,username,bot_type,node_entanglement,eigenvector_centrality,betweenness_centrality,closeness_centrality,clique_number,page_rank,random_walk
513,OkaforEze,spammer,-9.07540709249588e-12,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
514,bigmomma453,other,0.02323239318693382,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
515,sc4_trump47,private_account,-9.07540709249588e-12,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
516,jaclyw,private_account,-9.07540709249588e-12,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
517,Meditation1965_,private_account,-9.07540709249588e-12,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
518,donnajking5,private_account,-9.07540709249588e-12,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
519,vlenuveno,private_account,-9.07540709249588e-12,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
520,proud452,other,-9.07540709249588e-12,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
521,Pippie79,private_account,-9.07540709249588e-12,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
522,Lou05316597,spammer,-9.07540709249588e-12,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
523,CeaserSaab,private_account,-9.07540709249588e-12,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
524,mgallagher465,private_account,3.552713678800501e-15,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
525,ChrisAl56100359,private_account,3.552713678800501e-15,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
526,mark_serplus,private_account,0.002340147210997401,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
527,WilliamBergholz,spammer,-5.5713655910949456e-11,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
528,JanetPinnella,private_account,0.0,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
529,RavenHawk4,private_account,0.0046765048085823935,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
530,IvanovaJoen,private_account,1.7763568394002505e-15,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
531,brendalee120,private_account,1.7763568394002505e-15,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
532,JohnMbafor,spammer,1.7763568394002505e-15,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
533,xyan1061,spammer,1.7763568394002505e-15,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
534,ricr_rose,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
535,tgentilcoremd,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
536,t36071581,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
537,pikapsou,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
538,point45percent,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
539,MarionnetPierre,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
540,Jadon11959257,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
541,Joyce87594328,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
542,becgop,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
543,William74187903,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
544,michaelarnoldjr,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
545,ActorDanunger1,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
546,KyleEdgren,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
547,InfowarsBX,self_declared,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
548,SherriK27707290,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
549,SteveWorks4You,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
550,DSauer18,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
551,Fer230350,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
552,ApostleofPaul,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
553,HimalayaLa8,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
554,LeavingDancer22,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
555,ImRight2020,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
556,AMK292,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
557,dead_now_2021,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
558,Larryadam16,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
559,jazzymsc,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
560,MIGUEL1969,self_declared,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
561,pkrueger1959,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
562,AnthonyMcConn20,self_declared,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
563,Mary26041,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
564,HawaiiChief2013,other,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
565,perchance99,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
566,GloriaB2B,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
567,CACTIFF2018,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
568,TechGirlForNow,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
569,LarrypageB,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
570,desmond185,self_declared,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
571,grandmas4scotty,self_declared,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
572,Jbrc4E,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
573,LedouxLuz,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
574,TimMoses9,other,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
575,NewsKlw,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
576,Vinci15238126,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
577,1984_Trace,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
578,santa_tzu,self_declared,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
579,AltemusFrances,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
580,TDeporable,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
581,need_unity,other,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
582,SoniCubed,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
583,edwardo_davila,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
584,bdsmacker,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
585,roberto_santell,self_declared,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
586,dorismyoung,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
587,b0ngl3t0pp3r,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
588,RamonSalazar_95,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
589,NMerritte,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
590,PaulaLile,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
591,stevebob4212,private_account,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
592,fvbirder,other,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
593,mimosa_9th_,spammer,-0.002343949305608106,0.06040484416901469,0.0001246017140137759,0.03111076970348748,2,0.0006639434421370325,0.0006639434421370325
594,vlv814,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
595,HidenFromBiden7,self_declared,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
596,MikeYod79066121,self_declared,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
597,JJDJ1187,self_declared,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
598,FLOTUS,self_declared,-0.002343949305608106,0.005197916915805181,0.0,0.03309316201758432,2,0.00034158436599772337,0.00034158436599772337
599,DonaldJTrumpJr,,-0.002343949305608106,0.005235574945383348,0.0001246017140137759,0.03312720848056537,2,0.0006608727047066307,0.0006608727047066307
600,JaneDoe89034155,,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
601,Yaocyou,spammer,-0.002343949305608106,0.005121687299448273,0.0,0.026030433826280952,2,0.00037586619143105155,0.00037586619143105155
602,EdwinRankin,,-0.002343949305608106,2.5521771987881212e-26,0.0,0.002355712603062426,2,0.0003649063069750244,0.0003649063069750244
603,drmassee,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
604,l11432,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
605,NYLockdown,spammer,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
606,HetrickBarry,spammer,-0.002343949305608106,0.059970369095058804,0.0,0.031080740003001484,2,0.00034330124212014345,0.00034330124212014345
607,ErnestoJBonilla,other,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
608,juliawillich,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
609,UPNIGHT,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
610,luciano49437290,private_account,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
611,1967GenerationX,private_account,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
612,VPofObscureInfo,spammer,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
613,ddrysdale99,self_declared,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
614,Mauro56988425,private_account,-8.211066994334715e-06,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
615,MI8129,other,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
616,JacquelynON,spammer,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
617,anavjimenez,other,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
618,AceRod5,other,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
619,BoneDoc78,private_account,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
620,JPhilipFaranda,private_account,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
621,RubyRed26847420,private_account,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
622,RealMattCouch,private_account,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
623,hugfluffy,spammer,0.002340147266622239,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
624,CJAFVets,private_account,-0.0023439493056045535,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
625,kendramcallist1,spammer,-0.0023439493056045535,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
626,NH_2_NC,,-0.0023439493056045535,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
627,ASprinkles65,private_account,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
628,FULLMET52631413,spammer,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
629,BoSnerdley,spammer,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
630,trumpvidio,private_account,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
631,maggiebattlesxo,private_account,-5.719869022868806e-13,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
632,laurenboebert,spammer,0.002340147266050252,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
633,HelloRobbieRose,other,0.023232393241759297,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
634,lawilliams1803,private_account,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
635,saber_pack,spammer,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
636,liz_ledbetter,spammer,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
637,BOTRAINER,spammer,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
638,Rockenjud,private_account,-0.0023439493056045535,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
639,studyyourfoe,spammer,-0.0023439493056045535,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
640,Marley20278163,private_account,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
641,BlackSanta911,private_account,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
642,jj_kali,private_account,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
643,GoodvMiles,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
644,anitajader,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
645,its8ritt,private_account,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
646,Iampsyche2,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
647,GRATEFUL425,spammer,0.0,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
648,Kyle4Truth,spammer,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
649,katone11518011,spammer,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
650,DianneS78058836,private_account,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
651,JordanSilver02,private_account,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
652,SebulReath,private_account,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
653,ChrisSl66588263,spammer,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
654,David32856757,private_account,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
655,karin08990622,private_account,-8.522960115442402e-10,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
656,BeverlyDHolmes,,-0.002343949305608106,2.0698877892800477e-36,9.252602525775438e-07,0.001177856301531213,2,0.0012119405487906615,0.0012119405487906615
657,cnnbrk,spammer,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
658,HHSGov,private_account,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
659,CDCgov,private_account,1.7763568394002505e-15,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
660,SecBecerra,spammer,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
661,linmagic,spammer,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
662,CroakeyNews,spammer,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
663,HelenBranswell,,-0.00234394930560633,3.2106092701791154e-27,0.0,0.0020664145640898477,2,0.000371448857941285,0.000371448857941285
664,SarahKarlin,self_declared,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
665,RWalensky,private_account,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
666,JacqEHoward,other,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
667,maggiemfox,private_account,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
668,pleeeeaze,spammer,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
669,CensoredPatrio1,private_account,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
670,EmmaHop99209321,spammer,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
671,GranfieldJanyce,spammer,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
672,JohnZilli,self_declared,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
673,ExptKnitter,self_declared,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
674,Ted90303038,spammer,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
675,HiromamaOk,spammer,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
676,jdrichmond2020,other,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
677,corepunch,private_account,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
678,crypto_mb83,private_account,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
679,FOX19Tricia,other,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
680,Jan_20_2021,spammer,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
681,PensiveTM,spammer,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
682,LadyBlueInCA,self_declared,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
683,rakitoon,self_declared,-0.00234394930560633,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
684,MyrrhKat,self_declared,0.007009078405960878,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
685,KatlehoLs,self_declared,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
686,BJSmithIEEE,spammer,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
687,DenizSaaat,spammer,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
688,MarkGenthner,other,0.0023401472666204626,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
689,tis_litt,self_declared,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
690,planet_sick,spammer,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
691,MatthewSoaring,spammer,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
692,cryptojacknews,spammer,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
693,bruzosa1,spammer,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
694,IAMSTaylor,self_declared,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
695,Zeina06160622,private_account,-3.560435149907448e-05,8.491868406795239e-07,0.0,0.027149786376989494,2,0.00034606631878025807,0.00034606631878025807
696,itradestocksman,self_declared,-0.00234394930560633,8.491868406795239e-07,0.0,0.027149786376989494,2,0.00034606631878025807,0.00034606631878025807
697,DrMcMoodyMuffin,spammer,-0.00234394930560633,8.491868406795239e-07,0.0,0.027149786376989494,2,0.00034606631878025807,0.00034606631878025807
698,HabteEsh,spammer,-8.522960115442402e-10,8.491868406795239e-07,0.0,0.027149786376989494,2,0.00034606631878025807,0.00034606631878025807
699,Lastmedic,self_declared,3.552713678800501e-15,8.491868406795239e-07,0.0,0.027149786376989494,2,0.00034606631878025807,0.00034606631878025807
700,FactChe77711645,spammer,0.002340147266622239,8.491868406795239e-07,0.0,0.027149786376989494,2,0.00034606631878025807,0.00034606631878025807
701,HollowM82972715,spammer,-0.0023439493056045535,8.491868406795239e-07,0.0,0.027149786376989494,2,0.00034606631878025807,0.00034606631878025807
702,AnnetteMKennedy,spammer,0.004676504646528912,8.491868406795239e-07,0.0,0.027149786376989494,2,0.00034606631878025807,0.00034606631878025807
703,ICNurses,other,0.0023401407960292886,8.491868406795239e-07,0.0,0.027149786376989494,2,0.00034606631878025807,0.00034606631878025807
704,DianaDr98740686,spammer,-6.343499947547571e-09,8.491868406795239e-07,0.0,0.027149786376989494,2,0.00034606631878025807,0.00034606631878025807
705,missanarchyk,spammer,0.0,8.491868406795239e-07,0.0,0.027149786376989494,2,0.00034606631878025807,0.00034606631878025807
706,wayn_money,private_account,0.0301297788136079,8.491868406795239e-07,0.0,0.027149786376989494,2,0.00034606631878025807,0.00034606631878025807
707,JakubZyKrakowa,spammer,-0.002343949305608106,8.491868406795239e-07,0.0,0.027149786376989494,2,0.00034606631878025807,0.00034606631878025807
708,Alec_Zeck,private_account,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
709,sfchronicle,other,-0.002343949305608106,7.025877006722878e-11,0.0,0.017958531312386804,2,0.0003547863953626112,0.0003547863953626112
710,willfast,private_account,-0.002343949305608106,8.83332520034553e-05,0.0,0.03761640962980086,2,0.0003370073759744241,0.0003370073759744241
711,CP24,private_account,0.0,8.83332520034553e-05,0.0,0.03761640962980086,2,0.0003370073759744241,0.0003370073759744241
712,REMASCULATE,private_account,-0.002343949305608106,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05
713,WHCOS,,-0.002343949305608106,8.811246191216885e-09,0.0015717087490450543,0.02298333093726591,2,0.0006106637788162066,0.0006106637788162066
714,CobyJayJr43,private_account,-0.002343949305608106,8.231057242283666e-10,0.0014748648426086048,0.020238621397303293,2,0.003959892639042496,0.003959892639042496
715,Popsunderhouse1,private_account,1.7763568394002505e-15,7.025877006722878e-11,0.0,0.017958531312386804,2,0.0003547863953626112,0.0003547863953626112
716,Itrikke41,other,1.7763568394002505e-15,7.025877006722878e-11,0.0,0.017958531312386804,2,0.0003547863953626112,0.0003547863953626112
717,eminently_me5,private_account,0.0,7.025877006722878e-11,0.0,0.017958531312386804,2,0.0003547863953626112,0.0003547863953626112
718,JoyHenningsenMD,private_account,-0.002343949305608106,7.025877006722878e-11,0.0,0.017958531312386804,2,0.0003547863953626112,0.0003547863953626112
