,username,before_percolation,after_percolation,degree,change
1943,ChelseaClinton,0.0,0.0,0,no change
1944,wto,0.0,0.0,0,no change
1945,S_ArtHistory,0.0,0.0,0,no change
1946,juliaoftoronto,0.0,0.0,0,no change
1947,natashaloder,0.0,0.0,0,no change
1949,RealM1SC,0.0,0.0,0,no change
1951,bucketwoman0,0.0,0.0,0,no change
1952,zelc88,0.0,0.0,0,no change
1954,DanmarkVagner,0.0,0.0,0,no change
1956,SteffenSrensen5,0.0,0.0,0,no change
1934,WendyAtTheBay,0.0,0.0,0,no change
1933,BillyBaldwin,0.0,0.0,0,no change
1932,nathanfletcher,0.0,0.0,0,no change
1920,OGSparklezz,0.0,0.0,0,no change
1914,supergranlinz,0.0,0.0,0,no change
1915,treehousetim,0.0,0.0,0,no change
1916,zebslc,0.0,0.0,0,no change
1917,RedMerseyman,0.0,0.0,0,no change
1918,Ramshaofficial,4.0094610945026895e-06,5.286434630111745e-06,0,increase
1919,drea_ams,0.0,0.0,0,no change
1921,RyanXander3,0.0,0.0,0,no change
1931,bungeeallday,0.0,0.0,0,no change
1922,vivArtem,0.0,0.0,0,no change
1924,traveljunkie007,0.0,0.0,0,no change
1927,hyemom10,0.0,0.0,0,no change
1928,iamgabesanchez,0.0,0.0,0,no change
1929,JasonOverstreet,0.0,0.0,0,no change
1930,MDHHS_CME,0.0,0.0,0,no change
1958,HoeyberghsJeff,0.0,0.0,0,no change
1961,Flamingberryeee,0.0,0.0,0,no change
1963,ianbrown,0.0,0.0,0,no change
1997,Brodawillsit,0.0,0.0,0,no change
1991,joyceacole4,0.0,0.0,0,no change
1992,CathySalmons,0.0,0.0,0,no change
1993,MarvinMeltdown,0.0,0.0,0,no change
1994,Covid_1984_,0.0,0.0,0,no change
1995,AllCanadian7,0.0,0.0,0,no change
1996,Giantcanadian2,0.0,0.0,0,no change
2000,UncleHotep,0.0,0.0,0,no change
1989,JosieStem,0.0,0.0,0,no change
2001,Mcybibe,0.0,0.0,0,no change
2003,FRANCISCOJZAPPI,0.0,0.0,0,no change
2004,rudelarosa05,0.0,0.0,0,no change
2005,bone00afide,0.0,0.0,0,no change
2007,justint98137329,0.0,0.0,0,no change
2008,Overit83272686,0.0,0.0,0,no change
1990,eb4prez,0.0,0.0,0,no change
1987,Teodrose_Fikre,0.0,0.0,0,no change
1965,igb,0.0,0.0,0,no change
1975,glenatandre,0.0,0.0,0,no change
1966,InsideTheInsid1,0.0,0.0,0,no change
1967,gust0li0,0.0,0.0,0,no change
1968,hartl73516271,0.0,0.0,0,no change
1969,spatchcock603,0.0,0.0,0,no change
1972,polstlr,0.0,0.0,0,no change
1974,aragon_jb,0.0,0.0,0,no change
1976,GremGrem451,0.0,0.0,0,no change
1986,DrMikeWGill,0.0,0.0,0,no change
1977,AnnukkaMeronen,0.0,0.0,0,no change
1979,AgainstKookery,0.0,0.0,0,no change
1981,GidMK,0.0,0.0,0,no change
1983,SaikaTuomi,0.0,0.0,0,no change
1984,rwjdingwall,0.0,0.0,0,no change
1985,merja_rantala,0.0,0.0,0,no change
1913,fulton_adrianna,0.0,0.0,0,no change
1912,AJNovaScotia,0.0,0.0,0,no change
1911,sprinkle4k,0.0,0.0,0,no change
1851,ProfSFindik,0.0,0.0,0,no change
1844,jb_shoemaker,0.0,0.0,0,no change
1845,narinos,0.0,0.0,0,no change
1847,melihergen,0.0,0.0,0,no change
1848,ibrahim_ka1982,0.0,0.0,0,no change
1849,mimozdemiryemre,0.0,0.0,0,no change
1850,cgfuzuli,0.0,0.0,0,no change
1852,FakePandemi1,0.0,0.0,0,no change
1842,SteveNixon33,0.0,0.0,0,no change
1853,Mehmetali_Onel,0.0,0.0,0,no change
1854,SariHeinonen5,0.0,0.0,0,no change
1856,MissVs0000,0.0,0.0,0,no change
1858,palmke99,0.0,0.0,0,no change
1859,SardiTrump,0.0,0.0,0,no change
1860,robpowellnews,0.0,0.0,0,no change
1843,districtai,0.0,0.0,0,no change
1840,Elex_Michaelson,0.0,0.0,0,no change
1863,TobyonTV,0.0,0.0,0,no change
1829,SasUchiha90,0.0,0.0,0,no change
1821,AlexBerenson,0.0,0.0,0,no change
1823,BizarreProducts,0.0,0.0,0,no change
1824,LesterHoltNBC,0.0,0.0,0,no change
1825,wobblemovement,0.0,0.0,0,no change
1827,mariannaspring,0.0,0.0,0,no change
1828,AndrewMarr9,0.0,0.0,0,no change
1830,RealCandaceO,0.0,0.0,0,no change
1839,ASTONELANTA,0.0,0.0,0,no change
1831,EricEcbaker4,0.0,0.0,0,no change
1832,SanitaryBlumkin,0.0,0.0,0,no change
1833,Trident432,2.3131506314438594e-07,4.853044818013223e-07,0,increase
1835,DrNeilStone,2.3131506314438594e-07,4.853044818013223e-07,0,increase
1836,neety41,2.3131506314438594e-07,4.853044818013223e-07,0,increase
1837,DrLindaDykes,2.3131506314438594e-07,4.853044818013223e-07,0,increase
1862,MatthewStadlen,0.0,0.0,0,no change
1864,AstraZeneca,0.0,0.0,0,no change
1908,goodfoodgal,0.0,0.0,0,no change
1893,M_Raggamuffin,0.0,0.0,0,no change
1885,Bruce44999894,0.0,0.0,0,no change
1886,Spirit93905700,0.0,0.0,0,no change
1887,HelterS05050764,0.0,0.0,0,no change
1888,DebandezScott,0.0,0.0,0,no change
1889,lildutchgirl1,0.0,0.0,0,no change
1891,bballengland,0.0,0.0,0,no change
1896,lt_winslow,0.0,0.0,0,no change
1883,RachelRui2,0.0,0.0,0,no change
1899,TheValuesVoter,0.0,0.0,0,no change
1901,Michael18351759,0.0,0.0,0,no change
1903,GlobalEdmonton,0.0,0.0,0,no change
1905,m4ttmc87,0.0,0.0,0,no change
1906,DBrodyReports,0.0,0.0,0,no change
1907,aubrey_huff,0.0,0.0,0,no change
1884,Huongsilei_2020,0.0,0.0,0,no change
1882,angaventure,0.0,0.0,0,no change
1865,NHS,0.0,0.0,0,no change
1872,EduartXie,0.0,0.0,0,no change
1866,gavi,0.0,0.0,0,no change
1867,BosmanMarion,0.0,0.0,0,no change
1868,Tinplayer,0.0,0.0,0,no change
1869,Jean70748068,0.0,0.0,0,no change
1870,Louis41435665,0.0,0.0,0,no change
1871,Cryptostocknl,0.0,0.0,0,no change
1873,annietime,0.0,0.0,0,no change
1881,PP26108839,0.0,0.0,0,no change
1874,HendrikMulder9,0.0,0.0,0,no change
1875,avokasianssi,0.0,0.0,0,no change
1876,Chan7614,0.0,0.0,0,no change
1877,xYsfknBXPT6M0jo,0.0,0.0,0,no change
1879,Peter_Guan2018,0.0,0.0,0,no change
1880,199041784,0.0,0.0,0,no change
2009,pathgirlee24601,0.0,0.0,0,no change
2011,oneilllacrosse,0.0,0.0,0,no change
2155,NiamhSw70213371,0.0,0.0,0,no change
2012,Castle55958017,0.0,0.0,0,no change
2103,vejaocentro,0.0,0.0,0,no change
2104,Silvana81899871,0.0,0.0,0,no change
2105,CarlosA72411359,0.0,0.0,0,no change
2106,tchelonando,0.0,0.0,0,no change
2107,batalau,0.0,0.0,0,no change
2108,APC1965,0.0,0.0,0,no change
2109,suelymo41592882,0.0,0.0,0,no change
2110,gamaconstrucoes,0.0,0.0,0,no change
2111,aall0504,0.0,0.0,0,no change
2112,AndreaOMag,0.0,0.0,0,no change
2113,lissandro_dp,0.0,0.0,0,no change
2114,Simona449172161,0.0,0.0,0,no change
2115,MarchioroManuel,0.0,0.0,0,no change
2116,evgurova,0.0,0.0,0,no change
2117,XXtraOnions,0.0,0.0,0,no change
2102,mila_sayuri,0.0,0.0,0,no change
2101,legendovideos,0.0,0.0,0,no change
2100,RAUDIRAUDI,0.0,0.0,0,no change
2091,AlecBaldwin,0.0,0.0,0,no change
2085,singmolly4,0.0,0.0,0,no change
2086,PolitiBunny,0.0,0.0,0,no change
2087,sarcastic_tara,0.0,0.0,0,no change
2088,mcuban,0.0,0.0,0,no change
2089,JReturns3,0.0,0.0,0,no change
2090,yesmam47,0.0,0.0,0,no change
2092,stratospher_es,0.0,0.0,0,no change
2099,cpso_ca,0.0,0.0,0,no change
2093,Kukicat7,0.0,0.0,0,no change
2094,dmcguire05,0.0,0.0,0,no change
2095,EricaRHill,0.0,0.0,0,no change
2096,Woman_of_Steele,0.0,0.0,0,no change
2097,j_g_allen,0.0,0.0,0,no change
2098,CAMHnews,0.0,0.0,0,no change
2118,eHealthIreland,0.0,0.0,0,no change
2119,Sen_Rahik,0.0,0.0,0,no change
2120,equinozio23,0.0,0.0,0,no change
2147,psychoticdream1,0.0,0.0,0,no change
2141,JasonSm18592997,0.0,0.0,0,no change
2142,dave123457,0.0,0.0,0,no change
2143,CovfefeSasha,0.0,0.0,0,no change
2144,doctor_nicolo11,0.0,0.0,0,no change
2145,ErickGuat,0.0,0.0,0,no change
2146,whattachump,0.0,0.0,0,no change
2148,Juice4203,0.0,0.0,0,no change
2139,harrissound,0.0,0.0,0,no change
2149,hulusitrkmn,0.0,0.0,0,no change
2150,ReganVail,0.0,0.0,0,no change
2151,perperas,0.0,0.0,0,no change
2152,HeyNurseKat,0.0,0.0,0,no change
2153,JonathanCOnP,0.0,0.0,0,no change
2154,fakeaccount1939,0.0,0.0,0,no change
2140,HBadger16,0.0,0.0,0,no change
2138,Marstheplanet92,0.0,0.0,0,no change
2121,MrAhmadKMalik,0.0,0.0,0,no change
2129,Bern1natorMP,0.0,0.0,0,no change
2122,Chopper10311,0.0,0.0,0,no change
2124,jimcramer,0.0,0.0,0,no change
2125,Blacksnowwhite4,0.0,0.0,0,no change
2126,dmk,0.0,0.0,0,no change
2127,montepatriota,0.0,0.0,0,no change
2128,Micee04,0.0,0.0,0,no change
2130,ColinGardiner5,0.0,0.0,0,no change
2137,hairtrigger123,0.0,0.0,0,no change
2131,kiss,0.0,0.0,0,no change
2132,SacredHabitats,0.0,0.0,0,no change
2133,Jessica50457804,0.0,0.0,0,no change
2134,mikejunker1,0.0,0.0,0,no change
2135,MendozaRendy,0.0,0.0,0,no change
2136,SAINTFAN1918,0.0,0.0,0,no change
2084,ProgressTroll,0.0,0.0,0,no change
2083,Kubek_St,0.0,0.0,0,no change
2082,Roman90533412,0.0,0.0,0,no change
2037,Sam95686993,0.0,0.0,0,no change
2031,phantom00589562,0.0,0.0,0,no change
2032,FlooritHammer,0.0,0.0,0,no change
2033,onuduoha,0.0,0.0,0,no change
2034,MichaelSAdcock,0.0,0.0,0,no change
2035,LanzerMargit,0.0,0.0,0,no change
2036,Pmbavenir53,0.0,0.0,0,no change
2038,nomeeli,0.0,0.0,0,no change
2029,plaroch,0.0,0.0,0,no change
2039,DanielChgel,0.0,0.0,0,no change
2040,jimmylegs14,0.0,0.0,0,no change
2041,DGDPurpleReign,0.0,0.0,0,no change
2042,yuliedorado,0.0,0.0,0,no change
2043,XRP_moonlanding,0.0,0.0,0,no change
2044,MyPresident_45,0.0,0.0,0,no change
2030,JoP_userworld,0.0,0.0,0,no change
2028,JackieTodd411,0.0,0.0,0,no change
2046,Pagnamf,0.0,0.0,0,no change
2019,Burgos8ana,0.0,0.0,0,no change
2013,LifeMat61284049,0.0,0.0,0,no change
2014,MAGAFRV,0.0,0.0,0,no change
2015,ramesk468,0.0,0.0,0,no change
2016,Anthony78472040,0.0,0.0,0,no change
2017,fjmartinez48,0.0,0.0,0,no change
2018,DMDicarlo,0.0,0.0,0,no change
2020,HSG85777952,0.0,0.0,0,no change
2027,dantevos95,0.0,0.0,0,no change
2021,moeaz6,0.0,0.0,0,no change
2022,lagosfinest,0.0,0.0,0,no change
2023,lucianaleandrol,0.0,0.0,0,no change
2024,Ryan88333248,0.0,0.0,0,no change
2025,RafaelM84660386,0.0,0.0,0,no change
2026,Mel61502591,0.0,0.0,0,no change
2045,OzzieBarreto,0.0,0.0,0,no change
2047,kellytang77,0.0,0.0,0,no change
2081,ThePolyLife,0.0,0.0,0,no change
2073,EnduranceDriver,0.0,0.0,0,no change
2067,nott1971,0.0,0.0,0,no change
2068,AnnetteRockwe10,0.0,0.0,0,no change
2069,Theresa26048595,0.0,0.0,0,no change
2070,lynnluvsbeach,0.0,0.0,0,no change
2071,WheresTheTruth3,0.0,0.0,0,no change
2072,Oscillatting,0.0,0.0,0,no change
2074,BKM006,0.0,0.0,0,no change
2065,mx_isa,0.0,0.0,0,no change
2075,PeteGDunne,0.0,0.0,0,no change
2076,DonCryptoDraper,0.0,0.0,0,no change
2077,mille16246,0.0,0.0,0,no change
2078,matylet,0.0,0.0,0,no change
2079,apoorva_nyc,0.0,0.0,0,no change
2080,ChmielMaciej,0.0,0.0,0,no change
2066,fantasyhog2010,0.0,0.0,0,no change
2064,Testing11311,0.0,0.0,0,no change
2048,franchrismaf,0.0,0.0,0,no change
2055,LeesyleesyA,0.0,0.0,0,no change
2049,Viola66807504,0.0,0.0,0,no change
2050,Tiger202114,0.0,0.0,0,no change
2051,Lawrenc9625674,0.0,0.0,0,no change
2052,raim_LOVEazuki7,0.0,0.0,0,no change
2053,MELANIATRUMP,0.0,0.0,0,no change
2054,Redwwred,0.0,0.0,0,no change
2056,ZalinskyS,0.0,0.0,0,no change
2063,WantToCtheWorld,0.0,0.0,0,no change
2057,MJeanDancer,0.0,0.0,0,no change
2058,dkhnguess,0.0,0.0,0,no change
2059,jonathanrockoff,0.0,0.0,0,no change
2060,Loftus,0.0,0.0,0,no change
2061,MelissaSweetDr,0.0,0.0,0,no change
2062,BuckyFrancis,0.0,0.0,0,no change
1392,Emperipolisis,0.0,0.0,0,no change
1274,yolandaelizabet,0.0,0.0,0,no change
1390,greg_price11,0.0,0.0,0,no change
465,redswirll,0.0,0.0,0,no change
407,jedeites,0.0,0.0,0,no change
408,MarvinRJeffcoat,0.0,0.0,0,no change
409,ChrisWh11261958,0.0,0.0,0,no change
411,Butchykid1,0.0,0.0,0,no change
412,JoujouChris,0.0,0.0,0,no change
413,baillieisapunk1,0.0,0.0,0,no change
414,DEC762,0.0,0.0,0,no change
415,gayaskandakumar,0.0,0.0,0,no change
416,Commonc09717716,0.0,0.0,0,no change
418,Rr10151,0.0,0.0,0,no change
419,anyone_famous,0.0,0.0,0,no change
420,DFred57,3.701041010310175e-06,5.720621642642112e-06,0,increase
421,HarrenGWarding,0.0,0.0,0,no change
422,sallytca,0.0,0.0,0,no change
423,MaskedResister1,0.0,0.0,0,no change
406,OnenorthYaxilee,0.0,0.0,0,no change
405,EelcoBB,0.0,0.0,0,no change
404,MartinOpjeRadio,0.0,0.0,0,no change
394,Drealstudmuffin,0.0,0.0,0,no change
383,MicheleRivasi,0.0,0.0,0,no change
386,NBCNightlyNews,0.0,0.0,0,no change
388,BBCHughPym,0.0,0.0,0,no change
391,realsusanalbers,0.0,0.0,0,no change
392,photobyluke,0.0,0.0,0,no change
393,TeamMaga45,0.0,0.0,0,no change
395,5gvirusnewss,0.0,0.0,0,no change
402,Nelliejs501,0.0,0.0,0,no change
396,HuhtaAnnika,0.0,0.0,0,no change
397,oude_lap,0.0,0.0,0,no change
398,maryfloor,0.0,0.0,0,no change
399,BorisJohnson,0.0,0.0,0,no change
400,RishiSunak,0.0,0.0,0,no change
401,Kevin_Maguire,0.0,0.0,0,no change
424,dritanb75,0.0,0.0,0,no change
425,BenNZett,0.0,0.0,0,no change
426,SimmonsTaniqua,0.0,0.0,0,no change
453,JohnSta04243440,0.0,0.0,0,no change
446,Nieuwsblad_be,0.0,0.0,0,no change
447,GailMaga,0.0,0.0,0,no change
448,hermans_sophie,0.0,0.0,0,no change
449,hkdave75,0.0,0.0,0,no change
450,franceinfo,0.0,0.0,0,no change
451,FABRIC09757247,0.0,0.0,0,no change
455,camus37,0.0,0.0,0,no change
444,redpilled101,0.0,0.0,0,no change
456,JenniferNOTL,0.0,0.0,0,no change
457,HerdImmunity12,0.0,0.0,0,no change
458,tvnnoticias,0.0,0.0,0,no change
459,GashForCongress,0.0,0.0,0,no change
461,LewtonSerena5,0.0,0.0,0,no change
463,izo15892778,0.0,0.0,0,no change
445,DarrenPlymouth,0.0,0.0,0,no change
443,MPDerekSloan,0.0,0.0,0,no change
427,stezia7,0.0,0.0,0,no change
434,KUSINews,0.0,0.0,0,no change
428,evenoxmyx,0.0,0.0,0,no change
429,rowdyyates300,0.0,0.0,0,no change
430,TimesofIsrael,0.0,0.0,0,no change
431,DeathMetalV,0.0,0.0,0,no change
432,MLive,0.0,0.0,0,no change
433,WOODTV,0.0,0.0,0,no change
435,CathyGraphics2,0.0,0.0,0,no change
442,MarsPioneer,0.0,0.0,0,no change
436,Renzigjasl,0.0,0.0,0,no change
437,StrictlyChristo,0.0,0.0,0,no change
438,TheEconomist,0.0,0.0,0,no change
439,SvD,0.0,0.0,0,no change
440,mojos55,0.0,0.0,0,no change
441,cole_davesc66,0.0,0.0,0,no change
382,MartinBlachier,0.0,0.0,0,no change
381,adspe_officiel,0.0,0.0,0,no change
380,CNEWS,0.0,0.0,0,no change
330,mkhealnaturally,0.0,0.0,0,no change
324,Candice11845161,0.0,0.0,0,no change
325,vicky_arterburn,0.0,0.0,0,no change
326,Mountaingirl4e1,0.0,0.0,0,no change
327,Midnigh21917722,0.0,0.0,0,no change
328,jguimara1010,0.0,0.0,0,no change
329,kimblt01,0.0,0.0,0,no change
331,GIyowhi,0.0,0.0,0,no change
322,kirbempire,0.0,0.0,0,no change
332,Jayneybug,0.0,0.0,0,no change
333,TownsendSnyder,0.0,0.0,0,no change
334,GoodLawProject,0.0,0.0,0,no change
335,pjhlaw,0.0,0.0,0,no change
336,Francis_Hoar,0.0,0.0,0,no change
337,L4L_UK,0.0,0.0,0,no change
323,Terese39277524,0.0,0.0,0,no change
321,grew_tom,0.0,0.0,0,no change
339,megabitePetFood,0.0,0.0,0,no change
312,dix_onthe_brain,0.0,0.0,0,no change
306,arn_thomas,0.0,0.0,0,no change
307,FallenFather,0.0,0.0,0,no change
308,DonnaGonthier,0.0,0.0,0,no change
309,Schwartz29Doug,0.0,0.0,0,no change
310,orlandocuffs,0.0,0.0,0,no change
311,Marc5758,0.0,0.0,0,no change
313,MarkLoranger3,0.0,0.0,0,no change
320,AusbornCarol,0.0,0.0,0,no change
314,pickens_leon,0.0,0.0,0,no change
315,JetThisWay1,0.0,0.0,0,no change
316,NancyWoo74,0.0,0.0,0,no change
317,LeslieUngar,0.0,0.0,0,no change
318,OmShanti1504,0.0,0.0,0,no change
319,Mississippi_son,0.0,0.0,0,no change
338,Vlahkmaak,0.0,0.0,0,no change
340,VisennaAtzlee,0.0,0.0,0,no change
379,morandiniblog,0.0,0.0,0,no change
370,KitTraverse,0.0,0.0,0,no change
364,dansiddiqui,0.0,0.0,0,no change
365,SportsPro,0.0,0.0,0,no change
366,Madisox43,0.0,0.0,0,no change
367,amyklobuchar,0.0,0.0,0,no change
368,KristiNoem,0.0,0.0,0,no change
369,kathymi71147962,0.0,0.0,0,no change
371,MagaDeltaCombo,0.0,0.0,0,no change
362,Fynnderella1,0.0,0.0,0,no change
372,njdotcom,0.0,0.0,0,no change
373,RosieDimples90,0.0,0.0,0,no change
374,pip_reaper,0.0,0.0,0,no change
376,Slate,0.0,0.0,0,no change
377,24hPujadas,0.0,0.0,0,no change
378,PascalPraud,0.0,0.0,0,no change
363,KJP46,0.0,0.0,0,no change
361,KMunoz46,0.0,0.0,0,no change
341,Algofriends,0.0,0.0,0,no change
349,JoeBiden,0.0,0.0,0,no change
342,ChrisTh55003384,0.0,0.0,0,no change
343,2youWlove,0.0,0.0,0,no change
344,KarenKobel,0.0,0.0,0,no change
346,ThorDeplorable,0.0,0.0,0,no change
347,realDonaldPumpz,0.0,0.0,0,no change
348,disclosetv,0.0,0.0,0,no change
350,kylegriffin1,0.0,0.0,0,no change
359,Katiejones672,0.0,0.0,0,no change
351,john_jakester,0.0,0.0,0,no change
352,billpeduto,0.0,0.0,0,no change
354,healer_34,0.0,0.0,0,no change
355,Mediaite,0.0,0.0,0,no change
356,FoxNews,0.0,0.0,0,no change
358,ByronYork,0.0,0.0,0,no change
464,DMDAnGeL3,0.0,0.0,0,no change
466,ScorpioMrzFrog,0.0,0.0,0,no change
620,JPhilipFaranda,0.0,0.0,0,no change
467,Parthlan,0.0,0.0,0,no change
559,jazzymsc,0.0,0.0,0,no change
560,MIGUEL1969,0.0,0.0,0,no change
561,pkrueger1959,0.0,0.0,0,no change
562,AnthonyMcConn20,0.0,0.0,0,no change
563,Mary26041,0.0,0.0,0,no change
564,HawaiiChief2013,0.0,0.0,0,no change
565,perchance99,0.0,0.0,0,no change
566,GloriaB2B,0.0,0.0,0,no change
567,CACTIFF2018,0.0,0.0,0,no change
568,TechGirlForNow,0.0,0.0,0,no change
569,LarrypageB,0.0,0.0,0,no change
570,desmond185,0.0,0.0,0,no change
571,grandmas4scotty,0.0,0.0,0,no change
572,Jbrc4E,0.0,0.0,0,no change
573,LedouxLuz,0.0,0.0,0,no change
558,Larryadam16,0.0,0.0,0,no change
557,dead_now_2021,0.0,0.0,0,no change
556,AMK292,0.0,0.0,0,no change
547,InfowarsBX,0.0,0.0,0,no change
541,Joyce87594328,0.0,0.0,0,no change
542,becgop,0.0,0.0,0,no change
543,William74187903,0.0,0.0,0,no change
544,michaelarnoldjr,0.0,0.0,0,no change
545,ActorDanunger1,0.0,0.0,0,no change
546,KyleEdgren,0.0,0.0,0,no change
548,SherriK27707290,0.0,0.0,0,no change
555,ImRight2020,0.0,0.0,0,no change
549,SteveWorks4You,0.0,0.0,0,no change
550,DSauer18,0.0,0.0,0,no change
551,Fer230350,0.0,0.0,0,no change
552,ApostleofPaul,0.0,0.0,0,no change
553,HimalayaLa8,0.0,0.0,0,no change
554,LeavingDancer22,0.0,0.0,0,no change
574,TimMoses9,0.0,0.0,0,no change
575,NewsKlw,0.0,0.0,0,no change
576,Vinci15238126,0.0,0.0,0,no change
611,1967GenerationX,0.0,0.0,0,no change
598,FLOTUS,0.0,0.0,0,no change
599,DonaldJTrumpJr,0.0001246017140137759,0.00016022068717970524,0,increase
607,ErnestoJBonilla,0.0,0.0,0,no change
608,juliawillich,0.0,0.0,0,no change
609,UPNIGHT,0.0,0.0,0,no change
610,luciano49437290,0.0,0.0,0,no change
612,VPofObscureInfo,0.0,0.0,0,no change
596,MikeYod79066121,0.0,0.0,0,no change
613,ddrysdale99,0.0,0.0,0,no change
614,Mauro56988425,0.0,0.0,0,no change
615,MI8129,0.0,0.0,0,no change
616,JacquelynON,0.0,0.0,0,no change
617,anavjimenez,0.0,0.0,0,no change
618,AceRod5,0.0,0.0,0,no change
597,JJDJ1187,0.0,0.0,0,no change
595,HidenFromBiden7,0.0,0.0,0,no change
577,1984_Trace,0.0,0.0,0,no change
585,roberto_santell,0.0,0.0,0,no change
579,AltemusFrances,0.0,0.0,0,no change
580,TDeporable,0.0,0.0,0,no change
581,need_unity,0.0,0.0,0,no change
582,SoniCubed,0.0,0.0,0,no change
583,edwardo_davila,0.0,0.0,0,no change
584,bdsmacker,0.0,0.0,0,no change
586,dorismyoung,0.0,0.0,0,no change
594,vlv814,0.0,0.0,0,no change
587,b0ngl3t0pp3r,0.0,0.0,0,no change
588,RamonSalazar_95,0.0,0.0,0,no change
589,NMerritte,0.0,0.0,0,no change
590,PaulaLile,0.0,0.0,0,no change
591,stevebob4212,0.0,0.0,0,no change
592,fvbirder,0.0,0.0,0,no change
540,Jadon11959257,0.0,0.0,0,no change
539,MarionnetPierre,0.0,0.0,0,no change
538,point45percent,0.0,0.0,0,no change
492,LouTom3,0.0,0.0,0,no change
486,BigDogBoo,0.0,0.0,0,no change
487,monteschnider,0.0,0.0,0,no change
488,JamesLennart,0.0,0.0,0,no change
489,ShooterSharon,0.0,0.0,0,no change
490,Germanmarcano,0.0,0.0,0,no change
491,Solomon07497901,0.0,0.0,0,no change
493,TonyinNY,0.0,0.0,0,no change
484,Daryl7tsskid,0.0,0.0,0,no change
494,dones65,0.0,0.0,0,no change
495,dPQr2kQfO2zry59,0.0,0.0,0,no change
496,SharonFerrer19,0.0,0.0,0,no change
497,PSchliesser,0.0,0.0,0,no change
498,MomRinker,0.0,0.0,0,no change
499,Fun18819489,0.0,0.0,0,no change
485,star2000dancer,0.0,0.0,0,no change
483,MichaelRiz,0.0,0.0,0,no change
501,LaDawnWeeks2,0.0,0.0,0,no change
474,maineammoco,0.0,0.0,0,no change
468,cwmcclelland,0.0,0.0,0,no change
469,jeanetteschwei3,0.0,0.0,0,no change
470,mimi120812,0.0,0.0,0,no change
471,GrimKeeper_,0.0,0.0,0,no change
472,dannaAtkinson3,0.0,0.0,0,no change
473,StefanLazar10,0.0,0.0,0,no change
475,foggie_marcia,0.0,0.0,0,no change
482,GeorgeMaurer10,0.0,0.0,0,no change
476,Amy87301394,0.0,0.0,0,no change
477,Chuto_o_balde,0.0,0.0,0,no change
478,dszuster1,0.0,0.0,0,no change
479,JLDERCLE,0.0,0.0,0,no change
480,QbanKendy,0.0,0.0,0,no change
481,DaMichaelangelo,0.0,0.0,0,no change
500,phr117,0.0,0.0,0,no change
502,DontTreadOnUS,0.0,0.0,0,no change
537,pikapsou,0.0,0.0,0,no change
529,RavenHawk4,0.0,0.0,0,no change
523,CeaserSaab,0.0,0.0,0,no change
524,mgallagher465,0.0,0.0,0,no change
525,ChrisAl56100359,0.0,0.0,0,no change
526,mark_serplus,0.0,0.0,0,no change
527,WilliamBergholz,0.0,0.0,0,no change
528,JanetPinnella,0.0,0.0,0,no change
530,IvanovaJoen,0.0,0.0,0,no change
521,Pippie79,0.0,0.0,0,no change
531,brendalee120,0.0,0.0,0,no change
532,JohnMbafor,0.0,0.0,0,no change
533,xyan1061,0.0,0.0,0,no change
534,ricr_rose,0.0,0.0,0,no change
535,tgentilcoremd,0.0,0.0,0,no change
536,t36071581,0.0,0.0,0,no change
522,Lou05316597,0.0,0.0,0,no change
520,proud452,0.0,0.0,0,no change
503,rreth10,0.0,0.0,0,no change
511,jth3663,0.0,0.0,0,no change
504,bindyb123,0.0,0.0,0,no change
505,1850Mustang1,0.0,0.0,0,no change
506,vauxhall23,0.0,0.0,0,no change
508,TruthDiddy,0.0,0.0,0,no change
509,plurry2,0.0,0.0,0,no change
510,AlexUsername4,0.0,0.0,0,no change
512,hallowhead_,0.0,0.0,0,no change
519,vlenuveno,0.0,0.0,0,no change
513,OkaforEze,0.0,0.0,0,no change
514,bigmomma453,0.0,0.0,0,no change
515,sc4_trump47,0.0,0.0,0,no change
516,jaclyw,0.0,0.0,0,no change
517,Meditation1965_,0.0,0.0,0,no change
518,donnajking5,0.0,0.0,0,no change
305,Kryz_tel17,0.0,0.0,0,no change
304,gopbs,0.0,0.0,0,no change
303,VincenzoCrypto1,0.0,0.0,0,no change
302,JAMES_HARRlSON,0.0,0.0,0,no change
100,superbirdman1,0.0,0.0,0,no change
101,opsoms,0.0,0.0,0,no change
102,highstockss,0.0,0.0,0,no change
103,GarryHaney4,0.0,0.0,0,no change
104,GBroadcasts,0.0,0.0,0,no change
105,Caleb55159410,0.0,0.0,0,no change
107,GovTimWalz,0.0,0.0,0,no change
109,RollingStone,0.0,0.0,0,no change
110,margbrennan,0.0,0.0,0,no change
111,FaceTheNation,0.0,0.0,0,no change
112,UtdBarney,0.0,0.0,0,no change
113,Hezbo3,0.0,0.0,0,no change
114,united,0.0,0.0,0,no change
115,gravelmath,0.0,0.0,0,no change
116,PressSec,0.0,0.0,0,no change
99,WHOEMRO,0.0,0.0,0,no change
98,WHOWPRO,0.0,0.0,0,no change
97,HurricaneA10,0.0,0.0,0,no change
88,BBCWorld,0.0,0.0,0,no change
79,RanRan33764306,0.0,0.0,0,no change
80,TheM0dalice,0.0,0.0,0,no change
81,MartinR93984007,0.0,0.0,0,no change
84,PoughYolonda,0.0,0.0,0,no change
85,Reuters,0.0,0.0,0,no change
87,behemoth_mark,0.0,0.0,0,no change
89,Teresa12369786,0.0,0.0,0,no change
