,to_user_type,from_user_type,to_user_bot_type,from_user_bot_type,canonical_url,date_published,domain,from_user_id,from_user_screen_name,id,is_mention,site_type,title,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,url_id,site_domain,url_raw,original_query,from_user_botscore,to_user_botscore,tweet_url,pub_date
69,bot,bot,private_account,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,593289567,PeterHotez,2021-07-22T20:23:22.000Z,1418305690016251910,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.24,https://twitter.com/danny086756661/status/1418305690016251910,
72,bot,bot,other,other,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,893630661969367041,Bluemeade7,2021-07-22T18:04:15.000Z,1418270681871966212,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.05,https://twitter.com/danny086756661/status/1418270681871966212,
73,bot,bot,private_account,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1349149096909668363,POTUS,2021-07-22T18:04:15.000Z,1418270681871966212,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.54,https://twitter.com/danny086756661/status/1418270681871966212,
74,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,903273958874611714,YatesSaunders,2021-07-22T05:24:26.000Z,1418079469689049088,quote,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.14,https://twitter.com/danny086756661/status/1418079469689049088,
75,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,3165691046,bader_diedrich,2021-07-22T05:19:08.000Z,1418078135392739339,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.16,https://twitter.com/danny086756661/status/1418078135392739339,
76,bot,bot,private_account,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,2829280076,LuceroSerna4,2021-07-22T05:19:08.000Z,1418078135392739339,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.67,https://twitter.com/danny086756661/status/1418078135392739339,
77,bot,bot,private_account,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,22703645,TuckerCarlson,2021-07-22T05:19:08.000Z,1418078135392739339,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.58,https://twitter.com/danny086756661/status/1418078135392739339,
78,bot,bot,private_account,other,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,896731633704947712,TPostMillennial,2021-07-22T21:07:02.000Z,1418316679709290498,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.76,https://twitter.com/danny086756661/status/1418316679709290498,
79,bot,bot,private_account,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1381363018060161034,thisisourshotca,2021-07-22T21:07:23.000Z,1418316768821399554,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.35,https://twitter.com/danny086756661/status/1418316768821399554,
82,bot,bot,private_account,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,480418245,AnitaOakville,2021-07-22T21:07:23.000Z,1418316768821399554,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.3,https://twitter.com/danny086756661/status/1418316768821399554,
83,bot,bot,private_account,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,706123096806330368,CarolynD72355,2021-07-23T05:28:38.000Z,1418442911213969410,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.88,https://twitter.com/danny086756661/status/1418442911213969410,
84,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1379162449019015170,ShariBrooks62,2021-07-23T05:28:38.000Z,1418442911213969410,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.38,https://twitter.com/danny086756661/status/1418442911213969410,
85,bot,bot,private_account,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,415552014,wadhawan2011,2021-07-23T05:10:10.000Z,1418438264424255498,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.73,https://twitter.com/danny086756661/status/1418438264424255498,
86,bot,bot,spammer,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,382354826,jdf1188,2021-07-23T05:09:11.000Z,1418438017396576256,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.63,https://twitter.com/danny086756661/status/1418438017396576256,
87,bot,bot,spammer,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,96306270,roccorossiTO,2021-07-23T00:04:14.000Z,1418361272991502343,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.15,https://twitter.com/danny086756661/status/1418361272991502343,
88,bot,bot,private_account,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,2467791,washingtonpost,2021-07-23T00:03:45.000Z,1418361154900881409,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.78,https://twitter.com/danny086756661/status/1418361154900881409,
89,bot,bot,spammer,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,266296349,CardioFixer,2021-07-23T05:28:38.000Z,1418442911213969410,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.66,https://twitter.com/danny086756661/status/1418442911213969410,
90,bot,bot,spammer,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1320556608821383169,life_scifi,2021-07-21T16:01:25.000Z,1417877380555689989,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.23,https://twitter.com/danny086756661/status/1417877380555689989,
91,bot,bot,spammer,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,15485532,johnhawkinsrwn,2021-07-21T20:25:27.000Z,1417943827155886082,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.59,https://twitter.com/danny086756661/status/1417943827155886082,
92,bot,bot,spammer,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,274922912,silo_hr,2021-07-21T20:20:38.000Z,1417942614280744969,retweet,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.07,https://twitter.com/danny086756661/status/1417942614280744969,
93,bot,bot,private_account,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1095997454,HerbsandDirt,2021-07-21T18:44:25.000Z,1417918403151470592,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.24,https://twitter.com/danny086756661/status/1417918403151470592,
94,bot,bot,private_account,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,166555205,literaryeric,2021-07-21T18:14:23.000Z,1417910842582999040,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.11,https://twitter.com/danny086756661/status/1417910842582999040,
95,bot,bot,spammer,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,14515799,brianstelter,2021-07-21T18:14:23.000Z,1417910842582999040,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.32,https://twitter.com/danny086756661/status/1417910842582999040,
96,bot,bot,private_account,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,4207961,chrislhayes,2021-07-21T18:07:18.000Z,1417909060582535170,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.24,https://twitter.com/danny086756661/status/1417909060582535170,
97,bot,bot,spammer,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,89759920,DoctorsOfBC,2021-07-21T17:50:36.000Z,1417904859357925376,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.43,https://twitter.com/danny086756661/status/1417904859357925376,
98,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1636142508,BCCFP,2021-07-21T17:50:36.000Z,1417904859357925376,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.35,https://twitter.com/danny086756661/status/1417904859357925376,
99,bot,bot,private_account,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1290848802966917121,drawolak,2021-07-21T17:50:36.000Z,1417904859357925376,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.35,https://twitter.com/danny086756661/status/1417904859357925376,
100,bot,bot,private_account,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,11856892,MeetThePress,2021-07-21T17:47:11.000Z,1417903997327863808,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.53,https://twitter.com/danny086756661/status/1417903997327863808,
101,bot,bot,spammer,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,39844876,RWMaloneMD,2021-07-21T17:39:55.000Z,1417902170322575363,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.2,https://twitter.com/danny086756661/status/1417902170322575363,
102,human,bot,,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1403826002791387142,whathap22506260,2021-07-21T17:39:55.000Z,1417902170322575363,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.32,https://twitter.com/danny086756661/status/1417902170322575363,
103,bot,bot,self_declared,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1345835118137647104,tr6_guy,2021-07-21T17:22:15.000Z,1417897723609575426,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.41,https://twitter.com/danny086756661/status/1417897723609575426,
104,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672.0,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,17464581,cbaccus,2021-07-21T16:01:25.000Z,1417877380555689989,reply,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.47,0.05,https://twitter.com/danny086756661/status/1417877380555689989,
