,monkeypox_wlt
18238,0.09521379693408415
18239,0.08762158072130226
18240,0.07990451162095336
18241,0.07207712220444859
18242,0.06415351097957751
18243,0.056147312760389166
18244,0.048071674836689
18245,0.03993923917421438
18246,0.03176213082099744
18247,0.023551952637568548
18248,0.015319786408972538
18249,0.007076200335568274
18250,-0.0011687371622107392
18251,-0.009405437451994264
18252,-0.017624765699092104
18253,-0.02581800912700724
18254,-0.03397565519235483
18255,-0.04209115712758278
18256,-0.05015560057069994
18257,-0.05816294448338509
18258,-0.06610586388382023
18259,-0.07397599094928045
18260,-0.08176766123244264
18261,-0.08947374855912472
18262,-0.09708590025416414
18263,-0.10459709487505402
18264,-0.11200128317275522
18265,-0.11928952191702169
18266,-0.12645520308160774
18267,-0.13348870644860586
18268,-0.1403826340435506
18269,-0.14712765407388867
18270,-0.15371393565526778
18271,-0.16013110400220829
18272,-0.16636820166132849
18273,-0.17241365632490732
18274,-0.1782552557207111
18275,-0.1838801300264155
18276,-0.18927474220406434
18277,-0.19442488659231316
18278,-0.1993156960322357
18279,-0.2039316577367923
18280,-0.2082566380452657
18281,-0.2122739161326841
18282,-0.21596622667111817
18283,-0.2193158113654154
18284,-0.22230447921109214
18285,-0.22491367524741218
18286,-0.22712455750481178
18287,-0.22891808177344863
18288,-0.23027390910411097
18289,-0.2311743126177584
18290,-0.23160018099215746
18291,-0.23153261363186492
18292,-0.23095303589272337
18293,-0.22984331861339663
18294,-0.22818590115762796
18295,-0.22596273248715926
18296,-0.22315920648539855
18297,-0.21976018858225116
18298,-0.21575162840915313
18299,-0.21112068662143932
18300,-0.20585467530640883
18301,-0.19994498812587663
18302,-0.19338311720779583
18303,-0.18616225151585034
18304,-0.17827620022433716
18305,-0.16972330231994928
18306,-0.16050241954087602
18307,-0.15061450750473837
18308,-0.14006269334626748
18309,-0.12885234417177646
18310,-0.11699112569284746
18311,-0.10448905046599577
18312,-0.09135851523323213
18313,-0.0776143269299163
18314,-0.06327371700054103
18315,-0.04835634373955524
18316,-0.032884282452454
18317,-0.016882003311554105
18318,-0.00037633686055196444
18319,0.016603572798455445
18320,0.03402632702289257
18321,0.05185834366229636
18322,0.07006393983940272
18323,0.08860542613996164
18324,0.10744321180072557
18325,0.1265359204175436
18326,0.1458417002769863
18327,0.16531455162271927
18328,0.18490857225632368
18329,0.20457662512388014
18330,0.224270498073679
18331,0.24394106999829943
18332,0.2635384825433059
18333,0.28301231653489245
18334,0.30231177225471895
18335,0.3213858526719689
18336,0.3401835487303089
18337,0.3586540257809032
18338,0.37674799489713173
18339,0.3944140910789515
18340,0.4116031595087858
18341,0.42826695333835674
18342,0.44435831308577906
18343,0.4598313418154206
18344,0.47464275995161775
18345,0.4887482618777127
18346,0.5021067756524152
18347,0.5146791295179505
18348,0.5264281954975024
18349,0.5373190244938859
18350,0.5473189723539116
18351,0.5563978164129798
18352,0.5645278620863279
18353,0.5716840391266771
18354,0.5778451718676918
18355,0.5829902460952078
18356,0.5871025743872688
18357,0.5901683641214226
18358,0.5921767589821604
18359,0.5931198689236882
18360,0.5929927886002232
18361,0.591793604327241
18362,0.5895233896869718
18363,0.5861861899397164
18364,0.581788995449006
18365,0.57634170437307
18366,0.5698582595626166
18367,0.562352782912324
18368,0.5538436095945757
18369,0.5443517269408672
18370,0.5339018739931983
18371,0.5225186401126178
18372,0.5102304652060078
18373,0.4970680464570775
18374,0.48306422304703567
18375,0.46825385443569356
18376,0.4526736927919154
18377,0.4363622501732161
18378,0.41935966106258327
18379,0.40170754087631105
18380,0.3834488410598132
18381,0.3646277013890812
18382,0.3452893000937353
18383,0.3254797024135424
18384,0.30524570819392444
18385,0.2846346991174312
18386,0.26369448615748914
18387,0.24247434247334543
18388,0.2210210452179919
18389,0.19938282885809816
18390,0.1776077548888426
18391,0.15574356938611306
18392,0.09210461967520114
18393,0.03604426294130147
18394,-0.01311828859392665
18395,-0.055993133052927
18396,-0.0931305058176038
18397,-0.12502571279741428
18398,-0.1521247460488197
18399,-0.17483065971425188
18400,-0.19350420746079006
18401,-0.20847185386644188
18402,-0.22002817440493916
18403,-0.22844050895066792
18404,-0.23394804940338956
18405,-0.23676845651599743
18406,-0.2370990049316679
18407,-0.23511879002952707
18408,-0.23099071912555325
18409,-0.22486330844722568
18410,-0.21687230510748579
18411,-0.20714215132677424
18412,-0.19578730636995856
18413,-0.18291344005876728
18414,-0.1686185102727396
18415,-0.15299373554729145
18416,-0.13612447270246994
18417,-0.11809100837791976
18418,-0.09896927239738834
18419,-0.07883148002976349
18420,-0.05774670944420295
18421,-0.035781419966325285
18422,-0.012999916123453064
18423,0.010535238086973965
18424,0.034762850766319894
18425,0.059621458796034504
18426,0.08505296117368344
18427,0.11099846402610847
18428,0.13739936538164163
18429,0.16419717046400528
18430,0.19133333685775064
18431,0.2187491477930364
18432,0.24638561197146777
18433,0.27418338850251794
18434,0.3020827356440375
18435,0.3300234821426614
18436,0.35794502005253737
18437,0.3857850007494658
18438,0.41348328778219995
18439,0.4409781033704471
18440,0.46820739813463735
18441,0.4951089360653536
18442,0.5216203950940036
18443,0.5476781650873676
18444,0.5732213969491141
18445,0.5981882396234036
18446,0.622517294523529
18447,0.64614777929141
18448,0.6690197011148888
18449,0.6910740384915145
18450,0.7122529302933909
18451,0.7324998709540959
18452,0.7517599105665665
18453,0.7699785414249177
18454,0.7871058243924044
18455,0.8030926915883803
18456,0.8178924546228501
18457,0.8314610100067508
18458,0.8437570417121074
18459,0.8547422195504455
18460,0.8643813920432514
18461,0.8726427724706377
18462,0.8794981168039513
18463,0.8849228922550593
18464,0.8888964352095927
18465,0.8914007801274384
18466,0.892424712919404
18467,0.8919599854996345
18468,0.890002721031885
18469,0.8865521846458562
18470,0.8816147747074962
18471,0.8752001716408329
18472,0.8673226741436739
18473,0.8580012151483988
18474,0.8472593583336677
18475,0.8351252747938609
18476,0.8216316995823525
18477,0.8068158679570848
18478,0.7907194312716305
18479,0.7733883525713053
18480,0.7548727820711667
18481,0.7352269128101544
18482,0.7145088168924356
18483,0.69278026284243
18484,0.670106514713265
18485,0.6465561136987811
18486,0.6221993258798189
18487,0.5971118117138406
18488,0.571370456107768
18489,0.5450543907596224
18490,0.5182447029526001
18491,0.49102413341714346
18492,0.4634754474170059
18493,0.435685035154493
18494,0.40773868077849346
18495,0.3797212148531116
18496,0.3517200994706368
18497,0.32382118670760074
18498,0.29610968259088366
18499,0.26866981116273775
18500,0.2415844815866891
18501,0.21493495992184417
18502,0.18880054717376887
18503,0.16325826520139772
18504,0.1383825520215575
18505,0.11424365077979323
18506,0.09091124847675289
18507,0.06845030360928163
18508,0.04692209456803102
18509,0.026382665741224026
18510,0.006886528418043544
18511,-0.011517444677758205
18512,-0.02878489973685778
18513,-0.04487748052477677
18514,-0.05975904866012171
18515,-0.07339970709882845
18516,-0.08577459577230637
18517,-0.0968639660308284
18518,-0.10665323230786879
18519,-0.11513300084436841
18520,-0.12229907543085765
18521,-0.1281524402438558
18522,-0.13269921997029874
18523,-0.13595061752923887
18524,-0.1379228298130499
18525,-0.1386369419802127
18526,-0.138118800937841
18527,-0.13639886875384394
18528,-0.13351205683546288
18529,-0.12949754180234732
18530,-0.12439856406787356
18531,-0.11826221022162361
18532,-0.11113918037843994
18533,-0.10308485895103188
18534,-0.09415513548525506
18535,-0.08441003911417244
18536,-0.07391215747561922
18537,-0.06272634856000135
18538,-0.05091944562823778
18539,-0.03855995666278562
18540,-0.02571775982502641
18541,-0.012463796394557539
18542,0.0011302373397768864
18543,0.014992197780829894
18544,0.029048482654861728
18545,0.04322825381736366
18546,0.05745983064560138
18547,0.07167228322715011
18548,0.08579571701550345
18549,0.09976154903253384
18550,0.11350277445402332
18551,0.12695422248077523
18552,0.14005280046891935
18553,0.1527377253684563
18554,0.16494942437222607
18555,0.17663365863599273
18556,0.18773780714918148
18557,0.1982123406774622
18558,0.20801097820039172
18559,0.2170908267112819
18560,0.22541250403309196
18561,0.23294024439545383
18562,0.23964198660884015
18563,0.2454894447618614
18564,0.2504581614562448
18565,0.25452622645460027
18566,0.25767821557634707
18567,0.2599012878922152
18568,0.2611864721001659
18569,0.26152863545308835
18570,0.2609264370330103
18571,0.2593822659287455
18572,0.25690084771004335
18573,0.2534930745247332
18574,0.24917199733137002
18575,0.24395269435517544
18576,0.23785606418575853
18577,0.23090478345868728
18578,0.22312446054367596
18579,0.21454347910053445
18580,0.2051928337376327
18581,0.19510595871776368
18582,0.1843185506655406
18583,0.17286838623435716
18584,0.16079513568959236
18585,0.14814017335830462
18586,0.13494638588430988
18587,0.12125797921147465
18588,0.10712028519750166
18589,0.09257956873568518
18590,0.07768283623332865
18591,0.062477646263026196
18592,0.04701192316710463
18593,0.03133377435650876
18594,0.015491312003602304
18595,-0.0004675202159266541
18596,-0.016495114723298326
18597,-0.03254436141850328
18598,-0.04856880233302021
18599,-0.06452277909350733
18600,-0.08036157278830543
18601,-0.09604153588081767
18602,-0.11152021586624766
18603,-0.12675647042047652
18604,-0.1417105738417415
18605,-0.15634314346283892
18606,-0.17061898952768983
18607,-0.18450314718235913
18608,-0.19796240994060932
18609,-0.21096421951805702
18610,-0.223480479289713
18611,-0.2354835501911015
18612,-0.24694774858595914
18613,-0.2578506895497104
18614,-0.26817070195410414
18615,-0.2778868231776212
18616,-0.2869814054089457
18617,-0.29543895642318896
18618,-0.3032459698583962
18619,-0.31039076496557305
18620,-0.3168636250360567
18621,-0.3226567679740905
18622,-0.3277643116912068
18623,-0.3321822347280802
18624,-0.33590833251541813
18625,-0.3389421696882804
18626,-0.3412863460941861
18627,-0.34294252225640637
18628,-0.3439152669145872
18629,-0.3442095253283061
18630,-0.34383431937156234
18631,-0.34279863718692094
18632,-0.34111283211982907
18633,-0.3387885572987513
18634,-0.33584001698491694
18635,-0.3322788091613683
18636,-0.3281215254425428
18637,-0.32338433671677824
18638,-0.3180843911608981
18639,-0.3122397495511337
18640,-0.3058706388519455
18641,-0.29899546958016127
18642,-0.2916346792845922
18643,-0.28380937170354853
18644,-0.27554125872661367
18645,-0.2668514327366243
18646,-0.25776539018227085
18647,-0.24830501044190098
18648,-0.23849387154810597
18649,-0.2283558982322617
18650,-0.2179153128692634
18651,-0.20719658795009127
18652,-0.19622322882733825
18653,-0.18502149023357842
18654,-0.17361628517047578
18655,-0.16203260542175837
18656,-0.15029562565229093
18657,-0.13843050349327407
18658,-0.12646219640278017
18659,-0.11441558400125508
18660,-0.10231557488720934
18661,-0.0901857378575779
18662,-0.07805188192564805
18663,-0.06593696138149512
18664,-0.053866261829954985
18665,-0.04186214294768664
18666,-0.029948053241931546
18667,-0.018148205062428285
18668,-0.006483780283298027
18669,0.005021884401725972
18670,0.01634738428601546
18671,0.027472993797307194
18672,0.03837694435762731
18673,0.04903819342125095
18674,0.05943891993131538
18675,0.06956065788500852
18676,0.07938563487961543
18677,0.0888968084885607
18678,0.09807790165122296
18679,0.10691343693874517
18680,0.11538876954302649
18681,0.12349128999725716
18682,0.1312066928597381
18683,0.13852305247709912
18684,0.14542938627465554
18685,0.1519156793560077
18686,0.1579729066423685
18687,0.16359305236771907
18688,0.16876912674974098
18689,0.17349517966312328
18690,0.17776631115125735
18691,0.18157867862444332
18692,0.18493067178156702
18693,0.1878191515434922
18694,0.1902434941986638
18695,0.19220412132061376
18696,0.1937024893783998
18697,0.19474107543547814
18698,0.19532335894304778
18699,0.19545379966121826
18700,0.19513781176974732
18701,0.1943817342592629
18702,0.19319396889763352
18703,0.19158118233000443
18704,0.18955231379330362
18705,0.187117069292566
18706,0.18428587645227756
18707,0.18106983673199506
18708,0.177480675304592
18709,0.17353068891828696
18710,0.1692326920844008
18711,0.16459996195127247
18712,0.15964618224066848
18713,0.15438655781021968
18714,0.1488339966495339
18715,0.1430031010171303
18716,0.13690864876620862
18717,0.13056553924476466
18718,0.1239887406008069
18719,0.11719323889952658
18720,0.1101939894471786
18721,0.1030058707007313
18722,0.09564364112308218
18723,0.08812307049501261
18724,0.08045714240303567
18725,0.07266006948569113
18726,0.06474580232600802
18727,0.056729177354522944
18728,0.0486221367727325
18729,0.04043776194328612
18730,0.03218880098804415
18731,0.023887664628640937
18732,0.01554642670797386
18733,0.007176829368631311
18734,-0.0012097071829530624
18735,-0.009602070444898303
18736,-0.017989437085607782
18737,-0.02636125031714776
18738,-0.03470719343073854
18739,-0.04301715979119242
18740,-0.051281219627320934
18741,-0.05948958399295787
18742,-0.06763256630793715
18743,-0.07569937074565986
18744,-0.08368181152761382
18745,-0.09156905114230121
18746,-0.09935278095421972
18747,-0.1070231294535565
18748,-0.11456891044741162
18749,-0.12198134134411355
18750,-0.12924995434256054
18751,-0.1363628492404345
18752,-0.14330924682224042
18753,-0.1500791692001558
18754,-0.15665965447561792
18755,-0.16303995515917932
18756,-0.16920629790664288
18757,-0.175147091494676
18758,-0.1808488681110632
18759,-0.18629774121085785
18760,-0.19147940622714488
18761,-0.19637914793211136
18762,-0.20098185461330523
18763,-0.2052720391808048
18764,-0.20923386726941184
18765,-0.21285119234640457
18766,-0.2161075977803477
18767,-0.21898644577046186
18768,-0.221470932979623
18769,-0.22354415265770963
18770,-0.22518916298625616
18771,-0.2263890613207131
18772,-0.22712706395355528
18773,-0.22738659097049732
18774,-0.2271513557236374
18775,-0.2264054583998903
18776,-0.22513348312100373
18777,-0.2233194267990432
18778,-0.2209505627029782
18779,-0.2180134967695691
18780,-0.2144957353292526
18781,-0.21038578956000625
18782,-0.2056732795182138
18783,-0.200349037002333
18784,-0.19440403532769476
18785,-0.18783324885866892
18786,-0.18063170025908556
18787,-0.17279601409701859
18788,-0.1643245021203606
18789,-0.1552160719195979
18790,-0.1454740619046575
18791,-0.13510226066380762
18792,-0.1241064294733839
18793,-0.11249318225780974
18794,-0.10027378966262189
18795,-0.08746016547684318
18796,-0.0740663543575685
18797,-0.06010854652870257
18798,-0.0456050827357978
18799,-0.030576449216305368
18800,-0.015045262507864768
18801,0.0009637560184942578
18802,0.01742381594861495
18803,0.03430610392250742
18804,0.05157983995780077
18805,0.06921234385484784
18806,0.08716911147657108
18807,0.10541390063536865
18808,0.1239088262606606
18809,0.14261446446432027
18810,0.16148996506765784
18811,0.18049317210312957
18812,0.19958075175683804
18813,0.21870832717443625
18814,0.23783061951349577
18815,0.25690276576406984
18816,0.2758767090621021
18817,0.2947054020862965
18818,0.3133415034443395
18819,0.33173754027440977
18820,0.3498460727239781
18821,0.3676198595431635
18822,0.38501202402532314
18823,0.40197621952762763
18824,0.4184667938090123
18825,0.4344389514319728
18826,0.44984891348803996
18827,0.4646552450983641
18828,0.47881524639631207
18829,0.4922891476167703
18830,0.5050387882828696
18831,0.5170277538502384
18832,0.5282215056525974
18833,0.5385886747875406
18834,0.5480974158542383
18835,0.5567195613884964
18836,0.5644292572209476
18837,0.5712030523662305
18838,0.5770199795457271
18839,0.5818616260766567
18840,0.5857121949067309
18841,0.5885585556204674
18842,0.5903902852903199
18843,0.591200870266874
18844,0.5909839652830502
18845,0.5897374511859461
18846,0.5874619719925649
18847,0.5841609253473746
18848,0.579840442951422
18849,0.5745093611575677
18850,0.568179181965114
18851,0.5608640246840779
18852,0.5525805685744596
18853,0.543347986798952
18854,0.5331878720584932
18855,0.5221253254829106
18856,0.5101851056094042
18857,0.4973955791983484
18858,0.4837871549949667
18859,0.46939334607631283
18860,0.4542468941227132
18861,0.43838369744320077
18862,0.4218412239326355
18863,0.40465838348413086
18864,0.3868753968353233
18865,0.36853366141411975
18866,0.34967561474985526
18867,0.33034459601390587
18868,0.3105847062497791
18869,0.29044066784659534
18870,0.2699576838017467
18871,0.2491812973084369
18872,0.22815725219185495
18873,0.20693135470398383
18874,0.1855493371715963
18875,0.16405672397492221
18876,0.09964348263369416
18877,0.04297259506862355
18878,-0.006652698428356363
18879,-0.049857066358442975
18880,-0.08720402149706472
18881,-0.11920100845161463
18882,-0.14630644370691184
18883,-0.168931017710972
18884,-0.1874462113944987
18885,-0.20218720675557106
18886,-0.21345666889582585
18887,-0.22152815416138308
18888,-0.2266491816949507
18889,-0.22904400194362118
18890,-0.2289160922784244
18891,-0.22645040682951
18892,-0.22181540489142787
18893,-0.21516487977628118
18894,-0.20663960776149518
18895,-0.19636883476927594
18896,-0.1844716166046863
18897,-0.17105802694901429
18898,-0.1562302458371196
18899,-0.14008354002587417
18900,-0.12270714547142586
18901,-0.10418506106302586
18902,-0.08459676179907386
18903,-0.06401783872652758
18904,-0.042521870941654355
18905,-0.02017706854417294
18906,0.0029494128252083272
18907,0.02679235283523838
18908,0.05128810726795465
18909,0.0763742918811722
18910,0.10198950600029288
18911,0.1280730928608028
18912,0.15456493403292262
18913,0.1814052755330423
18914,0.20853458346615525
18915,0.23589342725255555
18916,0.26342108992031416
18917,0.2910593708108122
18918,0.31874868381606997
18919,0.34642932142240146
18920,0.3740414520242463
18921,0.4015251361444764
18922,0.4288190616764262
18923,0.4558644640210513
18924,0.48260133466735183
18925,0.5089697888334055
18926,0.534910159897582
18927,0.5603631064537589
18928,0.5852697309965387
18929,0.6095717092390295
18930,0.6332114290578094
18931,0.6561321380482528
18932,0.6782767999063991
18933,0.6995921255476476
18934,0.7200248824944866
18935,0.7395233530924884
18936,0.7580375091938919
18937,0.7755191890296985
18938,0.79192227514968
18939,0.8072028723009781
18940,0.8213194841106268
18941,0.8342331874358541
18942,0.8459078032488566
18943,0.8563100629302877
18944,0.8654084701052169
18945,0.8731773238828608
18946,0.8795930070229725
18947,0.8846354096240646
18948,0.8882867573058504
18949,0.890535596703957
18950,0.8913730419496056
18951,0.8907941529022909
18952,0.8887980130565931
18953,0.885387793202675
18954,0.8805708001582105
18955,0.8743585099624942
18956,0.8667665850009745
18957,0.8578148746100501
18958,0.8475273987972559
18959,0.83593231480048
18960,0.8230618663011047
18961,0.808952315199431
18962,0.7936438559558878
18963,0.7771805125977629
18964,0.7596100185879637
18965,0.7409823810959533
18966,0.7213535970166896
18967,0.7007816258163454
18968,0.6793274914196854
18969,0.6570550825398197
18970,0.6340309390338054
18971,0.610322726368308
18972,0.586002866068805
18973,0.5611444277389462
18974,0.5358208565966209
18975,0.5101095733425153
18976,0.48408783896861973
18977,0.45783375737906706
18978,0.43142598583602104
18979,0.40494344137654015
18980,0.3784650045468725
18981,0.3520692218236047
18982,0.32583400810635693
18983,0.2998363506741834
18984,0.2741507172444014
18985,0.24885263647398428
18986,0.22401455686580438
18987,0.1997068570614701
18988,0.17599627881356653
18989,0.15294953769646097
18990,0.13062921737726124
18991,0.1090948202590935
18992,0.0884012455920947
18993,0.0686024498872455
18994,0.049747395205353935
18995,0.031881157860370206
18996,0.01504476709045317
18997,-0.0007249387399512232
18998,-0.015395437763093739
18999,-0.0289386315046885
19000,-0.041330932598564706
19001,-0.052553332960852114
19002,-0.06259145216447756
19003,-0.07143556585487547
19004,-0.07908061414834894
19005,-0.08552619005487612
19006,-0.09077650806675831
19007,-0.09484035315278294
19008,-0.09773101049397032
19009,-0.0994661763909475
19010,-0.10006785086402642
19011,-0.09956221255465977
19012,-0.09798077537368129
19013,-0.09535636071141097
19014,-0.09172678146106612
19015,-0.08713336713311418
19016,-0.08162076230669274
19017,-0.07523671262696419
19018,-0.06803183943929567
19019,-0.06005940419690726
19020,-0.05137506381790694
19021,-0.042036618200279874
19022,-0.032103751129314156
19023,-0.02163906458410387
19024,-0.01070394075239442
19025,0.0006378715697030347
19026,0.012321816561117402
19027,0.024282804413732543
19028,0.0364554834060802
19029,0.04877450978497773
19030,0.06117481425430829
19031,0.07359186390308467
19032,0.08596191844352552
19033,0.09822098092076131
19034,0.1103089088144062
19035,0.12216578914407285
19036,0.13373344829207368
19037,0.14495566441384905
19038,0.1557783684674174
19039,0.1661498331316371
19040,0.17602084895419381
19041,0.1853448871435578
19042,0.19407824849424582
19043,0.20218019801113035
19044,0.2096117861227633
19045,0.21633982316104217
19046,0.222333111500439
19047,0.2275638068704836
19048,0.23200747752702094
19049,0.23564314813827258
19050,0.23845332848523956
19051,0.24042272839439113
19052,0.2415421260993061
19053,0.2418044949324844
19054,0.24120496160204144
19055,0.23974463217310546
19056,0.23742667766377595
19057,0.2342575514314088
19058,0.2302469076690913
19059,0.22540750847202565
19060,0.2197551201437122
19061,0.21330839944751512
19062,0.20608877054032992
19063,0.1981202933515952
19064,0.18942952419276718
19065,0.18004536939960053
19066,0.16999893282217693
19067,0.15932335798564173
19068,0.14805366574812634
19069,0.13622658828144515
19070,0.1238804001949882
19071,0.1110547476139244
19072,0.09779047600955358
19073,0.08412945756257845
19074,0.07011441881941574
19075,0.05578876937764076
19076,0.041196432309495545
19077,0.026381677002328324
19078,0.011388955062124381
19079,-0.0037372601088025235
19080,-0.018952629486096065
19081,-0.03421309981480759
19082,-0.04947504972381331
19083,-0.06469543011090523
19084,-0.07983189838917777
19085,-0.09484294622898276
19086,-0.10968802047383919
19087,-0.12432763695299448
19088,-0.1387234869575789
19089,-0.15283853619122226
19090,-0.1666371160493674
19091,-0.18008500712408498
19092,-0.19315081362579092
19093,-0.2058034604969748
19094,-0.21801108353708462
19095,-0.22974736899707118
19096,-0.24098761474762537
19097,-0.2517063403977535
19098,-0.26188001607793454
19099,-0.27148951412316263
19100,-0.28051612876034737
19101,-0.2889430269741207
19102,-0.29675524993469693
19103,-0.3039397083132881
19104,-0.31048517177027873
19105,-0.3163835516703458
19106,-0.3216248522353117
19107,-0.3262047185014008
19108,-0.33011912340796434
19109,-0.3333657753942262
19110,-0.33594407914485386
19111,-0.33785509287713655
19112,-0.3391014825026885
19113,-0.3396887717464119
19114,-0.3396214215904031
19115,-0.33890663476485305
19116,-0.33755301395545917
19117,-0.3355705052903903
19118,-0.33296918241487067
19119,-0.3297642028139718
19120,-0.32596788331496934
19121,-0.32159494018570023
19122,-0.3166611415417535
19123,-0.31118324658364893
19124,-0.3051777868664888
19125,-0.29866602115332996
19126,-0.2916660106715373
19127,-0.28419786007471276
19128,-0.2762823717084645
19129,-0.2679409875868691
19130,-0.2591957323160574
19131,-0.25006915701576743
19132,-0.24058428427486483
19133,-0.2307645541628521
19134,-0.22063261315941815
19135,-0.21021527738877288
19136,-0.19953561682086313
19137,-0.18861820559356282
19138,-0.17748778591548547
19139,-0.16617051858169143
19140,-0.1546900662664457
19141,-0.14307024679921843
19142,-0.13133741736908208
19143,-0.11951643450297995
19144,-0.10763205270900672
19145,-0.09570772271844229
19146,-0.08376926496953123
19147,-0.07184083191910022
19148,-0.059946308915114835
19149,-0.04810811458149182
19150,-0.036349718233907924
19151,-0.024695320576631513
19152,-0.013167401683275763
19153,-0.0017879708465453927
19154,0.009422768616873984
19155,0.02044374391129461
19156,0.031253329966146465
19157,0.04183309778028019
19158,0.05216269232238573
19159,0.06222386411596453
19160,0.07200021976850647
19161,0.08147353960974707
19162,0.0906278056745114
19163,0.09944779017336529
19164,0.10791908522747634
19165,0.11602813071415363
19166,0.12376224012093046
19167,0.13110962430043904
19168,0.13805941301468466
19169,0.14460167415569064
19170,0.15072858867685757
19171,0.15643074848828042
19172,0.16170116357802788
19173,0.16653382848824433
19174,0.1709237289265231
19175,0.17486684538164782
19176,0.1783601536827893
19177,0.18140162245407182
19178,0.18399020743089464
19179,0.1861258426203637
19180,0.18780942830549907
19181,0.18904397405833961
19182,0.18983086416299724
19183,0.19017383187426748
19184,0.19007749281863
19185,0.1895473185088407
19186,0.18858960704299255
19187,0.1872114511380401
19188,0.18542070366770433
19189,0.18322594089409333
19190,0.1806364236010506
19191,0.17766321450192168
19192,0.17431541952739893
19193,0.17060413961849105
19194,0.1665409835235215
19195,0.16213802275287853
19196,0.15740774593323484
19197,0.15236301286832965
19198,0.147017008617613
19199,0.14138319790590045
19200,0.1354752801765663
19201,0.1293071455976343
19202,0.12289399047133302
19203,0.11624855970575484
19204,0.10938510300053786
19205,0.10231789524526715
19206,0.09506120225630296
19207,0.08762924903746307
19208,0.08003619078688788
19209,0.07229608684822773
19210,0.06442287777810005
19211,0.056430365673743724
19212,0.04833335602213097
19213,0.040143928517217285
19214,0.031875423264106625
19215,0.023540992616197985
19216,0.015154757647806237
19217,0.006728093525506099
19218,-0.0017263699304557647
19219,-0.010196182377742394
19220,-0.018669061050551113
19221,-0.02713287605420705
19222,-0.03557563305875494
19223,-0.043985453626020445
19224,-0.05235055343417733
19225,-0.0606592186912798
19226,-0.06889978105424364
19227,-0.07706059139214831
19228,-0.08512999275226163
19229,-0.09309629290365909
19230,-0.1009477368465407
19231,-0.10867247968518895
19232,-0.11625740212184507
19233,-0.12369180161499803
19234,-0.13096221509327347
19235,-0.13805755603446582
19236,-0.14496509906322966
19237,-0.15167074712292342
19238,-0.1581627333435655
19239,-0.1644276146265716
19240,-0.17045054887947023
19241,-0.17621784980251937
19242,-0.18171670880206875
19243,-0.186931489504897
19244,-0.19184889659478807
19245,-0.1964528367842284
19246,-0.2007295974830714
19247,-0.2046638759816543
19248,-0.2082402519873228
19249,-0.21144322261099802
19250,-0.21425724278070207
19251,-0.21666677095892942
19252,-0.2186563199992177
19253,-0.22021051293570096
19254,-0.22131414345822487
19255,-0.22195224078516426
19256,-0.2221101386067948
19257,-0.22177354773431027
19258,-0.22092863205369906
19259,-0.21956208735004443
19260,-0.21766122253670916
19261,-0.21521404279560719
19262,-0.21220933410962145
19263,-0.20863674864644716
19264,-0.20448689043493518
19265,-0.19975140076056852
19266,-0.19442188454919385
19267,-0.18849370978515223
19268,-0.18196209300324748
19269,-0.1748236200353468
19270,-0.16707632055515448
19271,-0.15871973889642793
19272,-0.14975500057619642
19273,-0.14018371582673203
19274,-0.1300117522465487
19275,-0.11924528970307957
19276,-0.10789230678947417
19277,-0.0959626175282802
19278,-0.08346674282602533
19279,-0.07041964894776263
19280,-0.05683676631927054
19281,-0.042735438149325726
19282,-0.028133759621319178
19283,-0.013054283157243081
19284,0.0024799967553067945
19285,0.018444229491181498
19286,0.03481174587985337
19287,0.051554104396807424
19288,0.06864114589498671
19289,0.08604105676452552
19290,0.10372044035731431
19291,0.12164439646247635
19292,0.13977660856990484
19293,0.15807943861190193
19294,0.1765140288279581
19295,0.1950404103550735
19296,0.2136176181059965
19297,0.23220381146056393
19298,0.2507564002611743
19299,0.26923217557249035
19300,0.287587444637906
19301,0.3057781694412574
19302,0.32376010826181495
19303,0.34148895959383957
19304,0.3589216659359691
19305,0.37601284416295755
19306,0.3927189281911769
19307,0.4089968735080497
19308,0.42480430378085365
19309,0.4400996558444461
19310,0.45484232243468375
19311,0.4689927920461344
19312,0.48251278530789804
19313,0.4953653872898127
19314,0.5075151751728468
19315,0.5189283407418794
19316,0.5295739653331345
19317,0.5394204141145629
19318,0.5484394356135908
19319,0.5566048163009024
19320,0.5638924707177582
19321,0.5702805237499152
19322,0.5757505428946376
19323,0.5802838876224109
19324,0.583865761978872
19325,0.5864838204731178
19326,0.5881282079824407
19327,0.58879159052278
19328,0.5884691768329446
19329,0.5871587307603042
19330,0.5848605744748883
19331,0.581577582577476
19332,0.5773163253520671
19333,0.5720833286664404
19334,0.5658890370645082
19335,0.5587463304889422
19336,0.5506704757486437
19337,0.5416790699552994
19338,0.5317919762407498
19339,0.5210312520937029
19340,0.5094210706792635
19341,0.4969876355277502
19342,0.4837590890002491
19343,0.46976541495724433
19344,0.455039494220418
19345,0.43961328064879
19346,0.42352168466710904
19347,0.40680101495505705
19348,0.38949001780405884
19349,0.37162603894922314
19350,0.3532488947499116
19351,0.3343993034535305
19352,0.31511875791901794
19353,0.29544939725159625
19354,0.2754338778530833
19355,0.255115244384062
19356,0.2345368011244897
19357,0.21374198420794308
19358,0.19277423519171608
19359,0.17167687641048646
19360,0.10672980881394803
19361,0.04966043588156729
19362,-0.00023937363239635162
19363,-0.04360828761245291
19364,-0.08102144574105022
19365,-0.11299695069835364
19366,-0.14000171420818394
