,Unnamed: 0,username,bot_type,node_entanglement,eigenvector_centrality,betweenness_centrality,closeness_centrality,clique_number,page_rank,random_walk,cluster_leaf
1052,1970,Caring_Canuck,,,1.0195900433282425e-07,0.0001246017140137,0.0259465323473888,2,0.0006906017447011,0.0006906017447011,1970
1053,1971,Andreopeeneilan,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1971
1054,1972,polstlr,,,1.47379952528249e-34,0.0,0.0008974143249761,2,0.0004149225660886,0.0004149225660886,1972
1055,1973,ella03787321,,,2.9475990505649795e-34,1.850520505155088e-06,0.0015704750687082,2,0.0015017652697732,0.0015017652697732,1973
1056,1965,igb,,,7.30283703087055e-33,0.0,0.0010906076866029,2,0.0004004313300395,0.0004004313300395,1965
1057,1966,InsideTheInsid1,,,7.30283703087055e-33,0.0,0.0010906076866029,2,0.0004004313300395,0.0004004313300395,1966
1058,1967,gust0li0,,,7.30283703087055e-33,0.0,0.0010906076866029,2,0.0004004313300395,0.0004004313300395,1967
1059,1968,hartl73516271,,,7.30283703087055e-33,0.0,0.0010906076866029,2,0.0004004313300395,0.0004004313300395,1968
1060,1961,Flamingberryeee,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1961
1061,1962,IBelieveMothers,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1962
1062,1963,ianbrown,,,7.30283703087055e-33,0.0,0.0010906076866029,2,0.0004004313300395,0.0004004313300395,1963
1063,1964,AllieLucas1971,,,1.6329640029629278e-32,3.084200841925146e-06,0.0019630938358853,2,0.0017915899907557,0.0017915899907557,1964
1064,1954,DanmarkVagner,,,2.0827552261460885e-39,0.0,0.0005234916895694,2,0.0004873787463343,0.0004873787463343,1954
1065,1955,AlfaBravo005,,,2.945460687919241e-39,3.084200841925146e-07,0.0007852375343541,2,0.0009221158278081,0.0009221158278081,1955
1066,1951,bucketwoman0,,,9.869069461619701e-36,0.0,0.0007852375343541,2,0.0004152963722518,0.0004152963722518,1951
1067,1952,zelc88,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1952
1068,1953,val_ic,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1953
1069,1959,LoFaSho24,,,2.068955256277336e-25,0.0,0.0019731609837616,2,0.0003881767842135,0.0003881767842135,1959
1070,1960,CrashingJustice,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1960
1071,1956,SteffenSrensen5,,,2.0827552261460885e-39,0.0,0.0005234916895694,2,0.0004873787463343,0.0004873787463343,1956
1072,1957,pinopire43,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1957
1073,1958,HoeyberghsJeff,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1958
1074,1946,juliaoftoronto,,,3.2106092701791154e-27,0.0,0.0020664145640898,2,0.0003714488579412,0.0003714488579412,1946
1075,1947,natashaloder,,,3.2106092701791154e-27,0.0,0.0020664145640898,2,0.0003714488579412,0.0003714488579412,1947
1076,1948,bilks,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,1948
1077,1949,RealM1SC,,,9.869069461619701e-36,0.0,0.0007852375343541,2,0.0004152963722518,0.0004152963722518,1949
1078,1950,Learningpods1,,,1.8235662561059237e-35,1.542100420962573e-06,0.0012563800549666,2,0.0011298874569644,0.0011298874569644,1950
1079,1939,laureenrobinso1,,,1.0152837970616902e-26,1.3878903788663156e-05,0.0039261876717707,2,0.0032407135956684,0.0032407135956684,1939
1080,1940,KarenLe49363379,,,3.2106092701791154e-27,0.0,0.0020664145640898,2,0.0003714488579412,0.0003714488579412,1940
1081,1941,6beauty9,,,3.2106092701791154e-27,0.0,0.0020664145640898,2,0.0003714488579412,0.0003714488579412,1941
1082,1942,JackPosobiec,,,3.2106092701791154e-27,0.0,0.0020664145640898,2,0.0003714488579412,0.0003714488579412,1942
1083,1943,ChelseaClinton,,,3.2106092701791154e-27,0.0,0.0020664145640898,2,0.0003714488579412,0.0003714488579412,1943
1084,1944,wto,,,3.2106092701791154e-27,0.0,0.0020664145640898,2,0.0003714488579412,0.0003714488579412,1944
1085,1945,S_ArtHistory,,,3.2106092701791154e-27,0.0,0.0020664145640898,2,0.0003714488579412,0.0003714488579412,1945
1086,1934,WendyAtTheBay,,,2.0827552261460885e-39,0.0,0.0005234916895694,2,0.0004873787463343,0.0004873787463343,1934
1087,1935,SmithMEGA007,,,2.945460687919241e-39,3.084200841925146e-07,0.0007852375343541,2,0.0009221158278081,0.0009221158278081,1935
1088,1936,Susisu31346010,,,2.0827552261460885e-39,0.0,0.0005234916895694,2,0.0004873787463343,0.0004873787463343,1936
1089,1937,citronpoet1,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1937
1090,1938,Laban471,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1938
1091,1933,BillyBaldwin,,,4.2714693777843755e-29,0.0,0.0016751734066221,2,0.0003786944759658,0.0003786944759658,1933
1092,1931,bungeeallday,,,4.2714693777843755e-29,0.0,0.0016751734066221,2,0.0003786944759658,0.0003786944759658,1931
1093,1932,nathanfletcher,,,4.2714693777843755e-29,0.0,0.0016751734066221,2,0.0003786944759658,0.0003786944759658,1932
1094,1927,hyemom10,,,4.2714693777843755e-29,0.0,0.0016751734066221,2,0.0003786944759658,0.0003786944759658,1927
1095,1928,iamgabesanchez,,,4.2714693777843755e-29,0.0,0.0016751734066221,2,0.0003786944759658,0.0003786944759658,1928
1096,1929,JasonOverstreet,,,4.2714693777843755e-29,0.0,0.0016751734066221,2,0.0003786944759658,0.0003786944759658,1929
1097,1930,MDHHS_CME,,,4.2714693777843755e-29,0.0,0.0016751734066221,2,0.0003786944759658,0.0003786944759658,1930
1098,1910,DixieGenX,,,2.4998695047411336e-24,2.7757807577326316e-05,0.0051302185577803,2,0.0040644773602456,0.0040644773602456,1910
1099,1911,sprinkle4k,,,6.911425157877106e-25,0.0,0.0027483313702394,2,0.00036159715388,0.00036159715388,1911
1100,1912,AJNovaScotia,,,6.911425157877106e-25,0.0,0.0027483313702394,2,0.00036159715388,0.00036159715388,1912
1101,1913,fulton_adrianna,,,6.911425157877106e-25,0.0,0.0027483313702394,2,0.00036159715388,0.00036159715388,1913
1102,1914,supergranlinz,,,6.911425157877106e-25,0.0,0.0027483313702394,2,0.00036159715388,0.00036159715388,1914
1103,1915,treehousetim,,,6.911425157877106e-25,0.0,0.0027483313702394,2,0.00036159715388,0.00036159715388,1915
1104,1916,zebslc,,,6.911425157877106e-25,0.0,0.0027483313702394,2,0.00036159715388,0.00036159715388,1916
1105,1923,Sbartol3,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1923
1106,1924,traveljunkie007,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1924
1107,1925,PatriotDany,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,1925
1108,1926,107devorah,,,1.2081539850648055e-28,8.63576235739041e-06,0.0031409501374165,2,0.0026610641537033,0.0026610641537033,1926
1109,1917,RedMerseyman,,,6.911425157877106e-25,0.0,0.0027483313702394,2,0.00036159715388,0.00036159715388,1917
1110,1918,Ramshaofficial,,,7.4834321919097865e-25,4.0094610945026895e-06,0.0029597414756425,2,0.0006925466113642,0.0006925466113642,1918
1111,1919,drea_ams,,,6.911425157877106e-25,0.0,0.0027483313702394,2,0.00036159715388,0.00036159715388,1919
1112,1920,OGSparklezz,,,6.911425157877106e-25,0.0,0.0027483313702394,2,0.00036159715388,0.00036159715388,1920
1113,1921,RyanXander3,,,6.911425157877106e-25,0.0,0.0027483313702394,2,0.00036159715388,0.00036159715388,1921
1114,1922,vivArtem,,,6.911425157877106e-25,0.0,0.0027483313702394,2,0.00036159715388,0.00036159715388,1922
1115,2527,DRK4321,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2527
1116,2528,NYCGothamHealth,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2528
1117,2529,elgarPH,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2529
1118,2530,KneenSam,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2530
1119,2531,DrBMLNMMML,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2531
1120,2532,Snowden,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2532
1121,2533,Pj37212778,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2533
1122,2534,Truehealthinfo,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2534
1123,2543,oohmissemma,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2543
1124,2544,Gzdq6j3v8cn7z1j,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2544
1125,2547,SocialFuzzer,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2547
1126,2545,ilsvezio,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2545
1127,2546,padrealex,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2546
1128,2535,steverubylynn,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2535
1129,2536,Tapalamarina,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2536
1130,2537,KkanCanada,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2537
1131,2538,elp4nchi,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2538
1132,2539,MariaEdwards81,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2539
1133,2540,VladimirFarage,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2540
1134,2541,HuronPerthOHT,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2541
1135,2542,DfSOrilliaBarri,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2542
1136,2483,AkNouri,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2483
1137,2484,KCBergsma,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2484
1138,2485,Fabb50Team,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2485
1139,2486,neeleida,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2486
1140,2487,newindia_in,spammer,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2487
1141,2488,Ivan_Vanikke,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2488
1142,2489,jimothyhalpbert,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2489
1143,2490,UncleMilty6,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2490
1144,2493,peta,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2493
1145,2491,Sasademon77,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2491
1146,2492,webb0412,,,1.1974201721880454e-07,0.0,0.0263499563364235,2,0.0003474427428979,0.0003474427428979,2492
1147,2496,NickDTRT,,,1.1146215032649158e-23,0.0,0.0030461800901669,2,0.0003617880339085,0.0003617880339085,2496
1148,2494,KRPJOG,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2494
1149,2495,DutchieF1fan,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2495
1150,2501,Daniell15782880,,,1.1146215032649158e-23,0.0,0.0030461800901669,2,0.0003617880339085,0.0003617880339085,2501
1151,2502,dstefanos,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2502
1152,2503,andrressss1,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2503
1153,2497,trWyA0ol8set22x,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2497
1154,2498,Gary14007171,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2498
1155,2499,two_pathsjake,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2499
1156,2500,dibs_1st,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2500
1157,2509,juanca_menrod,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2509
1158,2510,Bitcoin1967,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2510
1159,2511,ALesserMagistr8,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2511
1160,2512,Henry99245687,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2512
1161,2507,laptop_lessons,,,1.1146215032649158e-23,0.0,0.0030461800901669,2,0.0003617880339085,0.0003617880339085,2507
1162,2508,hrikveda1,,,1.1146215032649158e-23,0.0,0.0030461800901669,2,0.0003617880339085,0.0003617880339085,2508
1163,2506,FrqncaG,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2506
1164,2504,Frontlinestory,spammer,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2504
1165,2505,anna30048679,,,1.1146215032649158e-23,0.0,0.0030461800901669,2,0.0003617880339085,0.0003617880339085,2505
1166,2517,RachelNotley,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2517
1167,2518,EmbarrassedCan1,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2518
1168,2513,ReganCanadian,spammer,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2513
1169,2514,talk2oleary,spammer,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2514
1170,2515,MoneyGrabbler,spammer,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2515
1171,2516,spinner_dolly,,,1.1950502723331548e-36,0.0,0.0007067137809187,2,0.0004390746261705,0.0004390746261705,2516
1172,2519,Kathleen24018,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2519
1173,2520,devora_ellswort,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2520
1174,2521,shahid40848093,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2521
1175,2522,TheRealArvs,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2522
1176,2523,BurtBill012,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2523
1177,2524,asudon,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2524
1178,2525,MMcAllister58,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2525
1179,2526,mpmcgeefnp,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2526
1180,2470,abuaaish,,,1.1146215032649158e-23,0.0,0.0030461800901669,2,0.0003617880339085,0.0003617880339085,2470
1181,2468,caldernet,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2468
1182,2469,cdnrefusenik,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2469
1183,2471,WvH758,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2471
1184,2472,gringuitalatina,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2472
1185,2473,stroopje121,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2473
1186,2474,ErikV002,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2474
1187,2475,realDrBirx,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2475
1188,2476,koznpapa,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2476
1189,2477,TTDems,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2477
1190,2478,SusanHoathVista,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2478
1191,2479,brainwasheddan1,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2479
1192,2480,ivan64126412,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2480
1193,2481,RogersProfile,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2481
1194,2482,antonis_tsagari,,,1.1974201721880454e-07,0.0,0.0263499563364235,2,0.0003474427428979,0.0003474427428979,2482
1195,2455,MariviSolla,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2455
1196,2453,westsidehealth,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2453
1197,2454,SallyMayweather,spammer,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2454
1198,2449,Ultraviolet2912,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2449
1199,2450,rotterdamse70,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2450
1200,2451,nymattregan,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2451
1201,2452,YMaslavi,,,1.1950502723331548e-36,0.0,0.0007067137809187,2,0.0004390746261705,0.0004390746261705,2452
1202,2456,LOUDERinMIDDLE,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2456
1203,2457,christhomp1234,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2457
1204,2460,DrAiLynTan,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2460
1205,2458,anywaymovingon,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2458
1206,2459,quicksand40,spammer,,5.771762048115212e-08,0.0,0.0227881434133825,2,0.0003480258839982,0.0003480258839982,2459
1207,2463,Nadia_1V,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2463
1208,2461,ahails,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2461
1209,2462,Annabel48752655,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2462
1210,2464,EL_Destructo,spammer,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2464
1211,2465,Enrique29744649,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2465
1212,2466,delpozo_vero,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2466
1213,2467,Lani15497794,,,2.7119202918961063e-24,0.0,0.0028501214209891,2,0.0003631681516274,0.0003631681516274,2467
1214,2392,catydid54,,,2.7119202918961063e-24,0.0,0.0028501214209891,2,0.0003631681516274,0.0003631681516274,2392
1215,2393,LunaAnara,,,1.1974201721880454e-07,0.0,0.0263499563364235,2,0.0003474427428979,0.0003474427428979,2393
1216,2394,RealCarlVernon,spammer,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2394
1217,2395,truthleader100,,,2.7119202918961063e-24,0.0,0.0028501214209891,2,0.0003631681516274,0.0003631681516274,2395
1218,2396,aufgewacht2020,spammer,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2396
1219,2397,esvadeli,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2397
1220,2398,karpek46,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2398
1221,2401,ETFMG,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2401
1222,2399,onlyasjack,,,1.47379952528249e-34,0.0,0.0008974143249761,2,0.0004149225660886,0.0004149225660886,2399
1223,2400,mikeoffoftheuk,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2400
1224,2416,Brekeltje,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2416
1225,2414,dirk_fasshauer,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2414
1226,2415,AdorablePodcast,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2415
1227,2410,dulcieburt,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2410
1228,2411,kevinoler,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2411
1229,2412,NotAHoax,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2412
1230,2413,kimmsue70,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2413
1231,2406,girish_nadkarni,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2406
1232,2407,Anjas38493724,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2407
1233,2408,JAlan21813286,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2408
1234,2409,AntWindmill,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2409
1235,2402,michael80605540,,,2.945460687919241e-39,3.084200841925146e-07,0.0007852375343541,2,0.0009221158278081,0.0009221158278081,2402
1236,2403,Bossy_Leah,,,2.0827552261460885e-39,0.0,0.0005234916895694,2,0.0004873787463343,0.0004873787463343,2403
1237,2404,jholow9,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2404
1238,2405,NHSConfed,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2405
1239,2436,goedweer,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2436
1240,2434,anaport110,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2434
1241,2435,bjr1031,,,2.0827552261460885e-39,0.0,0.0005234916895694,2,0.0004873787463343,0.0004873787463343,2435
1242,2437,MarioNawfal,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2437
1243,2438,MBOZE,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2438
1244,2439,Wim04789402,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2439
1245,2440,m6278467,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2440
1246,2443,BrownInIdaho,,,1.1974201721880454e-07,0.0,0.0263499563364235,2,0.0003474427428979,0.0003474427428979,2443
1247,2441,blissfularchive,,,2.0827552261460885e-39,0.0,0.0005234916895694,2,0.0004873787463343,0.0004873787463343,2441
1248,2442,DarthPlagueis84,,,1.1146215032649158e-23,0.0,0.0030461800901669,2,0.0003617880339085,0.0003617880339085,2442
1249,2444,Future_is_noww,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2444
1250,2445,kaatje_koffie,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2445
1251,2448,AlexSAFC92,spammer,,1.691230073564644e-32,0.0,0.0011778563015312,2,0.0003891112818171,0.0003891112818171,2448
1252,2446,Ochoa__82,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2446
1253,2447,MamenI79757492,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2447
1254,2421,retnuhburnz,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2421
1255,2422,TheMidwestWolf,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2422
1256,2423,majorboomer1,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2423
1257,2424,hodgee007,,,1.47379952528249e-34,0.0,0.0008974143249761,2,0.0004149225660886,0.0004149225660886,2424
1258,2417,Captivagirl,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2417
1259,2418,RealJesseJames7,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2418
1260,2419,OjsOscar,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2419
1261,2420,MolsonTheWeimer,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2420
1262,2425,MScivico,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2425
1263,2426,Aborisound,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2426
1264,2427,lgkgyy,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2427
1265,2428,BenGCalder,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2428
1266,2429,BenZaranko,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2429
1267,2430,colsworld55,,,1.3697196241903616e-43,0.0,0.000392618767177,2,0.0006322911068255,0.0006322911068255,2430
1268,2433,dlijensen,,,2.7119202918961063e-24,0.0,0.0028501214209891,2,0.0003631681516274,0.0003631681516274,2433
1269,2431,Kissmycdnsass,,,2.7119202918961063e-24,0.0,0.0028501214209891,2,0.0003631681516274,0.0003631681516274,2431
1270,2432,MarkDuranteVita,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2432
1271,2382,FireDragonPaul,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2382
1272,2380,patje1073,,,3.041388528114112e-59,0.0,0.0,1,9.484366602384685e-05,9.484366602384685e-05,2380
1273,2381,Kanny989,,,1.1146215032649158e-23,0.0,0.0030461800901669,2,0.0003617880339085,0.0003617880339085,2381
