,0
1044,7.880316963707384e-21
1045,7.894098851243182e-21
1046,7.907705005868417e-21
1047,7.921127906840241e-21
1048,7.934359971741595e-21
1049,7.947393590318694e-21
1050,7.960221162382663e-21
1051,7.972835139911686e-21
1052,7.98522807346527e-21
1053,7.997392662994778e-21
1054,8.009321813102737e-21
1055,8.021008692768464e-21
1056,8.032446799516329e-21
1057,8.04363002796014e-21
1058,8.054552742608989e-21
1059,8.065209854767774e-21
1060,8.075596903311677e-21
1061,8.08571013905354e-21
1062,8.095546612362007e-21
1063,8.105104263625649e-21
1064,8.114382016091476e-21
1065,8.123379870538335e-21
1066,8.1320990011799e-21
1067,8.140541852122657e-21
1068,8.148712233638297e-21
1069,8.15661541744406e-21
1070,8.164258230122153e-21
1071,8.171649143750496e-21
1072,8.17879836275923e-21
1073,8.185717905978438e-21
1074,8.192421682794848e-21
1075,8.198925562295168e-21
1076,8.205247434238961e-21
1077,8.211407260675237e-21
1078,8.217427116993437e-21
1079,8.223331221182464e-21
1080,8.229145950058955e-21
1081,8.234899841218794e-21
1082,8.240623579459688e-21
1083,8.246349966422237e-21
1084,8.2521138721941e-21
1085,8.257952167620096e-21
1086,8.263903636056753e-21
1087,8.270008863301771e-21
1088,8.276310104411653e-21
1089,8.282851126101106e-21
1090,8.28967702338457e-21
1091,8.296834009078295e-21
1092,8.304369174727286e-21
1093,8.31233022145481e-21
1094,8.320765159155013e-21
1095,8.329721972360199e-21
1096,8.33924825101515e-21
1097,8.349390784289549e-21
1098,8.360195115454509e-21
1099,8.371705055751547e-21
1100,8.3839621550967e-21
1101,8.397005127406059e-21
1102,8.410869228307246e-21
1103,8.425585583036793e-21
1104,8.441180462433426e-21
1105,8.457674505145662e-21
1106,8.475081884507127e-21
1107,8.493409419024316e-21
1108,8.512655626107369e-21
1109,8.532809719592695e-21
1110,8.553850552801187e-21
1111,8.575745510394092e-21
1112,8.598449354176347e-21
1113,8.621903030307934e-21
1114,8.646032448152934e-21
1115,8.670747244272278e-21
1116,8.695939548869107e-21
1117,8.721482776337167e-21
1118,8.74723046643138e-21
1119,8.773015207920173e-21
1120,8.798647682306193e-21
1121,8.823915871167938e-21
1122,8.848584476667374e-21
1123,8.872394610507779e-21
1124,8.895063811740802e-21
1125,8.916286457860914e-21
1126,8.935734636050122e-21
1127,8.953059541638954e-21
1128,8.967893468165906e-21
1129,8.9798524471791e-21
1130,8.988539585490244e-21
1131,8.99354913242559e-21
1132,8.994471289389621e-21
1133,8.990897748680446e-21
1134,8.982427918282577e-21
1135,8.968675755068499e-21
1136,8.949277091730148e-21
1137,8.923897304643152e-21
1138,8.892239133048484e-21
1139,8.854050427120242e-21
1140,8.809131576610113e-21
1141,8.757342355734329e-21
1142,8.69860791639569e-21
1143,8.632923672677182e-21
1144,8.560358845829613e-21
1145,8.481058480543023e-21
1146,8.395243798656382e-21
1147,8.303210822825263e-21
1148,8.205327276086652e-21
1149,8.102027838950458e-21
1150,7.993807918445897e-21
1151,7.881216148404336e-21
1152,7.764845892757705e-21
1153,7.645326060423688e-21
1154,7.523311559475081e-21
1155,7.39947371931423e-21
1156,7.274490993542572e-21
1157,7.14904022546429e-21
1158,7.023788715985195e-21
1159,6.899387283913294e-21
1160,6.776464455336335e-21
1161,6.655621865619939e-21
1162,6.537430907903558e-21
1163,6.422430618316684e-21
1164,6.31112675225788e-21
1165,6.2039919789357274e-21
1166,6.101467103229881e-21
1167,6.003963214479287e-21
1168,5.9118646603151716e-21
1169,5.8255327491624346e-21
1170,5.745310096454985e-21
1171,5.671525545921204e-21
1172,5.6044996175926864e-21
1173,5.5445504577964756e-21
1174,5.4920002929085855e-21
1175,5.447182417991306e-21
1176,5.4104487838897185e-21
1177,5.3821782825958476e-21
1178,5.36278587182872e-21
1179,5.3527327274766735e-21
1180,5.3525376690955634e-21
1181,5.362790172156284e-21
1182,5.384165365336227e-21
1183,5.417441517416508e-21
1184,5.4635206537386906e-21
1185,5.5234531168013295e-21
1186,5.5984671131946836e-21
1187,5.690004588612828e-21
1188,5.799765170389269e-21
1189,5.9297604496017065e-21
1190,6.0823815941385196e-21
1191,6.260484264083119e-21
1192,6.467496147561374e-21
1193,6.707554302893349e-21
1194,6.985682107062871e-21
1195,7.308019304292356e-21
1196,7.682123917962804e-21
1197,8.117372378452852e-21
1198,8.625495251610959e-21
1199,9.221302127108113e-21
1200,9.923673110987995e-21
1201,1.0756929804027467e-20
1202,1.1752751235632648e-20
1203,1.2952877640504636e-20
1204,1.4412956237234132e-20
1205,1.6208033985397604e-20
1206,1.844037763747377e-20
1207,2.125040979387314e-20
1208,2.4831256047222708e-20
1209,2.944564701463639e-20
1210,3.5437666378591243e-20
1211,4.321319207067352e-20
1212,5.3115638557497535e-20
1213,6.503666384703563e-20
1214,7.758227944123282e-20
1215,8.718936727711136e-20
1216,8.915320887868971e-20
1217,8.175136918268926e-20
1218,6.842284378151683e-20
1219,5.4166112726216145e-20
1220,4.1900554559148843e-20
1221,3.234389321760724e-20
1222,2.5187607253204753e-20
1223,1.9881164296549985e-20
1224,1.592816908030802e-20
1225,1.2950372823455522e-20
1226,1.0676226953419032e-20
1227,8.914461352620913e-21
1228,7.530498223622042e-21
1229,6.428951823498415e-21
1230,5.541451214776633e-21
1231,4.81835527930331e-21
1232,4.223139693284684e-21
1233,3.728576660496827e-21
1234,3.3141113516386095e-21
1235,2.964040047141209e-21
1236,2.666229705341999e-21
1237,2.411206970616568e-21
1238,2.1915021501111457e-21
1239,2.00117123401353e-21
1240,1.835443706808029e-21
1241,1.6904602554162624e-21
1242,1.5630754370557272e-21
1243,1.4507077878307989e-21
1244,1.3512249304350696e-21
1245,1.2628547523231231e-21
1246,1.1841161821684053e-21
1247,1.1137648278349916e-21
1248,1.050749977305376e-21
1249,9.941803559159618e-22
1250,9.432966815955753e-22
1251,8.974495352233656e-22
1252,8.560814147611305e-22
1253,8.1871210383184395e-22
1254,7.849266822023406e-22
1255,7.54365654503159e-22
1256,7.267167869356186e-22
1257,7.01708328699886e-22
1258,6.791033620179834e-22
1259,6.586950767709103e-22
1260,6.403028065108974e-22
1261,6.237686946273931e-22
1262,6.089548847507793e-22
1263,5.957411495909502e-22
1264,5.840228884847412e-22
1265,5.737094368513842e-22
1266,5.6472264120937525e-22
1267,5.569956619187698e-22
1268,5.504719727912595e-22
1269,5.451045324794723e-22
1270,5.408551073722607e-22
1271,5.376937297887137e-22
1272,5.355982787453137e-22
1273,5.345541736036895e-22
1274,5.345541736036842e-22
1275,5.355982787452929e-22
1276,5.376937297886744e-22
1277,5.408551073722081e-22
1278,5.451045324794008e-22
1279,5.504719727911687e-22
1280,5.569956619186661e-22
1281,5.647226412092728e-22
1282,5.737094368512932e-22
1283,5.840228884846719e-22
1284,5.957411495909089e-22
1285,6.08954884750764e-22
1286,6.237686946274104e-22
1287,6.403028065109463e-22
1288,6.586950767709859e-22
1289,6.79103362018084e-22
1290,7.017083287000103e-22
1291,7.267167869357486e-22
1292,7.543656545032959e-22
1293,7.849266822024844e-22
1294,8.1871210383198905e-22
1295,8.560814147612868e-22
1296,8.974495352235364e-22
1297,9.432966815957797e-22
1298,9.941803559162405e-22
1299,1.0507499773057335e-21
1300,1.1137648278354392e-21
1301,1.1841161821689792e-21
1302,1.2628547523238384e-21
1303,1.3512249304359209e-21
1304,1.4507077878317773e-21
1305,1.5630754370568461e-21
1306,1.6904602554175465e-21
1307,1.835443706809498e-21
1308,2.0011712340151833e-21
1309,2.191502150113007e-21
1310,2.411206970618667e-21
1311,2.6662297053443702e-21
1312,2.9640400471439152e-21
1313,3.314111351641791e-21
1314,3.728576660500623e-21
1315,4.223139693289299e-21
1316,4.8183552793089544e-21
1317,5.541451214783677e-21
1318,6.4289518235073214e-21
1319,7.530498223633394e-21
1320,8.914461352635595e-21
1321,1.0676226953438425e-20
1322,1.2950372823481528e-20
1323,1.5928169080343442e-20
1324,1.9881164296599434e-20
1325,2.5187607253274496e-20
1326,3.23438932177072e-20
1327,4.190055455929125e-20
1328,5.416611272641256e-20
1329,6.84228437817671e-20
1330,8.175136918296038e-20
1331,8.915320887891342e-20
1332,8.718936727723809e-20
1333,7.758227944127153e-20
1334,6.503666384702463e-20
1335,5.3115638557467815e-20
1336,4.321319207064141e-20
1337,3.5437666378562414e-20
1338,2.9445647014612957e-20
1339,2.4831256047204833e-20
1340,2.1250409793859938e-20
1341,1.8440377637464028e-20
1342,1.6208033985390424e-20
1343,1.441295623722913e-20
1344,1.2952877640501543e-20
1345,1.1752751235631313e-20
1346,1.0756929804027613e-20
1347,9.92367311098933e-21
1348,9.221302127110603e-21
1349,8.625495251614346e-21
1350,8.117372378456984e-21
1351,7.682123917967645e-21
1352,7.308019304297833e-21
1353,6.985682107068886e-21
1354,6.707554302899726e-21
1355,6.467496147568035e-21
1356,6.2604842640900356e-21
1357,6.082381594145575e-21
1358,5.929760449608888e-21
1359,5.799765170396611e-21
1360,5.690004588620305e-21
1361,5.598467113202243e-21
1362,5.523453116808997e-21
1363,5.463520653746427e-21
1364,5.4174415174242325e-21
1365,5.3841653653439214e-21
1366,5.362790172163855e-21
1367,5.352537669102957e-21
1368,5.352732727483776e-21
1369,5.362785871835586e-21
1370,5.382178282602459e-21
1371,5.41044878389613e-21
1372,5.4471824179974836e-21
1373,5.4920002929144874e-21
1374,5.544550457802073e-21
1375,5.6044996175979316e-21
1376,5.6715255459260265e-21
1377,5.745310096459336e-21
1378,5.8255327491662985e-21
1379,5.911864660318476e-21
1380,6.003963214481919e-21
1381,6.101467103231739e-21
1382,6.20399197893664e-21
1383,6.311126752257684e-21
1384,6.422430618315188e-21
1385,6.5374309079007155e-21
1386,6.655621865615698e-21
1387,6.776464455330438e-21
1388,6.899387283905662e-21
1389,7.023788715975776e-21
1390,7.149040225453167e-21
1391,7.27449099352976e-21
1392,7.3994737192998e-21
1393,7.523311559459185e-21
1394,7.645326060406524e-21
1395,7.764845892739371e-21
1396,7.881216148384868e-21
1397,7.993807918425413e-21
1398,8.102027838929066e-21
1399,8.205327276064464e-21
1400,8.303210822802403e-21
1401,8.395243798632923e-21
1402,8.481058480519108e-21
1403,8.560358845805238e-21
1404,8.632923672652268e-21
1405,8.698607916370253e-21
1406,8.757342355708392e-21
1407,8.80913157658381e-21
1408,8.854050427093869e-21
1409,8.892239133022085e-21
1410,8.923897304616797e-21
1411,8.949277091704088e-21
1412,8.968675755042752e-21
1413,8.98242791825729e-21
1414,8.990897748655867e-21
1415,8.994471289365828e-21
1416,8.993549132402596e-21
1417,8.988539585468056e-21
1418,8.9798524471577e-21
1419,8.967893468145317e-21
1420,8.953059541619526e-21
1421,8.935734636031968e-21
1422,8.916286457844106e-21
1423,8.895063811725536e-21
1424,8.872394610494005e-21
1425,8.848584476655015e-21
1426,8.823915871156874e-21
1427,8.798647682296369e-21
1428,8.773015207911697e-21
1429,8.74723046642439e-21
1430,8.721482776331582e-21
1431,8.695939548864907e-21
1432,8.670747244269465e-21
1433,8.646032448151571e-21
1434,8.621903030308172e-21
1435,8.59844935417814e-21
1436,8.575745510397368e-21
1437,8.553850552805914e-21
1438,8.532809719598792e-21
1439,8.512655626114878e-21
1440,8.49340941903312e-21
1441,8.475081884517128e-21
1442,8.457674505156769e-21
1443,8.441180462445683e-21
1444,8.425585583050178e-21
1445,8.410869228321723e-21
1446,8.397005127421599e-21
1447,8.383962155113123e-21
1448,8.371705055768853e-21
1449,8.360195115472615e-21
1450,8.349390784308446e-21
1451,8.339248251035004e-21
1452,8.32972197238099e-21
1453,8.320765159176728e-21
1454,8.312330221477445e-21
1455,8.304369174750851e-21
1456,8.296834009102817e-21
1457,8.289677023410071e-21
1458,8.282851126127586e-21
1459,8.27631010443905e-21
1460,8.27000886332996e-21
1461,8.263903636085551e-21
1462,8.257952167649445e-21
1463,8.252113872224041e-21
1464,8.246349966452489e-21
1465,8.240623579490108e-21
1466,8.23489984124947e-21
1467,8.229145950090045e-21
1468,8.223331221214057e-21
1469,8.217427117025602e-21
1470,8.211407260707909e-21
1471,8.205247434272081e-21
1472,8.198925562328628e-21
1473,8.192421682828539e-21
1474,8.185717906012378e-21
1475,8.178798362793469e-21
1476,8.17164914378506e-21
1477,8.164258230156988e-21
1478,8.156615417479081e-21
1479,8.148712233673583e-21
1480,8.14054185215811e-21
1481,8.132099001215305e-21
1482,8.123379870573519e-21
1483,8.114382016126167e-21
1484,8.10510426365958e-21
1485,8.095546612394894e-21
1486,8.085710139085208e-21
1487,8.075596903342029e-21
1488,8.065209854796756e-21
1489,8.054552742636715e-21
1490,8.04363002798661e-21
1491,8.032446799541366e-21
1492,8.021008692792104e-21
1493,8.009321813125069e-21
1494,7.997392663015932e-21
1495,7.985228073485342e-21
1496,7.972835139930581e-21
1497,7.960221162400354e-21
1498,7.947393590335236e-21
1499,7.93435997175696e-21
1500,7.921127906854465e-21
1501,7.907705005881573e-21
1502,7.8940988512554e-21
1503,7.880316963718749e-21
1504,7.86636677241198e-21
1505,7.852255588681045e-21
1506,7.837990583437243e-21
1507,7.823578767872994e-21
1508,7.809026977330575e-21
1509,7.79434185811732e-21
1510,7.77952985705747e-21
1511,7.764597213570899e-21
1512,7.749549954071815e-21
1513,7.734393888481936e-21
1514,7.719134608659954e-21
1515,7.703777488552899e-21
1516,7.688327685883587e-21
1517,7.672790145196063e-21
1518,7.65716960208839e-21
1519,7.641470588472847e-21
1520,7.625697438711156e-21
1521,7.60985429648419e-21
1522,7.593945122262701e-21
1523,7.577973701258195e-21
1524,7.56194365174002e-21
1525,7.545858433616287e-21
1526,7.529721357184938e-21
1527,7.513535591968833e-21
1528,7.497304175559728e-21
1529,7.481030022403074e-21
1530,7.464715932463084e-21
1531,7.448364599715719e-21
1532,7.431978620424232e-21
1533,7.41556050115856e-21
1534,7.399112666525663e-21
1535,7.382637466583823e-21
1536,7.366137183919887e-21
1537,7.349614040372165e-21
1538,7.333070203386937e-21
1539,7.316507792000895e-21
1540,7.299928882444567e-21
1541,7.283335513365782e-21
1542,7.266729690674624e-21
1543,7.250113392015293e-21
1544,7.233488570869922e-21
1545,7.216857160304524e-21
1546,7.200221076366954e-21
1547,7.183582221147997e-21
1548,7.166942485519585e-21
1549,7.150303751563172e-21
1550,7.133667894703712e-21
1551,7.117036785563761e-21
1552,7.100412291553891e-21
1553,7.083796278215073e-21
1554,7.067190610328415e-21
1555,7.05059715280915e-21
1556,7.034017771399775e-21
1557,7.01745433317832e-21
1558,7.00090870689648e-21
1559,6.984382763162773e-21
1560,6.967878374484385e-21
1561,6.951397415182179e-21
1562,6.934941761191707e-21
1563,6.918513289762803e-21
1564,6.902113879069549e-21
1565,6.885745407742183e-21
1566,6.86940975433162e-21
1567,6.85310879671664e-21
1568,6.836844411462696e-21
1569,6.820618473141409e-21
1570,6.804432853618728e-21
1571,6.788289421319559e-21
1572,6.772190040474839e-21
1573,6.756136570357837e-21
1574,6.7401308645154696e-21
1575,6.724174769999472e-21
1576,6.708270126601701e-21
1577,6.692418766098458e-21
1578,6.676622511506664e-21
1579,6.660883176355294e-21
1580,6.645202563974972e-21
1581,6.629582466807614e-21
1582,6.614024665738826e-21
1583,6.598530929453449e-21
1584,6.583103013817138e-21
1585,6.567742661283578e-21
1586,6.5524516003288335e-21
1587,6.537231544913079e-21
1588,6.522084193970139e-21
1589,6.5070112309249405e-21
1590,6.4920143232382146e-21
1591,6.477095121979396e-21
1592,6.462255261426052e-21
1593,6.44749635868994e-21
1594,6.432820013369156e-21
1595,6.4182278072256604e-21
1596,6.4037213038868584e-21
1597,6.389302048570975e-21
1598,6.3749715678355056e-21
1599,6.360731369347025e-21
1600,6.346582941672197e-21
1601,6.33252775408837e-21
1602,6.318567256413363e-21
1603,6.304702878853075e-21
1604,6.290936031865729e-21
1605,6.277268106042651e-21
1606,6.263700472003727e-21
1607,6.250234480306706e-21
1608,6.236871461370212e-21
1609,6.22361272540859e-21
1610,6.210459562378398e-21
1611,6.1974132419354815e-21
1612,6.1844750134017516e-21
1613,6.1716461057411885e-21
1614,6.1589277275438905e-21
1615,6.1463210670181326e-21
1616,6.133827291989067e-21
1617,6.121447549904292e-21
1618,6.109182967844826e-21
1619,6.097034652541603e-21
1620,6.085003690396855e-21
1621,6.073091147509665e-21
1622,6.061298069705341e-21
1623,6.0496254825686634e-21
1624,6.038074391480016e-21
1625,6.026645781654263e-21
1626,6.015340618182412e-21
1627,6.00415984607528e-21
1628,5.993104390309397e-21
1629,5.982175155874589e-21
1630,5.971373027823011e-21
1631,5.9606988713194344e-21
1632,5.950153531693121e-21
1633,5.939737834490633e-21
1634,5.929452585529569e-21
1635,5.9192985709530325e-21
1636,5.909276557285269e-21
1637,5.899387291487672e-21
1638,5.8896315010155566e-21
1639,5.880009893875385e-21
1640,5.870523158682707e-21
1641,5.8611719647204956e-21
1642,5.85195696199819e-21
1643,5.8428787813109554e-21
1644,5.8339380342996165e-21
1645,5.825135313511031e-21
1646,5.816471192458926e-21
1647,5.8079462256853165e-21
1648,5.799560948822346e-21
1649,5.791315878654959e-21
1650,5.783211513183679e-21
1651,5.775248331688246e-21
1652,5.7674267947922464e-21
1653,5.759747344527823e-21
1654,5.752210404401317e-21
1655,5.744816379459766e-21
1656,5.7375656563579265e-21
1657,5.730458603426301e-21
1658,5.72349557074023e-21
1659,5.716676890189342e-21
1660,5.710002875548342e-21
1661,5.703473822548774e-21
1662,5.697090008951502e-21
1663,5.690851694620612e-21
1664,5.6847591215981246e-21
1665,5.6788125141802035e-21
1666,5.6730120789941764e-21
1667,5.667358005077067e-21
1668,5.661850463955394e-21
1669,5.656489609726116e-21
1670,5.6512755791391725e-21
1671,5.646208491681263e-21
1672,5.641288449661193e-21
1673,5.6365155382967814e-21
1674,5.63188982580305e-21
1675,5.62741136348263e-21
1676,5.623080185817213e-21
1677,5.618896310561116e-21
1678,5.6148597388363254e-21
1679,5.610970455229682e-21
1680,5.607228427891757e-21
1681,5.6036336086376785e-21
1682,5.6001859330498145e-21
1683,5.5968853205827785e-21
1684,5.593731674670363e-21
1685,5.590724882834925e-21
1686,5.587864816798519e-21
1687,5.585151332596583e-21
1688,5.582584270693964e-21
1689,5.580163456103466e-21
1690,5.5778886985068845e-21
1691,5.5757597923782884e-21
1692,5.573776517110269e-21
1693,5.571938637142489e-21
1694,5.570245902093471e-21
1695,5.568698046894826e-21
1696,5.5672947919284584e-21
1697,5.566035843166976e-21
1698,5.564920892316741e-21
1699,5.563949616964125e-21
1700,5.5631216807251494e-21
1701,5.562436733398052e-21
1702,5.5618944111194196e-21
1703,5.561494336523448e-21
1704,5.561236118904921e-21
1705,5.561119354385534e-21
1706,5.561143626083607e-21
1707,5.5613085042875475e-21
1708,5.561613546633107e-21
1709,5.56205829828432e-21
1710,5.562642292118235e-21
1711,5.56336504891335e-21
1712,5.5642260775422095e-21
1713,5.5652248751675815e-21
1714,5.566360927443094e-21
1715,5.5676337087174694e-21
1716,5.569042682243002e-21
1717,5.570587300388175e-21
1718,5.572267004854359e-21
1719,5.574081226896519e-21
1720,5.576029387548375e-21
1721,5.578110897851454e-21
1722,5.580325159088473e-21
1723,5.582671563020956e-21
1724,5.5851494921308775e-21
1725,5.5877583198665996e-21
1726,5.590497410892941e-21
1727,5.593366121345449e-21
1728,5.596363799088541e-21
1729,5.599489783978002e-21
1730,5.602743408127502e-21
1731,5.606123996178859e-21
1732,5.609630865576441e-21
1733,5.613263326845422e-21
1734,5.617020683873537e-21
1735,5.620902234197073e-21
1736,5.624907269290184e-21
1737,5.629035074857652e-21
1738,5.633284931131241e-21
1739,5.637656113169451e-21
1740,5.642147891160385e-21
1741,5.6467595307275384e-21
1742,5.651490293238989e-21
1743,5.6563394361188085e-21
1744,5.6613062131617066e-21
1745,5.666389874849966e-21
1746,5.671589668672557e-21
1747,5.676904839446735e-21
1748,5.68233462964148e-21
1749,5.6878782797027225e-21
1750,5.693535028380577e-21
1751,5.699304113057565e-21
1752,5.705184770078145e-21
1753,5.711176235079427e-21
1754,5.717277743322779e-21
1755,5.723488530025951e-21
1756,5.7298078306955466e-21
1757,5.7362348814595266e-21
1758,5.742768919399761e-21
1759,5.749409182884421e-21
1760,5.756154911899381e-21
1761,5.763005348379248e-21
1762,5.769959736537108e-21
1763,5.777017323193185e-21
1764,5.7841773581015004e-21
1765,5.791439094275062e-21
1766,5.798801788309035e-21
1767,5.806264700701479e-21
1768,5.8138270961715005e-21
1769,5.821488243974486e-21
1770,5.829247418214447e-21
1771,5.837103898152912e-21
1772,5.845056968514167e-21
1773,5.853105919786876e-21
1774,5.8612500485213944e-21
1775,5.869488657622856e-21
1776,5.87782105663955e-21
1777,5.886246562046725e-21
1778,5.89476449752531e-21
1779,5.9033741942353756e-21
1780,5.9120749910838325e-21
1781,5.920866234986894e-21
1782,5.9297472811261015e-21
1783,5.9387174931986505e-21
1784,5.947776243661553e-21
1785,5.95692291396881e-21
1786,5.966156894802199e-21
1787,5.975477586295336e-21
1788,5.984884398250639e-21
1789,5.99437675034929e-21
1790,6.003954072353591e-21
1791,6.01361580430212e-21
1792,6.023361396697633e-21
1793,6.033190310686834e-21
1794,6.043102018232525e-21
1795,6.0530960022781275e-21
1796,6.063171756904315e-21
1797,6.073328787477398e-21
1798,6.083566610789871e-21
1799,6.093884755192771e-21
1800,6.104282760720057e-21
1801,6.114760179204876e-21
1802,6.125316574387576e-21
1803,6.135951522015606e-21
1804,6.1466646099352454e-21
1805,6.1574554381751495e-21
1806,6.168323619022208e-21
1807,6.179268777088951e-21
1808,6.190290549373147e-21
1809,6.201388585309605e-21
1810,6.21256254681393e-21
1811,6.223812108319005e-21
1812,6.2351369568031315e-21
1813,6.246536791811025e-21
1814,6.258011325467612e-21
1815,6.269560282484227e-21
1816,6.2811834001576896e-21
1817,6.2928804283626176e-21
1818,6.304651129536537e-21
1819,6.316495278658653e-21
1820,6.328412663221983e-21
1821,6.34040308319895e-21
1822,6.352466351000893e-21
1823,6.364602291432186e-21
1824,6.3768107416376135e-21
1825,6.389091551044838e-21
1826,6.4014445813012466e-21
1827,6.413869706205692e-21
1828,6.426366811635392e-21
1829,6.438935795467918e-21
1830,6.451576567498772e-21
1831,6.464289049354628e-21
1832,6.477073174402607e-21
1833,6.489928887655601e-21
1834,6.50285614567409e-21
1835,6.515854916464575e-21
1836,6.5289251793745685e-21
1837,6.542066924985035e-21
1838,6.555280155000107e-21
1839,6.568564882134177e-21
1840,6.5819211299968164e-21
1841,6.5953489329755915e-21
1842,6.608848336117246e-21
1843,6.6224193950072394e-21
1844,6.6360621756476875e-21
1845,6.649776754334616e-21
1846,6.663563217534111e-21
1847,6.6774216617574826e-21
1848,6.691352193436193e-21
1849,6.705354928796361e-21
1850,6.719429993733241e-21
1851,6.733577523685353e-21
1852,6.747797663509369e-21
1853,6.7620905673550125e-21
1854,6.77645639854082e-21
1855,6.79089532943052e-21
1856,6.805407541310229e-21
1857,6.81999322426684e-21
1858,6.834652577067424e-21
1859,6.849385807040244e-21
1860,6.864193129957066e-21
1861,6.879074769917122e-21
1862,6.894030959232775e-21
1863,6.90906193831703e-21
1864,6.924167955572974e-21
1865,6.939349267285392e-21
1866,6.954606137514136e-21
1867,6.969938837990145e-21
1868,6.985347648013659e-21
1869,7.000832854354857e-21
1870,7.016394751156684e-21
1871,7.032033639840355e-21
1872,7.047749829013473e-21
1873,7.063543634380733e-21
1874,7.079415378657243e-21
1875,7.095365391484426e-21
1876,7.111394009349108e-21
1877,7.127501575504802e-21
1878,7.143688439896082e-21
1879,7.159954959085603e-21
1880,7.176301496183757e-21
1881,7.192728420781871e-21
1882,7.20923610888731e-21
1883,7.225824942861866e-21
1884,7.242495311362924e-21
1885,7.259247609287475e-21
1886,7.276082237718389e-21
1887,7.29299960387408e-21
1888,7.310000121060599e-21
1889,7.327084208626456e-21
1890,7.344252291920352e-21
1891,7.361504802250986e-21
1892,7.378842176850151e-21
1893,7.396264858838075e-21
1894,7.4137732971913e-21
1895,7.431367946712956e-21
1896,7.449049268005586e-21
1897,7.466817727446889e-21
1898,7.484673797167193e-21
1899,7.502617955029241e-21
1900,7.520650684610834e-21
1901,7.53877247518919e-21
1902,7.556983821727736e-21
1903,7.575285224864877e-21
1904,7.593677190905344e-21
1905,7.612160231812875e-21
1906,7.63073486520569e-21
1907,7.649401614353125e-21
1908,7.668161008174769e-21
1909,7.687013581241214e-21
1910,7.705959873776968e-21
1911,7.725000431664464e-21
1912,7.744135806450416e-21
1913,7.763366555353865e-21
1914,7.782693241275589e-21
1915,7.802116432809137e-21
1916,7.821636704253776e-21
1917,7.841254635628586e-21
1918,7.860970812688151e-21
1919,7.880785826939977e-21
1920,7.900700275663032e-21
1921,7.920714761927861e-21
1922,7.940829894618084e-21
1923,7.961046288453048e-21
1924,7.981364564012125e-21
1925,8.001785347759908e-21
1926,8.02230927207321e-21
1927,8.042936975268568e-21
1928,8.063669101631401e-21
1929,8.084506301446646e-21
1930,8.105449231030003e-21
1931,8.126498552760766e-21
1932,8.14765493511576e-21
1933,8.168919052703854e-21
1934,8.190291586302314e-21
1935,8.21177322289389e-21
1936,8.233364655705479e-21
1937,8.255066584247091e-21
1938,8.27687971435278e-21
1939,8.298804758221714e-21
1940,8.320842434461095e-21
1941,8.342993468129878e-21
1942,8.365258590783362e-21
1943,8.387638540519122e-21
1944,8.410134062024156e-21
1945,8.432745906622549e-21
1946,8.455474832324659e-21
1947,8.478321603877132e-21
1948,8.501286992814122e-21
1949,8.524371777509634e-21
1950,8.54757674323072e-21
1951,8.570902682191869e-21
1952,8.594350393610533e-21
1953,8.617920683763912e-21
1954,8.641614366046527e-21
1955,8.665432261028972e-21
1956,8.689375196517885e-21
1957,8.713444007616776e-21
1958,8.737639536788304e-21
1959,8.761962633917639e-21
1960,8.786414156376813e-21
1961,8.810994969090244e-21
1962,8.835705944601763e-21
1963,8.86054796314233e-21
1964,8.885521912699051e-21
1965,8.910628689085648e-21
1966,8.935869196013664e-21
1967,8.961244345165405e-21
1968,8.986755056267819e-21
1969,9.012402257167693e-21
1970,9.038186883907567e-21
1971,9.064109880803905e-21
1972,9.0901722005259e-21
1973,9.1163748041756e-21
1974,9.142718661368885e-21
1975,9.169204750318648e-21
1976,9.195834057918751e-21
1977,9.22260757982935e-21
1978,9.2495263205636e-21
1979,9.276591293575512e-21
1980,9.303803521349432e-21
1981,9.331164035490629e-21
1982,9.358673876817407e-21
1983,9.386334095454736e-21
1984,9.414145750928846e-21
1985,9.442109912263405e-21
1986,9.470227658077684e-21
1987,9.49850007668519e-21
1988,9.526928266194406e-21
1989,9.555513334610895e-21
1990,9.584256399940443e-21
1991,9.613158590294287e-21
1992,9.642221043995565e-21
1993,9.671444909687411e-21
1994,9.700831346442236e-21
1995,9.730381523872835e-21
1996,9.760096622245293e-21
1997,9.789977832592695e-21
1998,9.820026356831154e-21
1999,9.850243407877138e-21
2000,9.880630209766694e-21
2001,9.911187997776009e-21
2002,9.941918018543724e-21
2003,9.972821530194907e-21
2004,1.000389980246692e-20
2005,1.0035154116836542e-20
2006,1.0066585766649584e-20
2007,1.0098196057251534e-20
2008,1.0129986306120418e-20
2009,1.0161957843001293e-20
2010,1.0194112010042479e-20
2011,1.0226450161934062e-20
2012,1.025897366604765e-20
2013,1.0291683902578587e-20
2014,1.032458226468999e-20
2015,1.0357670158658213e-20
2016,1.0390949004021023e-20
2017,1.0424420233727097e-20
2018,1.0458085294288627e-20
2019,1.0491945645934267e-20
2020,1.0526002762765715e-20
2021,1.0560258132915902e-20
2022,1.0594713258709177e-20
2023,1.0629369656823694e-20
2024,1.0664228858456092e-20
2025,1.0699292409488509e-20
2026,1.0734561870657374e-20
2027,1.0770038817725344e-20
2028,1.0805724841654962e-20
2029,1.0841621548784703e-20
2030,1.0877730561007753e-20
