,0
1040,1.0244436734670662e-20
1041,1.0284785909812219e-20
1042,1.0325495320013741e-20
1043,1.0366567361558777e-20
1044,1.0408004543788562e-20
1045,1.044980948652561e-20
1046,1.0491984917624277e-20
1047,1.0534533670650902e-20
1048,1.0577458682698094e-20
1049,1.0620762992334272e-20
1050,1.0664449737690266e-20
1051,1.0708522154682256e-20
1052,1.0752983575372794e-20
1053,1.0797837426466965e-20
1054,1.0843087227944426e-20
1055,1.0888736591824231e-20
1056,1.0934789221059731e-20
1057,1.0981248908561157e-20
1058,1.1028119536342802e-20
1059,1.1075405074791308e-20
1060,1.11231095820511e-20
1061,1.1171237203523947e-20
1062,1.1219792171476999e-20
1063,1.126877880475683e-20
1064,1.1318201508605283e-20
1065,1.1368064774571668e-20
1066,1.1418373180519047e-20
1067,1.1469131390719181e-20
1068,1.1520344156033591e-20
1069,1.1572016314176376e-20
1070,1.1624152790054639e-20
1071,1.1676758596185348e-20
1072,1.1729838833182943e-20
1073,1.1783398690316798e-20
1074,1.183744344613511e-20
1075,1.1891978469152628e-20
1076,1.1947009218600196e-20
1077,1.200254124523492e-20
1078,1.2058580192207885e-20
1079,1.2115131795989254e-20
1080,1.2172201887348714e-20
1081,1.2229796392391064e-20
1082,1.2287921333645002e-20
1083,1.2346582831205084e-20
1084,1.2405787103927403e-20
1085,1.246554047067651e-20
1086,1.2525849351625123e-20
1087,1.2586720269606893e-20
1088,1.264815985152111e-20
1089,1.271017482979009e-20
1090,1.2772772043870403e-20
1091,1.2835958441817534e-20
1092,1.2899741081904897e-20
1093,1.2964127134296985e-20
1094,1.3029123882779353e-20
1095,1.3094738726543778e-20
1096,1.3160979182031173e-20
1097,1.3227852884831373e-20
1098,1.3295367591642342e-20
1099,1.3363531182289084e-20
1100,1.3432351661802334e-20
1101,1.3501837162558586e-20
1102,1.3571995946482013e-20
1103,1.364283640731052e-20
1104,1.3714367072925035e-20
1105,1.3786596607743957e-20
1106,1.3859533815183695e-20
1107,1.3933187640186606e-20
1108,1.400756717181657e-20
1109,1.4082681645923847e-20
1110,1.4158540447880652e-20
1111,1.4235153115388024e-20
1112,1.4312529341355054e-20
1113,1.4390678976852238e-20
1114,1.4469612034140298e-20
1115,1.454933868977564e-20
1116,1.4629869287794246e-20
1117,1.4711214342974546e-20
1118,1.4793384544181387e-20
1119,1.4876390757792844e-20
1120,1.496024403121272e-20
1121,1.5044955596468138e-20
1122,1.513053687389618e-20
1123,1.5216999475920264e-20
1124,1.5304355210918507e-20
1125,1.539261608718788e-20
1126,1.548179431700433e-20
1127,1.5571902320781734e-20
1128,1.5662952731333005e-20
1129,1.5754958398235345e-20
1130,1.5847932392302206e-20
1131,1.594188801016447e-20
1132,1.6036838778964888e-20
1133,1.613279846116716e-20
1134,1.622978105948416e-20
1135,1.6327800821927292e-20
1136,1.6426872246981915e-20
1137,1.652701008891002e-20
1138,1.66282293631857e-20
1139,1.6730545352066598e-20
1140,1.683397361030361e-20
1141,1.693852997099538e-20
1142,1.7044230551589104e-20
1143,1.7151091760034253e-20
1144,1.7259130301091348e-20
1145,1.736836318280153e-20
1146,1.7478807723120805e-20
1147,1.7590481556724357e-20
1148,1.770340264198642e-20
1149,1.781758926813945e-20
1150,1.7933060062618387e-20
1151,1.8049833998595293e-20
1152,1.8167930402710815e-20
1153,1.8287368963007754e-20
1154,1.8408169737072578e-20
1155,1.8530353160391263e-20
1156,1.8653940054927148e-20
1157,1.8778951637924622e-20
1158,1.8905409530948556e-20
1159,1.9033335769164883e-20
1160,1.9162752810870887e-20
1161,1.929368354728116e-20
1162,1.9426151312579758e-20
1163,1.9560179894243844e-20
1164,1.9695793543650455e-20
1165,1.9833016986972254e-20
1166,1.9971875436373272e-20
1167,2.011239460151403e-20
1168,2.0254600701374303e-20
1169,2.03985204764057e-20
1170,2.0544181201024134e-20
1171,2.069161069645151e-20
1172,2.084083734391951e-20
1173,2.0991890098246997e-20
1174,2.1144798501802674e-20
1175,2.12995926988656e-20
1176,2.1456303450397163e-20
1177,2.16149621492379e-20
1178,2.1775600835742125e-20
1179,2.1938252213866198e-20
1180,2.2102949667724857e-20
1181,2.2269727278631604e-20
1182,2.2438619842638748e-20
1183,2.2609662888595256e-20
1184,2.2782892696737437e-20
1185,2.2958346317833607e-20
1186,2.3136061592899537e-20
1187,2.3316077173504117e-20
1188,2.3498432542687498e-20
1189,2.36831680365105e-20
1190,2.3870324866259013e-20
1191,2.4059945141324923e-20
1192,2.425207189278877e-20
1193,2.444674909772628e-20
1194,2.4644021704267085e-20
1195,2.4843935657429843e-20
1196,2.5046537925764393e-20
1197,2.5251876528826874e-20
1198,2.5460000565519836e-20
1199,2.567096024332762e-20
1200,2.5884806908478108e-20
1201,2.6101593077068604e-20
1202,2.6321372467188057e-20
1203,2.6544200032071386e-20
1204,2.6770131994327894e-20
1205,2.6999225881281144e-20
1206,2.7231540561460206e-20
1207,2.7467136282289234e-20
1208,2.770607470901809e-20
1209,2.794841896494054e-20
1210,2.819423367295272e-20
1211,2.8443584998497e-20
1212,2.869654069394958e-20
1213,2.8953170144504846e-20
1214,2.921354441561652e-20
1215,2.9477736302053495e-20
1216,2.974582037863573e-20
1217,3.001787305271595e-20
1218,3.0293972618474064e-20
1219,3.0574199313099067e-20
1220,3.0858635374932854e-20
1221,3.114736510365372e-20
1222,3.1440474922582166e-20
1223,3.173805344319444e-20
1224,3.2040191531936443e-20
1225,3.2346982379427436e-20
1226,3.265852157215551e-20
1227,3.2974907166766225e-20
1228,3.3296239767053474e-20
1229,3.362262260376222e-20
1230,3.395416161732699e-20
1231,3.4290965543662836e-20
1232,3.463314600314391e-20
1233,3.4980817592903406e-20
1234,3.5334097982597366e-20
1235,3.569310801378228e-20
1236,3.605797180306097e-20
1237,3.64288168491667e-20
1238,3.680577414415049e-20
1239,3.7188978288857755e-20
1240,3.757856761288498e-20
1241,3.797468429920993e-20
1242,3.837747451371348e-20
1243,3.87870885398062e-20
1244,3.9203680918394537e-20
1245,3.9627410593432246e-20
1246,4.0058441063306355e-20
1247,4.049694053833335e-20
1248,4.094308210464572e-20
1249,4.139704389476912e-20
1250,4.1859009265201134e-20
1251,4.232916698132342e-20
1252,4.280771140999676e-20
1253,4.329484272020564e-20
1254,4.379076709213655e-20
1255,4.429569693510095e-20
1256,4.4809851114731146e-20
1257,4.5333455189901494e-20
1258,4.586674165985937e-20
1259,4.640995022206483e-20
1260,4.6963328041276773e-20
1261,4.752713003044737e-20
1262,4.8101619144022295e-20
1263,4.8687066684278076e-20
1264,4.928375262135728e-20
1265,4.989196592771221e-20
1266,5.051200492770314e-20
1267,5.1144177663135206e-20
1268,5.178880227557593e-20
1269,5.2446207406334534e-20
1270,5.3116732615045094e-20
1271,5.3800728817850745e-20
1272,5.449855874623667e-20
1273,5.521059742764269e-20
1274,5.593723268903637e-20
1275,5.667886568471261e-20
1276,5.743591144966042e-20
1277,5.820879947992091e-20
1278,5.899797434145357e-20
1279,5.980389630912106e-20
1280,6.062704203751107e-20
1281,6.14679052654133e-20
1282,6.232699755590345e-20
1283,6.320484907410261e-20
1284,6.410200940482131e-20
1285,6.501904841243743e-20
1286,6.595655714552796e-20
1287,6.691514878893414e-20
1288,6.78954596661193e-20
1289,6.889815029488447e-20
1290,6.992390649970954e-20
1291,7.097344058422042e-20
1292,7.204749256752289e-20
1293,7.314683148840954e-20
1294,7.427225678173808e-20
1295,7.542459973157382e-20
1296,7.660472500603286e-20
1297,7.781353227911852e-20
1298,7.905195794522759e-20
1299,8.032097693243468e-20
1300,8.162160462110511e-20
1301,8.295489887489522e-20
1302,8.432196219171714e-20
1303,8.572394398284245e-20
1304,8.716204298894523e-20
1305,8.863750984255695e-20
1306,9.015164978717568e-20
1307,9.170582556406619e-20
1308,9.330146047866988e-20
1309,9.494004165951761e-20
1310,9.662312352358065e-20
1311,9.835233146313295e-20
1312,1.0012936577046308e-19
1313,1.0195600581813699e-19
1314,1.0383411451399809e-19
1315,1.0576564305174748e-19
1316,1.0775263597972567e-19
1317,1.0979723661248292e-19
1318,1.1190169281190018e-19
1319,1.1406836316698188e-19
1320,1.1629972360405512e-19
1321,1.185983744619765e-19
1322,1.2096704807010617e-19
1323,1.2340861687031347e-19
1324,1.2592610212809307e-19
1325,1.2852268328215232e-19
1326,1.3120170798651071e-19
1327,1.339667029043557e-19
1328,1.3682138531867074e-19
1329,1.397696756310416e-19
1330,1.428157108271413e-19
1331,1.4596385899530301e-19
1332,1.492187349933619e-19
1333,1.5258521736873157e-19
1334,1.560684666476334e-19
1335,1.5967394512154227e-19
1336,1.634074382726156e-19
1337,1.6727507799509757e-19
1338,1.712833677868394e-19
1339,1.75439210104302e-19
1340,1.7974993609601816e-19
1341,1.8422333795383746e-19
1342,1.8886770414870385e-19
1343,1.9369185784867606e-19
1344,1.9870519885193207e-19
1345,2.0391774940718594e-19
1346,2.0934020433887617e-19
1347,2.1498398594561605e-19
1348,2.2086130419854777e-19
1349,2.269852228325119e-19
1350,2.3336973199861855e-19
1351,2.400298282333792e-19
1352,2.469816025987576e-19
1353,2.54242337961408e-19
1354,2.618306165103546e-19
1355,2.6976643876342123e-19
1356,2.780713554871094e-19
1357,2.8676861415655315e-19
1358,2.9588332181632433e-19
1359,3.0544262647515e-19
1360,3.1547591948481805e-19
1361,3.2601506172415087e-19
1362,3.37094636842732e-19
1363,3.487522353284196e-19
1364,3.6102877376214837e-19
1365,3.739688543309208e-19
1366,3.876211705069858e-19
1367,4.0203896579495387e-19
1368,4.172805536313148e-19
1369,4.3340990793322413e-19
1370,4.504973354855338e-19
1371,4.686202433886948e-19
1372,4.878640172429919e-19
1373,5.083230287137758e-19
1374,5.301017947296585e-19
1375,5.53316314965491e-19
1376,5.780956196502274e-19
1377,6.045835663660006e-19
1378,6.329409326895541e-19
1379,6.633478616831928e-19
1380,6.960067299048923e-19
1381,7.31145523473623e-19
1382,7.690218277113264e-19
1383,8.099275611947301e-19
1384,8.541946172923491e-19
1385,9.022016175808033e-19
1386,9.543820348216002e-19
1387,1.011234012361996e-18
1388,1.0733322972764806e-18
1389,1.1413428237110154e-18
1390,1.2160406410683763e-18
1391,1.2983320934198068e-18
1392,1.3892824425005931e-18
1393,1.4901505165020038e-18
1394,1.602432503680005e-18
1395,1.7279177568721299e-18
1396,1.8687605266226712e-18
1397,2.027573039101787e-18
1398,2.207547498489636e-18
1399,2.412617761622785e-18
1400,2.647676143521412e-18
1401,2.918867934366476e-18
1402,3.233997171953694e-18
1403,3.603094427202822e-18
1404,4.039224979039126e-18
1405,4.5596611401838225e-18
1406,5.1876190778642144e-18
1407,5.95489357222594e-18
1408,6.9059632790504845e-18
1409,8.104585096778798e-18
1410,9.644764619321776e-18
1411,1.166976588661364e-17
1412,1.44066723783627e-17
1413,1.8232939695019552e-17
1414,2.3813869832498466e-17
1415,3.2412636284842796e-17
1416,4.667335974337226e-17
1417,7.292605522146014e-17
1418,1.296448417706825e-16
1419,2.916985176527024e-16
1420,1.166788367458949e-15
1421,0.0
