,covid19_wlt
6925,1.7037087942480134
6926,1.7199036553990665
6927,1.7343656325257917
6928,1.7471973667988994
6929,1.758491353331802
6930,1.7683310001976107
6931,1.776791581399505
6932,1.7839410943602456
6933,1.7833904673883911
6934,1.7759696904974152
6935,1.7688785250977306
6936,1.762019108374235
6937,1.7488531038930673
6938,1.7365267341621424
6939,1.7248939934702727
6940,1.713823821249686
6941,1.6967480826155148
6942,1.6807862589210238
6943,1.6657683527220353
6944,1.6515417839842048
6945,1.6315191211167648
6946,1.6128025469086074
6947,1.5887559972218055
6948,1.5599873118558978
6949,1.5270458869694705
6950,1.4968790362018654
6951,1.4691617701260773
6952,1.4436019683993062
6953,1.4199371232333586
6954,1.3979314081525087
6955,1.370922475431278
6956,1.3459450817817837
6957,1.3227530348689889
6958,1.3011252268539821
6959,1.2744125889788065
6960,1.249661858655696
6961,1.2266376532160057
6962,1.2051286179382459
6963,1.1849450476979742
6964,1.1594661819309207
6965,1.1357642780211408
6966,1.1145452883194624
6967,1.0962020730012134
6968,1.0870100211204152
6969,1.0795437107159511
6970,1.073593040770879
6971,1.068968428492336
6972,1.0654987810732008
6973,1.0696272239632592
6974,1.0740793398114574
6975,1.078780976598806
6976,1.0836649534343072
6977,1.0952679432037062
6978,1.106399750426628
6979,1.1170620543856415
6980,1.1272559563892295
6981,1.1435796197091501
6982,1.1588982289634084
6983,1.1798608998482358
6984,1.2059762126704527
6985,1.2367995156935256
6986,1.2653306523739343
6987,1.2917422808049626
6988,1.316189333474953
6989,1.3454083784878434
6990,1.3723891281331377
6991,1.3972951896472834
6992,1.4202734193290554
6993,1.44145563535427
6994,1.460960159617712
6995,1.4788932056663784
6996,1.495350128081424
6997,1.5170141003959183
6998,1.5434245617600455
6999,1.5675672948863588
7000,1.5896025671340734
7001,1.609674429509919
7002,1.6279123797019694
7003,1.64443285893788
7004,1.6593405992490369
7005,1.6793273893296046
7006,1.697343046928241
7007,1.7135156866910364
7008,1.7279606392876175
7009,1.7407817723685477
7010,1.7520726793648511
7011,1.7619177493088318
7012,1.7703931295375561
7013,1.7775675919543796
7014,1.7770300186871921
7015,1.7696101671115898
7016,1.7625302873937538
7017,1.7556931022879634
7018,1.742538058601219
7019,1.7302337219366533
7020,1.7186345390336393
7021,1.7076098405200222
7022,1.6905690960666913
7023,1.674653965650804
7024,1.6596947526985548
7025,1.6455391284964143
7026,1.6255771367772684
7027,1.6069330194124363
7028,1.5829481727133634
7029,1.5542297528047675
7030,1.5213265023244151
7031,1.4912078402897584
7032,1.4635490136430305
7033,1.4380580969880092
7034,1.4144727387725968
7035,1.392557232512842
7036,1.3656265867597652
7037,1.3407375096231584
7038,1.3176439017861523
7039,1.2961247167461623
7040,1.269508187600736
7041,1.2448629526802177
7042,1.2219536755343012
7043,1.200569019424047
7044,1.1805192706816623
7045,1.1551609055274794
7046,1.1315880216919332
7047,1.1104732837567628
7048,1.0922038961719414
7049,1.0830770675320194
7050,1.0756482152511853
7051,1.069710934953358
7052,1.065078994302497
7053,1.0615843383109733
7054,1.065690773495797
7055,1.070103695271197
7056,1.0747517221647491
7057,1.079570187953672
7058,1.0911159743961114
7059,1.102178272318136
7060,1.1127611461295754
7061,1.1228678632026896
7062,1.1391164800921543
7063,1.1543512817304238
7064,1.1752414351952467
7065,1.201292689647486
7066,1.2320578865087053
7067,1.2605167304010014
7068,1.2868446939770455
7069,1.3111992640728993
7070,1.3403372530602577
7071,1.367227790691393
7072,1.3920368962892424
7073,1.4149136150180188
7074,1.4359917512964986
7075,1.45539142915815
7076,1.473220496832439
7077,1.4895757910939311
7078,1.5111597543585134
7079,1.5375082805007447
7080,1.5615860667119568
7081,1.583555330493123
7082,1.6035618865361725
7083,1.6217368265211212
7084,1.638198031052977
7085,1.6530515304907554
7086,1.6730082087332268
7087,1.6909962479247216
7088,1.7071452078859373
7089,1.7215717185627488
7090,1.7343808136574124
7091,1.745667130838712
7092,1.7555159918389207
7093,1.764004374414756
7094,1.771201786951934
7095,1.7706768449642352
7096,1.7632589583136302
7097,1.75619094934634
7098,1.749376118551202
7099,1.7362335027288596
7100,1.72395210716989
7101,1.7123868351969151
7102,1.7014074132343024
7103,1.6844027336640979
7104,1.6685347421474586
7105,1.6536340567349526
7106,1.6395486134885109
7107,1.619647757776993
7108,1.60107590513769
7109,1.5771537460680387
7110,1.5484876873077211
7111,1.5156257590775515
7112,1.4855576198722302
7113,1.4579587910498395
7114,1.4325375774252107
7115,1.409031816523086
7116,1.3872059525888973
7117,1.3603541924070381
7118,1.3355533242233228
7119,1.3125573752383715
7120,1.2911453917238134
7121,1.2646247513195328
7122,1.2400841227609707
7123,1.2172882500727293
7124,1.1960258466929554
7125,1.1761072208089831
7126,1.1508679273009752
7127,1.1274220331148994
7128,1.106410352323005
7129,1.088214438521228
7130,1.0791515831651641
7131,1.0717598228019047
7132,1.0658363317724333
7133,1.061198120723305
7134,1.0576800744743315
7135,1.0617649660348156
7136,1.0661398033484135
7137,1.0707358756943266
7138,1.0754909404929962
7139,1.0869803801719027
7140,1.097974577453558
7141,1.1084798874220585
7142,1.1185016574021964
7143,1.134676133564008
7144,1.1498285109464195
7145,1.1706462923256586
7146,1.1966325695380404
7147,1.2273378331364524
7148,1.2557234138636788
7149,1.2819674678332862
7150,1.3062299170748282
7151,1.3352860847715873
7152,1.3620863010831332
7153,1.3867988826862383
7154,1.4095749593676283
7155,1.4305502270801442
7156,1.4498465259624806
7157,1.467573260797195
7158,1.4838286796339493
7159,1.505332804302874
7160,1.5316181813834564
7161,1.555630225986028
7162,1.5775330099867
7163,1.597474025117763
7164,1.6155858787170454
7165,1.6319878200141236
7166,1.6467871138682075
7167,1.666712056751796
7168,1.6846710249370993
7169,1.7007949518525216
7170,1.7152017023933832
7171,1.727997418604445
7172,1.7392777307401246
7173,1.7491288471326072
7174,1.7576285349551128
7175,1.7648470027589975
7176,1.7643342857508153
7177,1.7569193388241506
7178,1.7498637414179115
7179,1.7430713639403939
7180,1.7299425451802253
7181,1.7176849275049417
7182,1.7061538743431188
7183,1.6952195119121354
7184,1.6782518781268383
7185,1.6624314116586902
7186,1.647589057835681
7187,1.633573029890918
7188,1.6137337053864702
7189,1.5952338879842922
7190,1.5713752999117419
7191,1.5427635375662727
7192,1.5099458641870709
7193,1.4799304105311006
7194,1.4523930078953107
7195,1.4270422242308458
7196,1.4036161168015833
7197,1.381879309281182
7198,1.3551069519980572
7199,1.330394141137029
7200,1.307495061714099
7201,1.28618888214588
7202,1.259763870622574
7203,1.2353269548004477
7204,1.2126429911959187
7205,1.1915007735119028
7206,1.1717106601983818
7207,1.1465890300521573
7208,1.1232681471797659
7209,1.102358339600813
7210,1.0842355228359264
7211,1.0752354250961451
7212,1.0678803876215235
7213,1.0619710503730933
7214,1.0573275639388293
7215,1.0537876590091038
7216,1.0578514504422132
7217,1.0621892636924637
7218,1.066734963287511
7219,1.0714286432086164
7220,1.0828625681558464
7221,1.093790023435903
7222,1.104219564531442
7223,1.1141585364405004
7224,1.130259760979554
7225,1.145331058078268
7226,1.1660766407838576
7227,1.191997109105444
7228,1.2226407511722415
7229,1.250952195813727
7230,1.2771121574064446
7231,1.301282879402978
7232,1.330256553437588
7233,1.3569663992708665
7234,1.3815829214044655
7235,1.4042592347495249
7236,1.425132836410132
7237,1.4443272005400636
7238,1.4619532139384084
7239,1.4781104682828792
7240,1.4995349645072238
7241,1.5257560905269059
7242,1.5497016881393446
7243,1.5715375921700323
7244,1.591412888680932
7245,1.6094616258954832
7246,1.6258043541357559
7247,1.640549511841072
7248,1.660441214228105
7249,1.6783697655472969
7250,1.6944674044867403
7251,1.708853169455546
7252,1.7216342557218942
7253,1.732907236786816
7254,1.7427591635401392
7255,1.7512685533904837
7256,1.7585062803421065
7257,1.7580053974908303
7258,1.7505943042574519
7259,1.7435516179256656
7260,1.7367817710426505
7261,1.7236680268535935
7262,1.7114349573784544
7263,1.6999383891136917
7264,1.6890488515099222
7265,1.6721191607663568
7266,1.6563465505747978
7267,1.6415623051688877
7268,1.6276149263630069
7269,1.6078374640018045
7270,1.5894094186453207
7271,1.5656151909149605
7272,1.5370595103405897
7273,1.5042888226503406
7274,1.4743280568442558
7275,1.4468533873171843
7276,1.4215736758913748
7277,1.3982272281930301
7278,1.3765788741153606
7279,1.3498863615355758
7280,1.325261415933488
7281,1.3024584093785758
7282,1.2812566598700155
7283,1.2549269808207983
7284,1.2305928808440783
7285,1.208019358870341
7286,1.186995316985497
7287,1.1673311904495243
7288,1.1423258359553599
7289,1.119128036281122
7290,1.0983189293126598
7291,1.0802688123365347
7292,1.0713302897914474
7293,1.0640116041751746
7294,1.058116752567456
7295,1.0534689266749042
7296,1.049908612997132
7297,1.053951728555671
7298,1.0582535317363233
7299,1.0627503708915844
7300,1.0673845932267567
7301,1.0787638121528347
7302,1.0896258365718685
7303,1.0999813360578288
7304,1.1098395746413638
7305,1.1258684205478462
7306,1.1408599436041245
7307,1.1615335269639304
7308,1.1873874364014902
7309,1.2179678989219511
7310,1.246204425556687
7311,1.2722801693605947
7312,1.2963595865589146
7313,1.3252501809414798
7314,1.3518696624862518
7315,1.3763906189396964
7316,1.398968055350492
7317,1.419741183703112
7318,1.4388350338234028
7319,1.4563619034036286
7320,1.472422663209493
7321,1.4937677771873603
7322,1.5199236543408126
7323,1.5438021824707675
7324,1.5655708720571653
7325,1.5853803245242624
7326,1.6033659575976986
7327,1.6196495582238786
7328,1.6343406802678517
7329,1.6541977477463499
7330,1.672094636137671
7331,1.6881648241073073
7332,1.7025284648962762
7333,1.7152937543444187
7334,1.7265581620642187
7335,1.7364095394220027
7336,1.7449271166177662
7337,1.7521823999258592
7338,1.7516929752598638
7339,1.7442865925755222
7340,1.7372572782838756
7341,1.7305100193377727
7342,1.7174125413026098
7343,1.7052047283386083
7344,1.6937428724565056
7345,1.682897909268414
7346,1.666006980889445
7347,1.6502825074791077
7348,1.6355561228506859
7349,1.6216766278922599
7350,1.6019612993247256
7351,1.5836047324686684
7352,1.5598755671200801
7353,1.5313776135499413
7354,1.4986564532067832
7355,1.4687522273505056
7356,1.44134148441765
7357,1.416133408784435
7358,1.3928665811531855
7359,1.3713060626425577
7360,1.3446937663992387
7361,1.3201564569268214
7362,1.2974487206582903
7363,1.276350050804245
7364,1.2501153743618794
7365,1.22588319128031
7366,1.203418670866448
7367,1.182510849865555
7368,1.1629702651561387
7369,1.138079819051657
7370,1.1150032228999434
7371,1.0942936558170193
7372,1.0763158229923822
7373,1.067437725445377
7374,1.0601550193933496
7375,1.0542749549101536
7376,1.049623670013509
7377,1.0460443206377943
7378,1.0500671665637897
7379,1.0543339298813157
7380,1.0587833552229795
7381,1.0633599632408772
7382,1.0746852626574093
7383,1.0854831222196084
7384,1.0957662430565476
7385,1.1055457330468998
7386,1.1215030576495464
7387,1.1364160767362068
7388,1.1570178839722483
7389,1.1828045609812974
7390,1.2133204081611024
7391,1.2414813198406383
7392,1.2674727735091653
7393,1.2914613343841599
7394,1.32026834345104
7395,1.3467975178088811
7396,1.371223428576009
7397,1.39370288024144
7398,1.4143767173081507
7399,1.433371450492287
7400,1.4508007204990085
7401,1.4667666155933947
7402,1.4880326262207568
7403,1.5141223537917134
7404,1.5379332668845591
7405,1.5596344682699805
7406,1.5793779993291468
7407,1.5973005791308048
7408,1.6135251696925261
7409,1.6281623847818592
7410,1.6479835265354352
7411,1.6658475992748967
7412,1.6818892592807806
7413,1.6962297185671098
7414,1.708978123244034
7415,1.7202327940001307
7416,1.7300823424660703
7417,1.738606675845253
7418,1.7458779009585639
7419,1.7453995727525813
7420,1.7379987038296005
7421,1.73098318655032
7422,1.7242585545985072
7423,1.711178453747071
7424,1.6989965477393667
7425,1.6875695960728896
7426,1.6767689429783
7427,1.659917523654233
7428,1.6442414206808644
7429,1.6295726272363276
7430,1.615760252920153
7431,1.5961072751043386
7432,1.5778218659092014
7433,1.5541583839016984
7434,1.5257196715604726
7435,1.4930504027924862
7436,1.463204428319627
7437,1.435858699487358
7438,1.4107227499859145
7439,1.3875354605189496
7440,1.3660621467646643
7441,1.3395303732990602
7442,1.3150804368812654
7443,1.292467163812307
7444,1.271470246450096
7445,1.2453302121520091
7446,1.2211990460579563
7447,1.1988421139790302
7448,1.1780486118728792
7449,1.1586292014189519
7450,1.1338523167438748
7451,1.1108950911816065
7452,1.0902839156090425
7453,1.0723779348555191
7454,1.0635591433376945
7455,1.0563120439534603
7456,1.050447039815525
7457,1.0457931242681622
7458,1.0421960398144372
7459,1.0461990054757038
7460,1.0504316577910517
7461,1.0548350538175715
7462,1.0593558112605983
7463,1.0706279565228372
7464,1.0813628743083883
7465,1.0915752183495617
7466,1.1012778684719853
7467,1.1171645138646276
7468,1.1320002643607332
7469,1.1525305406986373
7470,1.1782493833038792
7471,1.2086992940436683
7472,1.236783973164558
7473,1.2626911134280716
7474,1.2865892898962072
7475,1.315312282677123
7476,1.3417512537577876
7477,1.3660826622331717
7478,1.3884650254150137
7479,1.4090407416794895
7480,1.4279377312363892
7481,1.445270913005441
7482,1.4611435339666679
7483,1.4823307497629
7484,1.508353517519537
7485,1.532096341441103
7486,1.553729836966939
7487,1.573407413419529
7488,1.5912670261197548
7489,1.6074327533767614
7490,1.6220162158407672
7491,1.641800238006335
7492,1.6596304296916777
7493,1.6756425652112288
7494,1.6899588617916255
7495,1.7026893677510917
7496,1.7139332118196482
7497,1.723779727461382
7498,1.7323094646739423
7499,1.739595100493009
7500,1.739127520685316
7501,1.7317329183346635
7502,1.7247315894207897
7503,1.7180296067516363
7504,1.70496791857325
7505,1.692812515948797
7506,1.6814206273993917
7507,1.6706640077976158
7508,1.6538527765099578
7509,1.6382252343586956
7510,1.623613742843971
7511,1.6098677291182875
7512,1.5902772685609246
7513,1.572062671688972
7514,1.5484654186738351
7515,1.5200873392698406
7516,1.487472159851157
7517,1.4576860164280767
7518,1.4304062901750154
7519,1.4053428890538164
7520,1.3822350170186364
7521,1.360848266075345
7522,1.3343972612717248
7523,1.3100344037779466
7524,1.2875147835762515
7525,1.2666183145224772
7526,1.2405725339703286
7527,1.216541485004195
7528,1.1942907543490753
7529,1.17360972011494
7530,1.1543091904431604
7531,1.129644540377813
7532,1.106804897595165
7533,1.0862909779098089
7534,1.0684564024962167
7535,1.05969582829383
7536,1.0524839626711484
7537,1.0466342657972856
7538,1.0419784989994736
7539,1.0383649118230132
7540,1.0423483707615206
7541,1.0465478018696575
7542,1.0509064942829462
7543,1.0553730895839086
7544,1.066592825860622
7545,1.0772659840999332
7546,1.0874090950933322
7547,1.0970367418328013
7548,1.1128535352770226
7549,1.1276132192610593
7550,1.148072230162649
7551,1.1737227033864104
7552,1.204105464230893
7553,1.232113367278894
7554,1.257936216238478
7555,1.2817445012761457
7556,1.3103831162525315
7557,1.3367320309770478
7558,1.3609695013862577
7559,1.3832556748773837
7560,1.403734428588723
7561,1.422535024045308
7562,1.4397735965124658
7563,1.4555544955655002
7564,1.4766632518500664
7565,1.5026183339025805
7566,1.5262926608218859
7567,1.547858284655396
7568,1.5674699138775519
7569,1.5852666778902091
7570,1.6013737151538028
7571,1.615903602563514
7572,1.6356494020404986
7573,1.6534447289862408
7574,1.6694264188171601
7575,1.683717642792211
7576,1.6964293055086686
7577,1.70766130260974
7578,1.7175036526596532
7579,1.7260375157463703
7580,1.7333361101161442
7581,1.732878943747472
7582,1.7254913134090877
7583,1.71850453280263
7584,1.7118252063296506
7585,1.6987828954512223
7586,1.6866545421968484
7587,1.6752978452477691
7588,1.6645849717427523
7589,1.6478145443395795
7590,1.6322357134312986
7591,1.617681217025558
7592,1.6040008079273649
7593,1.5844729846015393
7594,1.5663288327727347
7595,1.5427982844479593
7596,1.514482115088626
7597,1.4819230665967942
7598,1.4521982104319564
7599,1.4249853826910315
7600,1.3999948888748757
7601,1.37696627786623
7602,1.3556654382993696
7603,1.3292953918002446
7604,1.30501929072229
7605,1.2825925109570806
7606,1.2617952087239792
7607,1.2358432680525204
7608,1.2119114373191466
7609,1.189765546962965
7610,1.169195178675634
7611,1.1500113072973381
7612,1.125457584986496
7613,1.1027337807510709
7614,1.0823159944206941
7615,1.064552364615575
7616,1.0558489483228939
7617,1.048671944075863
7618,1.0428377769041328
7619,1.0381808922429228
7620,1.034551970333288
7621,1.0385162812331121
7622,1.042683343992669
7623,1.0469986028196034
7624,1.051412653057968
7625,1.0625807062350308
7626,1.0731932482550837
7627,1.0832686146655675
7628,1.0928230258105884
7629,1.108570780116949
7630,1.1232555676842084
7631,1.143643597195564
7632,1.1692252287742126
7633,1.1995397273044264
7634,1.2274703799446758
7635,1.2532090016272808
7636,1.2769279070775315
7637,1.3054818473033296
7638,1.331740892089787
7639,1.3558850071337867
7640,1.3780758908723052
7641,1.3984588274560856
7642,1.417164354607166
7643,1.4343097648523488
7644,1.45000045677534
7645,1.471031113074268
7646,1.496917862159752
7647,1.5205233458005323
7648,1.5420209799819884
7649,1.561566706612116
7650,1.5793007697816004
7651,1.5953493144737483
7652,1.6098258254579934
7653,1.6295323841356684
7654,1.6472919391486789
7655,1.6632423326072556
7656,1.6775076408898357
7657,1.6901995809761923
7658,1.7014187761111021
7659,1.7112558948437484
7660,1.7197926760835944
7661,1.7271028515494666
7662,1.726655776223397
7663,1.71927577879987
7664,1.7123038770865406
7665,1.705647199631142
7666,1.6926251641852303
7667,1.6805243591767438
7668,1.6692029542156794
7669,1.6585335299640014
7670,1.6418044634137066
7671,1.6262744572616343
7672,1.611776633489142
7673,1.5981610779616442
7674,1.5786959689274622
7675,1.5606218752565741
7676,1.5371584423366256
7677,1.5089053529096643
7678,1.4764043303150562
7679,1.4467421019207114
7680,1.4195969821258319
7681,1.3946796956522738
7682,1.3717301565162163
7683,1.3505145689055926
7684,1.3242256181303838
7685,1.3000359250641045
7686,1.2777011722498153
7687,1.257001777744374
7688,1.2311432399132576
7689,1.2073097303161664
7690,1.1852673443980555
7691,1.164805887446503
7692,1.1457365199038445
7693,1.1212924382674354
7694,1.0986827704476616
7695,1.0783600083125724
7696,1.0606668529039958
7697,1.0520195635019962
7698,1.0448770492386081
7699,1.0390586114182312
7700,1.0344012990145237
7701,1.0307581496467197
7702,1.0347036572286012
7703,1.0388391695528978
7704,1.043112212072097
7705,1.0474752666879787
7706,1.0585923442114555
7707,1.0691453762636973
7708,1.0791544339277341
7709,1.0886373119062496
7710,1.1043168257962317
7711,1.1189278563056408
7712,1.139245205513413
7713,1.164757581883049
7714,1.195002800522508
7715,1.2228557930117598
7716,1.2485102901675316
7717,1.2721403447201252
7718,1.3006093732784927
7719,1.3267787707884953
7720,1.3508301294841023
7721,1.3729266233087516
7722,1.393214874873564
7723,1.4118266358897458
7724,1.428880299709435
7725,1.444482262745685
7726,1.4654352004084168
7727,1.4912530425709893
7728,1.5147893938034396
7729,1.5362189645870818
7730,1.555698867468603
7731,1.5733704044807413
7732,1.5893606758921532
7733,1.6037840281335551
7734,1.6234504075058118
7735,1.6411733550133152
7736,1.6570916674563403
7737,1.671330279580334
7738,1.684001678787666
7739,1.6952071783443237
7740,1.705038063211632
7741,1.7135766212201167
7742,1.7208970710309965
7743,1.7204597763955027
7744,1.7130880309030188
7745,1.7061313112251828
7746,1.69949726269749
7747,1.6864963384027416
7748,1.6744235365039228
7749,1.6631374979704736
7750,1.6525112179066763
7751,1.6358240142546336
7752,1.62034291229146
7753,1.6059014247677865
7754,1.5923499773724976
7755,1.5729476201247863
7756,1.5549431802589226
7757,1.5315472130892571
7758,1.5033582731484794
7759,1.4709170337826643
7760,1.4413186652277001
7761,1.4142419819563552
7762,1.3893981481058668
7763,1.3665274616488037
7764,1.3453964599622315
7765,1.319188693850733
7766,1.2950850367959803
7767,1.2728414973411009
7768,1.2522387735498164
7769,1.2264731804710214
7770,1.2027370974708484
7771,1.1807969048775568
7772,1.160442650262623
7773,1.141485697324584
7774,1.1171499888566572
7775,1.0946527960104693
7776,1.0744239625133718
7777,1.056800800208157
7778,1.048208634169312
7779,1.0411002399137397
7780,1.0352977098775722
7781,1.0306406191542026
7782,1.0269842923094006
7783,1.0309113281582611
7784,1.0350160748780353
7785,1.0392480683657046
7786,1.043561612648335
7787,1.0546284043122451
7788,1.0651229972906413
7789,1.0750671319151903
7790,1.0844801169365375
7791,1.1000921753870907
7792,1.1146305586422898
7793,1.1348775442314585
7794,1.1603203067654033
7795,1.1904953169728674
7796,1.218270299871613
7797,1.243840810995691
7798,1.2673825583266625
7799,1.2957664940981228
7800,1.3218465002237259
7801,1.3458057159236758
7802,1.367808718457239
7803,1.3880034033862165
7804,1.4065226769716508
7805,1.4234859794732362
7806,1.4390006562438336
7807,1.4598762762528084
7808,1.4856247058895513
7809,1.5090916886361168
7810,1.5304531631016056
7811,1.549867352460127
7812,1.5674765624582094
7813,1.5834087996884314
7814,1.597779228083872
7815,1.6174045642231625
7816,1.6350901357273306
7817,1.6509756443738972
7818,1.665186838581384
7819,1.6778369360603933
7820,1.6890279041678087
7821,1.6988516121746065
7822,1.7073908682367678
7823,1.714720352579897
7824,1.7142925398296014
7825,1.706929625879017
7826,1.6999883657175334
7827,1.6933769142039077
7828,1.6803978781785118
7829,1.6683534931272934
7830,1.657102871499471
7831,1.6465194234499643
7832,1.6298745335006093
7833,1.6144423836945396
7834,1.6000568837218196
7835,1.5865688052565068
7836,1.5672292008214777
7837,1.549293994895491
7838,1.5259657877391064
7839,1.497841972930789
7840,1.4654621448772809
7841,1.4359287665671228
7842,1.4089211728078088
7843,1.384150985950091
7844,1.3613589054492345
7845,1.3403118182971052
7846,1.3141852807974763
7847,1.2901672662898942
7848,1.268014127358766
7849,1.247506859020596
7850,1.2218337335332061
7851,1.1981941858361866
7852,1.1763548996920832
7853,1.156106182400815
7854,1.1372596174003604
7855,1.113031033957657
7856,1.0906446939827974
7857,1.0705087073519364
7858,1.052955048063633
7859,1.0444170284828627
7860,1.0373423860512796
7861,1.0315559224778803
7862,1.0268996645614845
7863,1.0232311561333403
7864,1.0271400394645025
7865,1.0312147740718178
7866,1.0354068383793584
7867,1.0396722967454979
7868,1.0506894754289398
7869,1.0611266664860854
7870,1.0710072160022577
7871,1.0803518890180916
7872,1.0958972635904247
7873,1.1103640809595043
7874,1.1305410338661754
7875,1.1559138753479279
7876,1.186017832171388
7877,1.21371451233528
7878,1.2392012088977336
7879,1.2626552059558316
7880,1.290953919675313
7881,1.3169448207479273
7882,1.3408125193255538
7883,1.3627229269743433
7884,1.3828251495923176
7885,1.401253191185087
7886,1.4181274873977106
7887,1.433556285810801
7888,1.454355006767709
7889,1.4800335820133548
7890,1.503431009444586
7891,1.5247243923576366
7892,1.5440730071935242
7893,1.561620111582421
7894,1.5774945716465438
7895,1.5918123266180648
7896,1.6113958254825032
7897,1.6290433153178505
7898,1.644895355349214
7899,1.6590784649359942
7900,1.6717065537415745
7901,1.6828822088562296
7902,1.6926978531598798
7903,1.701236787782701
7904,1.7085741302358595
7905,1.7081555116345146
7906,1.7008019717544391
7907,1.6938764245891849
7908,1.6872875273542558
7909,1.6743311016814508
7910,1.6623155087791728
7911,1.6511003324118498
7912,1.640559398107546
7913,1.6239572248525111
7914,1.6085740461290954
7915,1.5942441741536222
7916,1.5808187321860914
7917,1.5615418479869947
7918,1.5436754424125723
7919,1.5204152374335893
7920,1.4923574354964704
7921,1.460040525443994
7922,1.4305731724607234
7923,1.4036352505318808
7924,1.3789388577089876
7925,1.3562251112392987
7926,1.3352612630199927
7927,1.3092159563395078
7928,1.2852831714266264
7929,1.2632196217213447
7930,1.2428066149911166
7931,1.2172254626943277
7932,1.1936815628762636
7933,1.171941920040176
7934,1.1517971174927506
7935,1.1330589737969596
7936,1.108936286378326
7937,1.0866592152208636
7938,1.0666150076110377
7939,1.0491303536452592
7940,1.0406455293969703
7941,1.0336042727312522
7942,1.0278340159048311
7943,1.0231791658732692
7944,1.0194994206746575
7945,1.0233904590439682
7946,1.0274359053259894
7947,1.0315891153010917
7948,1.035807854377687
7949,1.0467760767355359
7950,1.0571568708040768
7951,1.066975127585395
7952,1.076253013081537
7953,1.0917324622356048
7954,1.106128767713552
7955,1.1262360318667712
7956,1.151538693183187
7957,1.1815708301513985
7958,1.2091889669828821
7959,1.2345920508517019
7960,1.2579588662801227
7961,1.2861722768620676
7962,1.312074387066341
7963,1.335851205251209
7964,1.3576699113098196
7965,1.3776807616177311
7966,1.3960188036265304
7967,1.4128054191237356
7968,1.4281497132770566
7969,1.448871969551139
7970,1.4744803079766104
7971,1.49780803897508
7972,1.5190333698777834
7973,1.5383165755567967
7974,1.555801815979635
7975,1.571618772067615
7976,1.58588411801101
7977,1.6054250510606638
7978,1.6230338124323396
7979,1.6388517733497292
7980,1.6530061832506489
7981,1.665611607072368
7982,1.676771218780415
7983,1.68657796549953
7984,1.6951156151696154
7985,1.7024596993572891
7986,1.702049997779934
7987,1.694706339592794
7988,1.6877967364508701
7989,1.681230340861195
7990,1.6682971959243869
7991,1.6563107345427144
7992,1.6451310113698214
7993,1.6346322673666753
7994,1.6180731691779382
7995,1.6027389536630618
7996,1.588464340607261
7997,1.575100809933924
7998,1.555886582443986
7999,1.5380885315467776
8000,1.5148965225139828
8001,1.4869055388834023
8002,1.4546529394788308
8003,1.4252525575121968
8004,1.398384823657308
8005,1.3737623279226387
8006,1.3511266205141186
8007,1.330245332459319
8008,1.304281220094737
8009,1.2804332341678615
8010,1.2584584646368264
8011,1.2381385467411128
8012,1.2126488576955596
8013,1.189199722766281
8014,1.1675584833355477
8015,1.1475160139009444
8016,1.1288843825064665
8017,1.1048663810242736
8018,1.0826970314421647
8019,1.0627435490377855
8020,1.0453273961828082
8021,1.036894841103826
8022,1.0298866065670793
8023,1.024132679642955
8024,1.019479778629165
8025,1.015789693213042
8026,1.019663183175617
8027,1.0236800367462315
8028,1.0277954245082581
8029,1.0319687560325643
8030,1.042888663143556
8031,1.0532140343695708
8032,1.062971247323898
8033,1.0721838159541892
8034,1.0875980853501364
8035,1.1019249065677241
8036,1.1219628377146482
8037,1.147195104755104
8038,1.1771547290846154
8039,1.2046941310270463
8040,1.2300138320702687
8041,1.2532940447530576
8042,1.2814221158653873
8043,1.3072357748424657
8044,1.330922358694493
8045,1.3526502525460535
8046,1.3725708060151334
8047,1.3908200580866583
8048,1.4075202896168135
8049,1.4227814206906737
8050,1.4434276607157455
8051,1.4689654353176316
8052,1.492223371189729
8053,1.5133807217027233
8054,1.5325987077288707
8055,1.5500223442021237
8056,1.5657820840779828
8057,1.5799952979374976
8058,1.5994929980377646
8059,1.61706243932056
8060,1.6328457615424183
8061,1.6469709051393908
8062,1.6595530552420086
8063,1.6706959412624534
8064,1.6804930064807364
8065,1.6890284606140349
8066,1.696378227054979
8067,1.6959771755491897
8068,1.6886438738104261
8069,1.6817504247103134
8070,1.6752064690861357
8071,1.6622972266898428
8072,1.6503402026087637
8073,1.6391959217200074
8074,1.6287390402357564
8075,1.6122233338412089
8076,1.5969380489392997
8077,1.5827183174190071
8078,1.569415980456227
8079,1.550264317655603
8080,1.5325341651734232
8081,1.5094105009048338
8082,1.4814870639491724
8083,1.4493000606845303
8084,1.4199675115822343
8085,1.393170420263861
8086,1.3686218837945952
8087,1.3460638994326752
8088,1.3252644905608586
8089,1.2993815001239954
8090,1.2756178666164957
8091,1.2537310710956258
8092,1.2335030899828605
8093,1.2081043402896054
8094,1.1847490922025656
8095,1.1632050390246285
8096,1.143263360601438
8097,1.1247363878481111
8098,1.1008218808927537
8099,1.07875874127149
8100,1.0588949443554894
8101,1.0415467828854053
8102,1.0331655949835075
8103,1.0261900216209954
8104,1.0204525318035722
8105,1.0158020889658985
8106,1.01210251427297
8107,1.0159587419948348
8108,1.0199476717314564
8109,1.0240262288110968
8110,1.0281554123605003
8111,1.0390276303361403
8112,1.049298523430604
