,network_energy_and_bot_energy
1225,0.03208546290028882
1226,0.03208573291412878
1227,0.03208993645835927
1228,0.032097573135219604
1229,0.03210204494488284
1230,0.0321092891701417
1231,0.03211133114285379
1232,0.032136518154013805
1233,0.03214527796744096
1234,0.03217953504818386
1235,0.03218136666558046
1236,0.03220524791305719
1237,0.03222478342199683
1238,0.032269526033289586
1239,0.032290575316047426
1240,0.03229233385365901
1241,0.032328125721944614
1242,0.03233394045074675
1243,0.03235678215219034
1244,0.03236340478108595
1245,0.032384634831813516
1246,0.03238965079101532
1247,0.03240016009080372
1248,0.03245474448362564
1249,0.03248034520657348
1250,0.03248713262674322
1251,0.032510032680005026
1252,0.03253003017655207
1253,0.032541012594307986
1254,0.032565356722925494
1255,0.03259462357989683
1256,0.03259969596777236
1257,0.032637008177786794
1258,0.032655157391504326
1259,0.03266211972665403
1260,0.032666612204100075
1261,0.0326716647727474
1262,0.03268270966018291
1263,0.03270474561945863
1264,0.03271552803587201
1265,0.03272753686574891
1266,0.0327384066896643
1267,0.03274496150387756
1268,0.032769848736456934
1269,0.03277581560576656
1270,0.03280112612800516
1271,0.032809742643875046
1272,0.032817207183381054
1273,0.03284654397751387
1274,0.03284657689818942
1275,0.03284864562508777
1276,0.032856693287314005
1277,0.032875386013744984
1278,0.03294424859714827
1279,0.032971854586857786
1280,0.032982752265675805
1281,0.032983527676543244
1282,0.033040639087908885
1283,0.03304906912743168
1284,0.03306018872638131
1285,0.03306776794799262
1286,0.03307568168876517
1287,0.03310543236121317
1288,0.03312026263758301
1289,0.033125837033173074
1290,0.03314709647903879
1291,0.033169421428279465
1292,0.03316951684467442
1293,0.03317205764574634
1294,0.03318893107949605
1295,0.033193932119065905
1296,0.03320013710980635
1297,0.0332003255973015
1298,0.03320061000079453
1299,0.03321310993099628
1300,0.033234012202182216
1301,0.03324248274918665
1302,0.03326322387274444
1303,0.03327423074392702
1304,0.03327505843757712
1305,0.03329509390493365
1306,0.03330961445270485
1307,0.033312523733315016
1308,0.03333176120727243
1309,0.033355777930420764
1310,0.03335856970632133
1311,0.03337609463743447
1312,0.033406594631425576
1313,0.03340785745180334
1314,0.033425180611524795
1315,0.0334437100345587
1316,0.03345191856582106
1317,0.033455024241680016
1318,0.03347707846961934
1319,0.03350362589363448
1320,0.03351027907752993
1321,0.03355720951834276
1322,0.03357150466878992
1323,0.03358799134361396
1324,0.033591958431460046
1325,0.03361872835957329
1326,0.03362646291776513
1327,0.03363096775605296
1328,0.03364003675289809
1329,0.033655448843035514
1330,0.033655980245260904
1331,0.033669655750967156
1332,0.0336743299506726
1333,0.03367569987492762
1334,0.03369261764240912
1335,0.03371889850675747
1336,0.033799632670166085
1337,0.03381150567581713
1338,0.03383273055993457
1339,0.033850053735182295
1340,0.03385758794642101
1341,0.03386968252425256
1342,0.03388420018925706
1343,0.0338905606993807
1344,0.03389404805568595
1345,0.0339187764033238
1346,0.03393690213299559
1347,0.03395637335418673
1348,0.03396080485531901
1349,0.03398014364454919
1350,0.03398556902371702
1351,0.034042569941909184
1352,0.03404884040172068
1353,0.03406218863938572
1354,0.03409357572464333
1355,0.034110143829237466
1356,0.03416392652023693
1357,0.03422225635864077
1358,0.0342364130005606
1359,0.0342441638014739
1360,0.034258902360399676
1361,0.034272969874946255
1362,0.03427702217981932
1363,0.03431245606226334
1364,0.034319066613667466
1365,0.03436361148810376
1366,0.034373184329524915
1367,0.03438108564190873
1368,0.03439141225518258
1369,0.034412917648610895
1370,0.03441661342427305
1371,0.034417364807033106
1372,0.03441827417196049
1373,0.03442336661936849
1374,0.03442967293862803
1375,0.03445186990485313
1376,0.03454608037607588
1377,0.03462593453182579
1378,0.03463104831106681
1379,0.03463166627477081
1380,0.03468167846624674
1381,0.03469515294628703
1382,0.03470264860002634
1383,0.03470609339994958
1384,0.034733799063111324
1385,0.03473828812139552
1386,0.03475207777410726
1387,0.03475429710953064
1388,0.03477425195184367
1389,0.034784109795293096
1390,0.034788581967298005
1391,0.03479921223546975
1392,0.03480113541867957
1393,0.034839211713401035
1394,0.03486656994117412
1395,0.034877335983330426
1396,0.034910151072212174
1397,0.03491106098062485
1398,0.03493089310553829
1399,0.034938020770845665
1400,0.034939732878342636
1401,0.03495548448487847
1402,0.03496797405649164
1403,0.03497417654425645
1404,0.03499323725470053
1405,0.03499480378479623
1406,0.03499636661230404
1407,0.03500430728022994
1408,0.035004450868717285
1409,0.035014559496537305
1410,0.03504103715845953
1411,0.03504112592468317
1412,0.03504746822309294
1413,0.03505708848640674
1414,0.035072434944181226
1415,0.03512935798409196
1416,0.035131279968732
1417,0.035146419125034634
1418,0.035168309904584555
1419,0.03516994324295772
1420,0.03517468490361395
1421,0.03518353303241888
1422,0.03520465447918606
1423,0.03521059770967616
1424,0.03521146920402947
1425,0.03522158067391772
1426,0.035257441132870944
1427,0.035258479992189944
1428,0.03527492627181037
1429,0.03533865001308563
1430,0.035372359695368644
1431,0.03540992256290973
1432,0.035413246464218145
1433,0.035420410097421036
1434,0.035470393991811004
1435,0.03547619508035365
1436,0.03551505116111122
1437,0.03552897014701527
1438,0.03554231631003925
1439,0.03554275371869393
1440,0.035551868778352654
1441,0.03557997009666896
1442,0.03560891168005857
1443,0.03563654320552945
1444,0.03564544333890219
1445,0.0356621554781184
1446,0.0357023366498298
1447,0.03570430114210198
1448,0.0357086096641526
1449,0.03573626977876381
1450,0.035743151960261635
1451,0.035747086351324404
1452,0.0357760263114617
1453,0.03577948478314978
1454,0.03578426117374002
1455,0.03578870042742312
1456,0.035812584620612965
1457,0.03582461182367249
1458,0.03582582998701937
1459,0.03582924802153846
1460,0.035865501454893714
1461,0.03588327676576619
1462,0.035891806611902936
1463,0.03590207736749212
1464,0.035937673667813606
1465,0.03595234689671971
1466,0.035981393272388994
1467,0.03598917022358413
1468,0.036022919796485496
1469,0.03606097138822212
1470,0.03609858033952302
1471,0.036141259724630004
1472,0.036162080352132676
1473,0.03616442323420831
1474,0.03617093825778833
1475,0.03617864594694798
1476,0.03619194031273086
1477,0.03619218699966258
1478,0.03621933158488696
1479,0.03622732188924369
1480,0.036271487290623926
1481,0.03627650572154254
1482,0.036285028042733966
1483,0.036286545701134175
1484,0.03633919467683118
1485,0.036363819124086566
1486,0.03642701007925394
1487,0.03643571769576281
1488,0.03645286941033458
1489,0.03647925447657343
1490,0.03649099227835435
1491,0.036493849587186676
1492,0.036512030406833804
1493,0.03655743858437211
1494,0.036624241677887914
1495,0.03662856257363424
1496,0.03664108579350585
1497,0.036641189472144224
1498,0.03667635946883016
1499,0.03672015463370182
1500,0.036732295218829265
1501,0.03673661212912158
1502,0.03676194263450266
1503,0.03677097342755653
1504,0.036784540720002895
1505,0.03678788868254579
1506,0.03681609137493092
1507,0.036825829198368965
1508,0.03689738688409646
1509,0.03690942098580569
1510,0.03691178812240486
1511,0.03692799005098899
1512,0.03694282781936626
1513,0.036944135574035496
1514,0.03697269038603469
1515,0.03709453936066013
1516,0.037118194566088246
1517,0.03714134592902834
1518,0.03715288352091978
1519,0.03716424582932257
1520,0.037169853866955795
1521,0.0371900167058476
1522,0.03719190059511498
1523,0.03721075763188971
1524,0.03721369042953397
1525,0.037227597136515786
1526,0.03726031487416788
1527,0.037302471544324665
1528,0.03734386871652577
1529,0.03746030636066615
1530,0.03749308055380318
1531,0.037503521570851066
1532,0.03756735235489912
1533,0.03760851286436385
1534,0.03764631174266906
1535,0.037662150131770024
1536,0.03768842146804951
1537,0.037700668507416525
1538,0.03770565599540048
1539,0.03773585316705128
1540,0.0377536749480678
1541,0.03781653094685733
1542,0.03788316574000634
1543,0.03788900018466352
1544,0.03800152532467968
1545,0.038013549829629324
1546,0.03801648732042303
1547,0.03804095261541391
1548,0.03806597751628975
1549,0.03811236358640545
1550,0.03811371868374495
1551,0.038122809278854954
1552,0.038172934217345286
1553,0.03819254443844145
1554,0.038193497055586105
1555,0.03823595814638456
1556,0.03824161754197292
1557,0.03837413766394595
1558,0.03841454510089852
1559,0.0384150519172667
1560,0.03843722174369473
1561,0.03848812119501929
1562,0.038529003885059455
1563,0.03855164887199123
1564,0.038561427844938274
1565,0.03858285239165746
1566,0.03862613166161485
1567,0.03863550997640714
1568,0.038656562025160913
1569,0.03867313695331661
1570,0.03867702424605089
1571,0.03869081081225488
1572,0.03869819338158191
1573,0.038725904650289744
1574,0.038753099269789835
1575,0.03879740365805382
1576,0.038802103255759564
1577,0.038855912939731195
1578,0.03886869355824219
1579,0.03888116337071407
1580,0.03889193938778849
1581,0.03889265566363357
1582,0.038892844845459455
1583,0.03891118508285558
1584,0.0389192824855912
1585,0.03892778253744757
1586,0.03893335376482501
1587,0.03893780105436985
1588,0.03893998975003071
1589,0.03895119002085786
1590,0.03895687571067727
1591,0.038957409457436205
1592,0.038963827885701796
1593,0.038994960265516306
1594,0.03900808116871203
1595,0.03903314937602023
1596,0.039047625539029844
1597,0.039129166701212595
1598,0.03919442641247132
1599,0.03919672946614773
1600,0.03921684684767978
1601,0.039248838744292074
1602,0.039258538290513456
1603,0.0393237551699239
1604,0.03935505149354657
1605,0.039378016873032405
1606,0.039378891197244345
1607,0.03945293687960613
1608,0.039497997492595305
1609,0.039510770121883726
1610,0.039538695071076047
1611,0.03954192501580905
1612,0.03954523037993736
1613,0.03956744802034664
1614,0.039602238101379784
1615,0.03960292480513915
1616,0.039607717658008676
1617,0.039632976830594434
1618,0.039649131491818694
1619,0.0396744431684018
1620,0.039706494853204155
1621,0.03974153601837287
1622,0.03975586010202297
1623,0.03976131787152104
1624,0.03977873754338143
1625,0.03979792563629108
1626,0.039841620711010925
1627,0.03984862981176933
1628,0.03987324766641207
1629,0.03987676310208152
1630,0.03988744766082649
1631,0.0399349677939854
1632,0.03994400937279103
1633,0.039976911828381034
1634,0.03998442086898909
1635,0.04006764351208964
1636,0.04007417484211982
1637,0.04010202808383251
1638,0.040111470737708516
1639,0.04011217921536467
1640,0.04015631226757393
1641,0.04016200684433849
1642,0.04019281790114358
1643,0.04022366283016657
1644,0.04024394822817387
1645,0.04024629987879311
1646,0.040266232223454795
1647,0.04029316735723106
1648,0.040308172458879306
1649,0.04035921987240432
1650,0.04037136398183435
1651,0.04044500336943622
1652,0.040447637448197946
1653,0.040448495144761606
1654,0.04049546838551335
1655,0.04049801052214281
1656,0.04054067838403065
1657,0.040553363094365524
1658,0.040574151283089555
1659,0.04057859067159204
1660,0.040605855287530045
1661,0.04062847849024914
1662,0.040642137088011655
1663,0.04066709967327302
1664,0.04067016871138588
1665,0.04069082160875315
1666,0.040748778395744624
1667,0.04075123874046007
1668,0.04076515686876434
1669,0.04079115667025241
1670,0.04081197281188289
1671,0.04086787362302782
1672,0.04087053151239537
1673,0.04088262805630882
1674,0.040927660835673924
1675,0.040930498978585514
1676,0.0409643561315763
1677,0.04097518137192097
1678,0.0409882355102382
1679,0.04099082383841279
1680,0.040995080593777204
1681,0.04101666842038515
1682,0.04104387906564974
1683,0.041051601952594906
1684,0.04105236957833005
1685,0.04105855123685493
1686,0.04107139016415043
1687,0.041080487181595585
1688,0.04109641204113653
1689,0.04112282304033982
1690,0.04115103181178513
1691,0.04115677698916056
1692,0.041178080937262385
1693,0.041194275811105255
1694,0.04119954322042522
1695,0.04124413318457288
1696,0.04125994089072793
1697,0.04131367215727102
1698,0.04134036222429038
1699,0.04138147082792346
1700,0.04143977668540387
1701,0.04145041636499218
1702,0.041462155237191475
1703,0.041490221714638544
1704,0.041495916419018584
1705,0.04149795638544637
1706,0.04163640828975469
1707,0.041674801497761246
1708,0.04169118852840025
1709,0.04171147667412968
1710,0.04171957289350911
1711,0.04172570110923435
1712,0.04172830935290539
1713,0.04173116063538566
1714,0.04177393522181846
1715,0.04178813508144104
1716,0.041843217576459646
1717,0.0418727226059336
1718,0.04193990943893582
1719,0.04199318056276403
1720,0.04199852505772271
1721,0.04201542278142262
1722,0.04208731376924641
1723,0.04212458371323393
1724,0.04216719544323106
1725,0.04223114028992344
1726,0.042251123785736436
1727,0.04232812262121503
1728,0.04233537482698874
1729,0.04241825001101325
1730,0.04242689292230245
1731,0.042431722092400544
1732,0.04247420595347927
1733,0.042475535149622705
1734,0.04250336560238283
1735,0.04251003597829116
1736,0.042511511321758046
1737,0.04251377294931267
1738,0.042528884033524464
1739,0.04254570461343944
1740,0.04258842828056088
1741,0.04259677511217922
1742,0.04261168494422042
1743,0.042620077174500275
1744,0.04262030581682506
1745,0.04263602386632227
1746,0.0426744897852451
1747,0.04273277152168559
1748,0.04273507706759308
1749,0.0427393667255059
1750,0.04281247475542581
1751,0.042828923134608815
1752,0.04292363091218465
1753,0.042931760891281964
1754,0.042979460143520686
1755,0.042985902170692314
1756,0.042994860890402026
1757,0.04301368420367276
1758,0.0430201408536902
1759,0.04302470623246284
1760,0.04305942825292599
1761,0.043220570690097125
1762,0.04324120751212192
1763,0.043243652216848914
1764,0.04324454766710325
1765,0.043254637892810116
1766,0.043270683668452686
1767,0.043288228294870626
1768,0.043292104540202735
1769,0.043298574837907465
1770,0.04338273847404952
1771,0.04338653099979135
1772,0.04340332122758701
1773,0.0434120248684889
1774,0.043432318467514275
1775,0.04348884126445491
1776,0.043490568985024465
1777,0.043510155324849524
1778,0.043561169505245356
1779,0.0435672345458524
1780,0.04357327512761124
1781,0.043597760440507526
1782,0.04361223319083971
1783,0.04363129536185986
1784,0.04365221573992118
1785,0.043660010917486815
1786,0.04367356111444648
1787,0.04367500759175834
1788,0.04368503797974244
1789,0.0437007925691824
1790,0.043825044376308055
1791,0.04384369605396116
1792,0.04387190163116
1793,0.043896822523252846
1794,0.043919292292906746
1795,0.04395002691835014
1796,0.043965413798480235
1797,0.04398847872643486
1798,0.0440088387428302
1799,0.04403964292038802
1800,0.044054314317456086
1801,0.04405509318539315
1802,0.044065761095267865
1803,0.04412761009725227
1804,0.04414228394680203
1805,0.044154553249148264
1806,0.04417931113861979
1807,0.04418343997255605
1808,0.044196515345413454
1809,0.04426404137856606
1810,0.04430267229526702
1811,0.044302868541537435
1812,0.044319434089790964
1813,0.04433530434116497
1814,0.04436267013307018
1815,0.044414263086823676
1816,0.04449300636491476
1817,0.044661820927051794
1818,0.04467136392547651
1819,0.04468179366980155
1820,0.04470152468962178
1821,0.04477599035741432
1822,0.044818456270116346
1823,0.04482775556993028
1824,0.04497809987720671
1825,0.04502174968296353
1826,0.04508149178882118
1827,0.045096536637098804
1828,0.045143805644271985
1829,0.045168265602676526
1830,0.04526428566267363
1831,0.04528083312885084
1832,0.045294682105609926
1833,0.04533600152970385
1834,0.04539067210985853
1835,0.04543072680314602
1836,0.04552626280289169
1837,0.045547508691406786
1838,0.04576452898883647
1839,0.04587543152263477
1840,0.04588918424583988
1841,0.045960510599554166
1842,0.045976245842750355
1843,0.046000394067558646
1844,0.046046934262211126
1845,0.0460575466512276
1846,0.0461179008187397
1847,0.04613504117841462
1848,0.04614545664266602
1849,0.046147295619873935
1850,0.04617150019427561
1851,0.046178205367176
1852,0.04620517443663308
1853,0.04622093995732768
1854,0.046256635291875584
1855,0.04633504859944434
1856,0.04634058827989486
1857,0.04639163397775468
1858,0.04643265252713633
1859,0.046491772712414225
1860,0.04650997845416649
1861,0.046605455341195916
1862,0.046637137729660834
1863,0.04664485316905104
1864,0.046666312444780776
1865,0.04666752793503215
1866,0.04682571864860046
1867,0.04685872126861147
1868,0.04686156449776271
1869,0.046894016090558766
1870,0.046898890307344815
1871,0.04690263546893776
1872,0.046991293257745086
1873,0.04700835182263048
1874,0.047142733771461415
1875,0.0472196651620048
1876,0.047281257298707094
1877,0.04729714374282803
1878,0.04733145801883858
1879,0.047335368363510634
1880,0.04734686152665912
1881,0.04740386475524516
1882,0.04740702577678865
1883,0.04745036447059423
1884,0.04746322875132444
1885,0.04756842974369342
1886,0.0475827257020292
1887,0.04758531200580457
1888,0.047594024164610275
1889,0.04762837141291193
1890,0.047710045465721954
1891,0.04778035705565903
1892,0.04781692733532096
1893,0.047868411516957574
1894,0.04786956325049117
1895,0.047884372720821786
1896,0.04789637043479209
1897,0.04801237544444497
1898,0.048019856412230985
1899,0.048036752488633615
1900,0.04804273815375242
1901,0.048104385095140346
1902,0.048108374918850366
1903,0.048142621003157846
1904,0.04843608137477686
1905,0.048572925994931085
1906,0.04870477999749846
1907,0.048712142498621484
1908,0.0487441264594557
1909,0.04875902977917435
1910,0.04877904715904292
1911,0.04882558088287364
1912,0.04882916704588164
1913,0.048853411937966044
1914,0.0489374220511909
1915,0.04899112194938368
1916,0.049124267476917345
1917,0.04915084939059569
1918,0.04916520807784535
1919,0.049200576151120924
1920,0.0492037529541412
1921,0.04920920211587396
1922,0.04927070812924973
1923,0.04927483679252251
1924,0.049298021977058806
1925,0.049374608448269006
1926,0.049421273265090396
1927,0.049458868867496654
1928,0.04954304932989525
1929,0.04957675756558304
1930,0.04967094487456512
1931,0.049684923437300695
1932,0.04980353529290502
1933,0.04983214104518006
1934,0.04985628477255903
1935,0.0499237006568404
1936,0.050149090552376326
1937,0.050220635936341684
1938,0.05022827787072769
1939,0.05025484275315906
1940,0.05032193031133263
1941,0.05036982769094417
1942,0.050373411505087506
1943,0.05039785019502245
1944,0.050401508587753024
1945,0.0504051891857134
1946,0.05044806265071572
1947,0.05051737642157486
1948,0.05064827718538303
1949,0.05065422110509513
1950,0.05070731725279698
1951,0.05077890060210862
1952,0.05089593834170731
1953,0.05094536246696715
1954,0.05098362924132614
1955,0.051012942733902514
1956,0.05103228278213306
1957,0.051124080994623386
1958,0.051188817647904145
1959,0.05130010570123782
1960,0.051305202145428594
1961,0.051331908195691875
1962,0.05138694100712483
1963,0.051558090510945676
1964,0.051654037407312565
1965,0.051687803953280514
1966,0.05168946989061675
1967,0.05175071369662253
1968,0.051824598073661535
1969,0.051845258525251056
1970,0.05189694526548404
1971,0.051900965485239016
1972,0.0519100191146519
1973,0.05192879541521879
1974,0.051948452686759676
1975,0.051965873347356355
1976,0.0520023911145283
1977,0.052029558436902566
1978,0.052054794272761835
1979,0.0521037121518702
1980,0.05214345593737887
1981,0.05218904853434008
1982,0.05223028915633091
1983,0.052254416527223485
1984,0.05230855617207677
1985,0.05232788781593824
1986,0.052372194533039276
1987,0.052396682985235025
1988,0.052397989482168096
1989,0.05244602876819075
1990,0.05249161361010247
1991,0.05256648792641196
1992,0.052605679051761535
1993,0.0526352894825717
1994,0.052728616564532496
1995,0.052763953402691396
1996,0.05277360720733462
1997,0.0528259004633561
1998,0.05283041149526756
1999,0.05284924046353651
2000,0.052865227975889426
2001,0.052894966333132995
2002,0.05294468506241562
2003,0.0530366775258057
2004,0.05317330795638436
2005,0.0532491194209434
2006,0.05333285405572531
2007,0.05336447649662776
2008,0.053443318388112046
2009,0.053558973941631616
2010,0.05357264007077232
2011,0.05360262304374621
2012,0.05361585706008687
2013,0.053658852293473794
2014,0.05367644790763355
2015,0.05377416136403838
2016,0.053820489275897575
2017,0.05384161287802774
2018,0.0538495062653545
2019,0.0538796305399507
2020,0.054017635368492634
2021,0.05430386689592576
2022,0.05439063302942033
2023,0.05453920612571835
2024,0.054553416455840935
2025,0.05473730906717025
2026,0.054896225448159745
2027,0.05501339233006757
2028,0.055024044926272664
2029,0.05505070616946713
2030,0.055146307044079974
2031,0.0551513427240039
2032,0.05519025234076789
2033,0.05520736923129461
2034,0.05536114512607671
2035,0.055363537174896484
2036,0.055438897837161126
2037,0.05544735054594448
2038,0.0554489032348634
2039,0.0555159796349443
2040,0.055621395924502305
2041,0.055639741550080946
2042,0.05570909334665564
2043,0.05571591031638965
2044,0.05587891022922518
2045,0.05595493578366657
2046,0.05613992295048354
2047,0.05632149274565822
2048,0.0563831042405324
2049,0.05639621050286682
2050,0.056539295297848256
2051,0.056651840150967255
2052,0.056662846846392875
2053,0.056664415655046964
2054,0.05671092437543674
2055,0.05673329158446515
2056,0.056762720664033435
2057,0.056772598667843927
2058,0.05677846327286728
2059,0.056902584482522264
2060,0.057158174366940845
2061,0.05720043346843688
2062,0.057323977816591876
2063,0.05735209194348444
2064,0.057450415968709125
2065,0.05751384007401613
2066,0.05759369404754016
2067,0.05764821926093894
2068,0.05769896303885061
2069,0.057705736891909595
2070,0.0577222037981826
2071,0.05778984010447725
2072,0.05780290860994209
2073,0.057810678439820615
2074,0.057938169488612114
2075,0.057979034896940417
2076,0.05804760512018481
2077,0.058093007591710696
2078,0.05827244656694837
2079,0.05831628799909379
2080,0.05834081353002234
2081,0.05840779204472997
2082,0.058408756876868966
2083,0.05842987500460096
2084,0.05843457529899915
2085,0.05850401318975716
2086,0.058509045064562976
2087,0.058542485611389444
2088,0.05857337840879481
2089,0.0585811722607032
2090,0.0586227582418706
2091,0.05862451805052305
2092,0.05864500517838236
2093,0.05869785897307982
2094,0.058720056057198135
2095,0.05872832490729904
2096,0.05884772434772127
2097,0.058877131528985764
2098,0.058936039223796595
2099,0.058960249906151015
2100,0.05899128834193977
2101,0.05905125436546044
2102,0.059088263247873654
2103,0.05910270844447134
2104,0.059146663075504466
2105,0.05925113494090491
2106,0.0593151329156759
2107,0.05933763175926293
2108,0.05944407541806728
2109,0.05946155482592785
2110,0.059494550725507384
2111,0.059524864403938144
2112,0.059533151790750166
2113,0.059594735185939204
2114,0.05985845500051011
2115,0.05999055690422967
2116,0.06003913328984669
2117,0.06004211169930037
2118,0.060091316432483145
2119,0.060108584341283695
2120,0.06014561272520975
2121,0.060186893359387726
2122,0.06036912698274826
2123,0.060480950674960586
2124,0.06057771585099015
2125,0.06058228959433302
2126,0.0608852551576678
2127,0.06096773397508278
2128,0.06099144670086936
2129,0.06105074354497713
2130,0.06105733897718347
2131,0.06120989538114636
2132,0.061245630571233965
2133,0.06138906328619562
2134,0.06144846202497598
2135,0.06145812977571564
2136,0.06152399432570688
2137,0.06155547039950602
2138,0.06158124367704948
2139,0.06159489835370586
2140,0.06160822791779625
2141,0.06175684238656565
2142,0.06180903025109095
2143,0.06191346252649138
2144,0.06196933069891197
2145,0.06200971634199401
2146,0.06204146170032688
2147,0.062064691582754225
2148,0.06206600292942289
2149,0.06209533019559671
2150,0.06210333024578207
2151,0.062107069566265834
2152,0.062111764419064734
2153,0.06222273741503518
2154,0.062291460885453405
2155,0.06231491348160983
2156,0.06233725388639212
2157,0.06234530054263311
2158,0.06243334866306338
2159,0.06244436856312676
2160,0.06253007631579986
2161,0.0625452780791437
2162,0.06255229443314972
2163,0.06263343778175309
2164,0.06263898731375717
2165,0.0626475525705612
2166,0.06273770987504157
2167,0.06278056427510965
2168,0.06281449119811372
2169,0.06285683679271958
2170,0.06288598913641047
2171,0.06293518283218343
2172,0.06300506465820693
2173,0.0630723536044599
2174,0.06330455194862576
2175,0.06330792189206874
2176,0.06331155052197877
2177,0.06332403669054926
2178,0.06336073743165525
2179,0.06336448835593697
2180,0.06341851452897557
2181,0.06348055407028369
2182,0.06348845149831814
2183,0.06351867980398941
2184,0.06370434916777692
2185,0.0637487777650328
2186,0.0640330473767978
2187,0.06403376169387108
2188,0.0640610926675832
2189,0.06413558525628851
2190,0.06416744559114303
2191,0.06417343043657059
2192,0.06418611833997774
2193,0.06431118938170748
2194,0.0643388919541303
2195,0.06436145595487022
2196,0.0644230282052507
2197,0.064492770670205
2198,0.06449498216720898
2199,0.06450402394653962
2200,0.06453045873275949
2201,0.06462122393169968
2202,0.06472059402526437
2203,0.06472934156799302
2204,0.06475055276599641
2205,0.06477411542394049
2206,0.06481947414617892
2207,0.06482823670773685
2208,0.0648298925040104
2209,0.06489401735033826
2210,0.06491874725720564
2211,0.06497411290403547
2212,0.06511956508130087
2213,0.06519377627092104
2214,0.06525793710210946
2215,0.0653311523552859
2216,0.06543117560002497
2217,0.06552349368349845
2218,0.06554147680809572
2219,0.06554402451302488
2220,0.06554678682808444
2221,0.06563464607825106
2222,0.06572841292773313
2223,0.06580194206741355
2224,0.06609482813932024
2225,0.06637933237870929
2226,0.06644254637199311
2227,0.06644394523116007
2228,0.06645540229159727
2229,0.06646488148042863
2230,0.06655501507819388
2231,0.06662026011697356
2232,0.06667905674935405
2233,0.06675102494962308
2234,0.06682600065254514
2235,0.0668264486821017
2236,0.06684220340808009
2237,0.0669343156285557
2238,0.06693625823076031
2239,0.06698580786975285
2240,0.06702196664132944
2241,0.06709837901534342
2242,0.06714143409171784
2243,0.06725002200831998
2244,0.0672925323002856
2245,0.06734176326026853
2246,0.06740233812556111
2247,0.06746225151550982
2248,0.06749142847734879
2249,0.06759799080863471
2250,0.06764341495464551
2251,0.06765474733251972
2252,0.06768853121344141
2253,0.06773197679734275
2254,0.06773419272898709
2255,0.06779722206524869
2256,0.06790553738086143
2257,0.06792234302419824
2258,0.06794423170188729
2259,0.06795973865499638
2260,0.06796963601048206
2261,0.06797262467021156
2262,0.06801543382213389
2263,0.06813661059579437
2264,0.06817023669625273
2265,0.06818198119763191
2266,0.0684602108332133
2267,0.06846625321448808
2268,0.06847264041867972
2269,0.06848836033911285
2270,0.06849802270454833
2271,0.06858698037334744
2272,0.0686526377598968
2273,0.06866617133293125
2274,0.06874080126075062
2275,0.0687475195311146
2276,0.06875716743346331
2277,0.06882896320055369
2278,0.06895598596496648
2279,0.06899061567315187
2280,0.0690977568871693
2281,0.06910047066154622
2282,0.06914427711615287
2283,0.06917112432375691
2284,0.06932737728026105
2285,0.06942015434609339
2286,0.06945344027190738
2287,0.0694881409508027
2288,0.06958410709953951
2289,0.06959548373999061
2290,0.0696839031720315
2291,0.06980548972208424
2292,0.06982327981141868
2293,0.06995647523888733
2294,0.06996278703150435
2295,0.0700361309683028
2296,0.07007365863895608
2297,0.07007894527222569
2298,0.07010317681415175
2299,0.07019245085890906
2300,0.07022088887740867
2301,0.0702788472871791
2302,0.07030940623765897
2303,0.07031555855602399
2304,0.07038050562633479
2305,0.07077120491340318
2306,0.07087807626206427
2307,0.07091062178085505
2308,0.07092854153334471
2309,0.07097458257197212
2310,0.07102054394234543
2311,0.07113706411230507
2312,0.07120680521391869
2313,0.07121788069763363
2314,0.07122198545710526
2315,0.07122914407857363
2316,0.07124173700224612
2317,0.07125857032628947
2318,0.07134402327316638
2319,0.07143238663246483
2320,0.07151733596804777
2321,0.07166361510996336
2322,0.07173871898751784
2323,0.07182241914680401
2324,0.07195649636780127
2325,0.07219683035597442
2326,0.07235792140499733
2327,0.07237277134974991
2328,0.07239898187606827
2329,0.07260229206018225
2330,0.07262226099108308
2331,0.07262260084654375
2332,0.07263659022959237
2333,0.07268411488520629
2334,0.07274961813263937
2335,0.07275856056125607
2336,0.07278131060033996
2337,0.07279878868597214
2338,0.07284105742518558
2339,0.07286831316420517
2340,0.0729507340532515
2341,0.07298525535803937
2342,0.07301634578862781
2343,0.07310752250408929
2344,0.07323351712243137
2345,0.07326612315297365
2346,0.07327288559790229
2347,0.0734577910612313
2348,0.07352790799837107
2349,0.07369946282288073
2350,0.07374601034088324
2351,0.07375846401632048
2352,0.07383172668704938
2353,0.07389743035316383
2354,0.07397090687031842
2355,0.07401659793236529
2356,0.07404109316744747
2357,0.07417371631998008
2358,0.07423585108191558
2359,0.07432861326065243
2360,0.07440496063431092
2361,0.07444667595598113
2362,0.07448266563171631
2363,0.0745230690780627
2364,0.07456825149175085
2365,0.07472131548301565
2366,0.0747527149969173
2367,0.07477492841106352
2368,0.07478342928264552
2369,0.07481584606730181
2370,0.07483280300091699
2371,0.07491432026446476
2372,0.07501881601934061
2373,0.0752414684111388
2374,0.07525777534394013
2375,0.07526975800575736
2376,0.07560032811783386
2377,0.0756475390028562
2378,0.07573737085571512
2379,0.075779901082064
2380,0.07578458919410627
2381,0.0758102578123753
2382,0.07582266418892313
2383,0.07585504378738583
2384,0.07592621707809895
2385,0.07596420102123046
2386,0.07604030785565359
2387,0.0760608817399365
2388,0.07606193362695392
2389,0.07610019882273861
